Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
13-04-2021,23:10,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
13-04-2021,00:25,-,canvas,2021,Canvaslus,-,-,-,Serie,-
13-04-2021,05:45,-,vtm,2018,Polly Pocket,7,26, Animatie,Jeugdprogramma,1
13-04-2021,06:10,-,vtm,1999,Kabouter plop,57,60, Kleuterprogramma,Jeugdprogramma,1999
13-04-2021,06:11,-,vtm,2009,TiTaToverfeest,137,250, Jeugd,Jeugdprogramma,1
13-04-2021,06:25,-,vtm,2016,The Mr. Peabody & Sherman Show,7,26, Animatie,Jeugdprogramma,2
13-04-2021,06:50,-,vtm,2018,Wakandy,7,40,-,Show,1
13-04-2021,07:00,-,vtm,2020,Lego Ninjago,7,32, Animatie,Jeugdprogramma,2
13-04-2021,07:10,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,43,48, Animatie,Jeugdprogramma,21
13-04-2021,07:35,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,44,48, Animatie,Jeugdprogramma,21
13-04-2021,07:55,-,vtm,2018,De Buurtpolitie - Extra,2,24, Reality,Show,2
13-04-2021,08:10,-,vtm,2018,De Buurtpolitie - Extra,3,24, Reality,Show,2
13-04-2021,08:25,-,vtm,2015,Lang Leve Koning Julien,7,26, Animatie,Jeugdprogramma,2
13-04-2021,08:50,-,vtm,2015,Het Middelbaar,13,71, Jeugd,Jeugdprogramma,3
13-04-2021,09:00,-,een,-,Lentebeelden,-,-,-,Serie,-
13-04-2021,09:00,-,canvas,-,Lentebeelden,-,-,-,Serie,-
13-04-2021,09:00,-,vtm,2015,Het Middelbaar,14,71, Jeugd,Jeugdprogramma,3
13-04-2021,09:10,"Kristel Verbeke, Karen Damen, Josje Huisman, Winston Post (Bas), Jacques Vermeire (Marcel)",vtm,2011,Hallo K3,7,12, Sitcom,Reeks,2
13-04-2021,09:40,-,vtm,2020,Loïc: Zot van Koken,42,95, Culinair Magazine,Serie,2
13-04-2021,09:55,-,vtm,2020,Geen uitzending,-,-,-,-,-
13-04-2021,10:00,-,een,-,-,-,-,-,-,-
13-04-2021,10:00,-,canvas,2021,Ketnet Junior,103,365, Kleuterprogramma,Jeugdprogramma,2021
13-04-2021,11:55,-,vtm,2019,Echte Verhalen: De Buurtpolitie,11,40, Reality,Show,11
13-04-2021,12:00,-,een,-,Lentebeelden,-,-,-,Serie,-
13-04-2021,12:17,-,een,-,-,-,-,-,-,-
13-04-2021,12:32,-,een,2020,Blokken,5643,205, Quiz,Spelprogramma,2020
13-04-2021,12:25,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Bert Verbeke (Gert), Hilde De Baerdemaeker (Suzanne)",vtm,2021,Lisa,55,205, Romantische Serie,Reeks,1
13-04-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
13-04-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
13-04-2021,13:30,-,een,2020,Iedereen beroemd,193,246,-,Reportage,2020
13-04-2021,13:53,-,een,2021,Extra time,12,21, Sportmagazine,Serie,2021
13-04-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
13-04-2021,13:30,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
13-04-2021,13:35,"Caroline Maes (Mieke), Annie Geeraerts (Anna), Ray Verhaeghe (Albert), Sandrine André (Véronique), Gunter De Batselier (Peter)",vtm,2015,Familie,57,223, Soap,Reeks,25
13-04-2021,14:15,"Greet Rouffaer (Nellie), Marc Coessens (Frank), Arnold Willems (Georges), Peter Bulckaen (Max), Kürt Rogiers (Sneyers)",vtm,2004,Wittekerke,71,88, Soap,Reeks,12
13-04-2021,15:03,"Yannick De Coster (Pieter Leirs), Kim Van Oncen (Saartje De Smet), Tom Dingenen (Bart Van Roelenbosch), Evelien Van Hamme (Tinne Dejaeghere), Kristof Goffin (Alex Hudders)",een,2021,Dertigers,5,24, Soap,Reeks,3
13-04-2021,15:27,-,een,-,Clips,1,-, Muziekclips,Serie,1
13-04-2021,15:50,"Aidan Turner (Ross Poldark), Eleanor Tomlinson (Demelza Poldark), Jack Farthing (George Warleggan), Pip Torrens (Cary Warleggan)",een,2019,Poldark,7,8, Dramaserie,Reeks,5
13-04-2021,15:20,"Kate Walsh (Dr. Addison Montgomery), Paul Adelstein (Dr. Cooper Freedman), KaDee Strickland (Dr. Charlotte King), Taye Diggs (Dr. Sam Bennett), Amy Brenneman (Dr. Violet Turner)",vtm,2012,Private Practice,9,13, Dramaserie,Reeks,6
13-04-2021,16:49,"Ariel Kaplan (Imogen), Tim Phillipps (Daniel), Stefan Dennis (Paul), Mavournee Hazel (Piper), Tom Oliver (Lou Carpenter)",een,2020,Buren,8205,-, Soap,Reeks,2020
13-04-2021,16:20,"Minnie Driver (Maya DiMeo), John Ross Bowie (Jimmy DiMeo), Micah Fowler (JJ DiMeo), Cedric Yarbrough (Kenneth), Kyla Kenedy (Dylan DiMeo)",vtm,2018,Speechless,9,22, Komische Serie,Reeks,3
13-04-2021,16:45,"Antje Hagen (Hildegard), Sepp Schauer (Alfons), Joachim Lätsch (André), Dieter Bach (Christoph), Uta Kargel (Eva)",vtm,2020,Sturm der Liebe,180,250, Soap,Reeks,16
13-04-2021,17:11,"Koen De Bouw (prof. Jasper Teerlinck), Steve Geerts (John Van Humbeek), Herwig Ilegems (Paul Rabet), Tanja Oostvogels (Christina Flamant), Carry Goossens (Walter De Paepe)",een,2018,Professor T.,7,13, Misdaadserie,Reeks,3
13-04-2021,17:45,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
13-04-2021,17:50,-,vtm,2019,Echte Verhalen: De Buurtpolitie,12,40, Reality,Show,11
13-04-2021,18:04,-,een,2021,Het journaal,-,-,-,Serie,-
13-04-2021,18:10,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
13-04-2021,18:15,-,een,-,Dagelijkse Kost,2779,240, Culinair Magazine,Serie,11
13-04-2021,18:30,-,een,2020,Blokken,5728,205, Quiz,Spelprogramma,2020
