Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
11-04-2021,01:25,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
11-04-2021,00:15,-,canvas,2021,Canvaslus,-,-,-,Serie,-
11-04-2021,05:50,"Walter Baele (Shelby/Max), Free Souffriau (Maya), Thomas Van Goethem (Willy), Jan Van Looveren (Kurt/Paul), Eline De Munck (Ben)",vtm,2012,Maya de Bij,4,78, Peuterprogramma,Jeugdprogramma,1
11-04-2021,06:00,-,vtm,2016,The Mr. Peabody & Sherman Show,2,26, Animatie,Jeugdprogramma,2
11-04-2021,06:25,-,vtm,2015,Lang Leve Koning Julien,3,26, Animatie,Jeugdprogramma,2
11-04-2021,06:50,-,vtm,2015,Lang Leve Koning Julien,4,26, Animatie,Jeugdprogramma,2
11-04-2021,07:10,-,vtm,2017,De Buurtpolitie - Extra,67,75, Reality,Show,1
11-04-2021,07:25,-,vtm,2017,De Buurtpolitie - Extra,68,75, Reality,Show,1
11-04-2021,07:40,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,33,48, Animatie,Jeugdprogramma,21
11-04-2021,08:00,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,34,48, Animatie,Jeugdprogramma,21
11-04-2021,08:25,"Kristel Verbeke, Karen Damen, Josje Huisman, Winston Post (Bas), Jacques Vermeire (Marcel)",vtm,2011,Hallo K3,2,12, Sitcom,Reeks,2
11-04-2021,08:50,-,vtm,2021,VLOGLAB Drama # Stories,4,15,-,Magazine,6
11-04-2021,09:00,-,een,-,Lentebeelden,-,-,-,Serie,-
11-04-2021,09:00,-,canvas,-,Lentebeelden,-,-,-,Serie,-
11-04-2021,09:15,"Ivo Pauwels (Nonkel Jef), Linda De Ridder (Odette Nollet), Luc Verhoeven (Izzi), Paul-Emile Van Royen (Louis), Nicole Laurent (Magda)",vtm,2000,Nonkel Jef,24,27, Komische Serie,Reeks,6
11-04-2021,09:35,-,vtm,2020,Geen uitzending,-,-,-,-,-
11-04-2021,10:00,-,een,2021,Erediensten,-,-,-,Serie,-
11-04-2021,10:00,-,canvas,2021,Ketnet Junior,101,365, Kleuterprogramma,Jeugdprogramma,2021
11-04-2021,11:00,-,een,-,Lentebeelden,-,-,-,Serie,-
11-04-2021,11:25,-,een,2021,De Wonderjaren,3,9, Wetenschap,Magazine,1
11-04-2021,11:40,"Jesse Spencer (Matthew Casey), Taylor Kinney (Kelly Severide), Kara Killmer (Sylvie Brett), Eamonn Walker (Wallace Boden), David Eigenberg (Christopher Hermann)",vtm,2018,Chicago Fire,2,22, Dramaserie,Reeks,7
