Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
03-04-2021,01:50,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
03-04-2021,23:45,-,canvas,2021,Canvaslus,-,-,-,Serie,-
03-04-2021,01:40,-,vtm,-,Qmusic,-,-,-,-,-
03-04-2021,06:05,-,vtm,2016,Thomas de Trein,26,26, Animatie,Jeugdprogramma,20
03-04-2021,06:15,-,vtm,2018,Polly Pocket,21,26, Animatie,Jeugdprogramma,1
03-04-2021,06:35,-,vtm,2018,Polly Pocket,22,26, Animatie,Jeugdprogramma,1
03-04-2021,06:55,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,26,48, Animatie,Jeugdprogramma,21
03-04-2021,07:20,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,27,48, Animatie,Jeugdprogramma,21
03-04-2021,07:40,-,vtm,2017,De Buurtpolitie - Extra,55,75, Reality,Show,1
03-04-2021,07:50,-,vtm,2017,De Buurtpolitie - Extra,57,75, Reality,Show,1
03-04-2021,08:00,-,een,2020,Radio 2 op één,25,220,-,Serie,2020
03-04-2021,08:05,-,vtm,2016,Draken: Race Naar de Rand,26,26, Animatie,Jeugdprogramma,2
03-04-2021,08:30,-,vtm,2017,Draken: Race Naar de Rand,1,26, Animatie,Jeugdprogramma,3
03-04-2021,08:50,"Kristel Verbeke, Karen Damen, Josje Huisman, Winston Post (Bas), Jacques Vermeire (Marcel)",vtm,2011,Hallo K3,3,12, Sitcom,Reeks,2
03-04-2021,09:00,-,canvas,-,Lentebeelden,-,-,-,Serie,-
03-04-2021,09:15,-,vtm,2016,Kong - Koning van de Apen,9,16, Animatie,Jeugdprogramma,1
03-04-2021,09:40,"Ivo Pauwels (Nonkel Jef), Linda De Ridder (Odette Nollet), Luc Verhoeven (Izzi), Paul-Emile Van Royen (Louis), Nicole Laurent (Magda)",vtm,2000,Nonkel Jef,21,27, Komische Serie,Reeks,6
03-04-2021,10:00,-,een,-,Lentebeelden,-,-,-,Serie,-
03-04-2021,10:00,-,canvas,2021,Ketnet Junior,93,365, Kleuterprogramma,Jeugdprogramma,2021
03-04-2021,10:00,-,vtm,2020,Geen uitzending,-,-,-,-,-
03-04-2021,12:30,-,een,2021,De week van Bruzz,14,52, Actualiteitenmagazine,Serie,2021
03-04-2021,12:05,"Gabriel Macht (Harvey Specter), Rick Hoffman (Louis Litt), Sarah Rafferty (Donna Paulsen), Pierce Wendell (Robert Zane), Katherine Heigl (Samantha Wheeler)",vtm,2018,Suits,14,16, Dramaserie,Reeks,8
03-04-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
03-04-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
03-04-2021,13:30,-,een,2021,Villa Politica Extra,11,72, Praatprogramma Over De Actualiteit,Serie,2021
03-04-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
03-04-2021,13:30,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
03-04-2021,13:35,"Jennifer Lopez (Harlee Santos), Warren Kole (Robert Stahl), Drea de Matteo (Tess Nazario), Ray Liotta (Matt Wozniak), Dayo Okeniyi (Michael Loman)",vtm,2018,Shades of Blue,10,13, Misdaadserie,Reeks,3
03-04-2021,14:00,-,een,-,Clips,1,-, Muziekclips,Serie,1
03-04-2021,14:25,"Neil Dudgeon (John Barnaby), Jason Hughes (Jones), Fiona Dolman (Sarah Barnaby), Tamzin Malleson (Kate Wilding)",een,2012,Midsomer murders,6,12, Misdaadserie,Reeks,15
03-04-2021,14:30,"Jack Black (Stine), Dylan Minnette (Zach), Odeya Rush (Hannah), Ryan Lee (Champ), Amy Ryan (Gale)",vtm,2015,Goosebumps,-,-, Komedie,Film,-
03-04-2021,15:55,-,een,-,Dagelijkse Kost,2771,240, Culinair Magazine,Serie,11
03-04-2021,16:40,-,een,2017,De Aarde vanuit de hemel,6,13, Natuurdocumentaire,Serie,5
03-04-2021,16:30,-,vtm,2020,The Voice van Vlaanderen,9,17, Muziekshow,Serie,7
03-04-2021,17:10,"Koen De Bouw (prof. Jasper Teerlinck), Ella Leyers (Annelies Donckers), Bart Hollanders (Daan De Winter), Tanja Oostvogels (Christina Flamant), Herwig Ilegems (Paul Rabet)",een,2016,Professor T.,13,13, Misdaadserie,Reeks,2
03-04-2021,18:00,-,een,2021,Kijk uit,14,52, Verkeersinfo,Informatief,2021
03-04-2021,18:04,-,een,2021,Het journaal,-,-,-,Serie,-
03-04-2021,18:10,-,een,2017,One Wild Day,2,3, Natuurdocumentaire,Serie,1
03-04-2021,18:15,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
03-04-2021,18:20,-,vtm,2019,Beestig,6,9, Realityreeks,Reportage,2
03-04-2021,19:00,-,een,2021,Het journaal,-,-,-,Serie,-
03-04-2021,19:30,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
03-04-2021,19:35,-,een,2020,Iedereen beroemd,186,246,-,Reportage,2020
03-04-2021,19:05,-,canvas,2020,The Secret Life of Mangroves,2,3, Natuurdocumentaire,Serie,1
