Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
22-04-2021,01:30,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
22-04-2021,00:15,-,canvas,2021,Canvaslus,-,-,-,Serie,-
22-04-2021,05:50,-,vtm,2014,De Proefknuffels,4,30,-,Jeugdprogramma,1
22-04-2021,06:00,-,vtm,2009,TiTaToverfeest,135,250, Jeugd,Jeugdprogramma,1
22-04-2021,06:10,-,vtm,2009,TiTaToverfeest,136,250, Jeugd,Jeugdprogramma,1
22-04-2021,06:25,-,vtm,2000,Kabouter plop,5,60, Kleuterprogramma,Jeugdprogramma,2000
22-04-2021,06:35,-,vtm,2000,Kabouter plop,6,60, Kleuterprogramma,Jeugdprogramma,2000
22-04-2021,06:40,-,vtm,2018,Trolls: The Beat Goes On!,4,26, Animatie,Jeugdprogramma,1
22-04-2021,07:00,-,vtm,2020,Lego Ninjago,14,32, Animatie,Jeugdprogramma,2
22-04-2021,07:15,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,9,48, Animatie,Jeugdprogramma,21
22-04-2021,07:35,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,10,48, Animatie,Jeugdprogramma,21
22-04-2021,07:55,-,vtm,2018,De Buurtpolitie - Extra,16,24, Reality,Show,2
22-04-2021,08:10,-,vtm,2018,De Buurtpolitie - Extra,17,24, Reality,Show,2
22-04-2021,08:25,-,vtm,2015,Het Middelbaar,27,71, Jeugd,Jeugdprogramma,3
22-04-2021,08:35,-,vtm,2015,Het Middelbaar,28,71, Jeugd,Jeugdprogramma,3
22-04-2021,08:45,-,vtm,2015,Dawn of the Croods,4,26, Animatie,Jeugdprogramma,1
22-04-2021,09:00,-,een,-,Lentebeelden,-,-,-,Serie,-
22-04-2021,09:00,-,canvas,-,Lentebeelden,-,-,-,Serie,-
22-04-2021,09:10,"Karen Damen, Kristel Verbeke, Josje Huisman, Jacques Vermeire (Marcel), Winston Post (Bas)",vtm,2012,Hallo K3,2,14, Sitcom,Reeks,3
22-04-2021,09:35,-,vtm,2020,Loïc: Zot van Koken,49,95, Culinair Magazine,Serie,2
22-04-2021,09:50,-,vtm,2020,Geen uitzending,-,-,-,-,-
22-04-2021,10:00,-,een,2020,Radio 2 op één,168,220,-,Serie,2020
22-04-2021,10:00,-,canvas,2021,Ketnet Junior,112,365, Kleuterprogramma,Jeugdprogramma,2021
22-04-2021,11:55,-,vtm,2019,Echte Verhalen: De Buurtpolitie,18,40, Reality,Show,11
22-04-2021,12:00,-,een,-,Lentebeelden,-,-,-,Serie,-
22-04-2021,12:20,-,een,-,Dagelijkse Kost,2786,240, Culinair Magazine,Serie,11
22-04-2021,12:35,-,een,-,Blokken,5650,205, Quiz,Spelprogramma,2020
22-04-2021,12:25,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Bert Verbeke (Gert), Hilde De Baerdemaeker (Suzanne)",vtm,2021,Lisa,62,205, Romantische Serie,Reeks,1
22-04-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
22-04-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
22-04-2021,13:30,-,een,2020,Iedereen beroemd,201,246,-,Reportage,2020
22-04-2021,13:55,-,een,2021,Extra Time Koers,7,7, Sportpraatprogramma,Serie,2021
22-04-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
22-04-2021,13:30,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
22-04-2021,13:35,"Caroline Maes (Mieke), Annie Geeraerts (Anna), Ray Verhaeghe (Albert), Sandrine André (Véronique), Gunter De Batselier (Peter)",vtm,2015,Familie,64,223, Soap,Reeks,25
