Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
21-04-2021,23:35,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
21-04-2021,23:45,-,canvas,2021,Canvaslus,-,-,-,Serie,-
21-04-2021,05:55,-,vtm,2014,De Proefknuffels,3,30,-,Jeugdprogramma,1
21-04-2021,06:05,-,vtm,2009,TiTaToverfeest,133,250, Jeugd,Jeugdprogramma,1
21-04-2021,06:15,-,vtm,2009,TiTaToverfeest,134,250, Jeugd,Jeugdprogramma,1
21-04-2021,06:30,-,vtm,2000,Kabouter plop,3,60, Kleuterprogramma,Jeugdprogramma,2000
21-04-2021,06:35,-,vtm,2000,Kabouter plop,4,60, Kleuterprogramma,Jeugdprogramma,2000
21-04-2021,06:40,-,vtm,2018,Trolls: The Beat Goes On!,3,26, Animatie,Jeugdprogramma,1
21-04-2021,07:05,-,vtm,2020,Lego Ninjago,13,32, Animatie,Jeugdprogramma,2
21-04-2021,07:15,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,7,48, Animatie,Jeugdprogramma,21
21-04-2021,07:35,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,8,48, Animatie,Jeugdprogramma,21
21-04-2021,08:00,-,vtm,2018,De Buurtpolitie - Extra,14,24, Reality,Show,2
21-04-2021,08:10,-,vtm,2018,De Buurtpolitie - Extra,15,24, Reality,Show,2
21-04-2021,08:25,-,vtm,2015,Het Middelbaar,25,71, Jeugd,Jeugdprogramma,3
21-04-2021,08:35,-,vtm,2015,Het Middelbaar,26,71, Jeugd,Jeugdprogramma,3
21-04-2021,08:50,-,vtm,2015,Dawn of the Croods,3,26, Animatie,Jeugdprogramma,1
21-04-2021,09:00,-,een,-,Lentebeelden,-,-,-,Serie,-
21-04-2021,09:58,-,een,2020,Radio 2 op één,167,220,-,Serie,2020
21-04-2021,09:00,-,canvas,-,Lentebeelden,-,-,-,Serie,-
21-04-2021,09:10,"Karen Damen, Kristel Verbeke, Josje Huisman, Jacques Vermeire (Marcel), Winston Post (Bas)",vtm,2012,Hallo K3,1,14, Sitcom,Reeks,3
21-04-2021,09:35,-,vtm,2020,Loïc: Zot van Koken,48,95, Culinair Magazine,Serie,2
21-04-2021,09:55,-,vtm,2020,Geen uitzending,-,-,-,-,-
21-04-2021,10:00,-,canvas,2021,Ketnet Junior,111,365, Kleuterprogramma,Jeugdprogramma,2021
21-04-2021,11:05,-,een,2021,Sporza: De Waalse Pijl,-,-, Wielrennen,Sport,-
21-04-2021,11:55,-,vtm,2019,Echte Verhalen: De Buurtpolitie,17,40, Reality,Show,11
21-04-2021,12:35,-,een,-,Blokken,5649,205, Quiz,Spelprogramma,2020
21-04-2021,12:00,-,canvas,-,Buitenspeeldag,-,-,-,Serie,-
21-04-2021,12:25,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Bert Verbeke (Gert), Hilde De Baerdemaeker (Suzanne)",vtm,2021,Lisa,61,205, Romantische Serie,Reeks,1
21-04-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
21-04-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
21-04-2021,13:30,-,een,2020,Iedereen beroemd,200,246,-,Reportage,2020
21-04-2021,13:55,-,een,-,Clips,1,-, Muziekclips,Serie,1
21-04-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
21-04-2021,13:30,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
21-04-2021,13:40,"Caroline Maes (Mieke), Annie Geeraerts (Anna), Ray Verhaeghe (Albert), Sandrine André (Véronique), Gunter De Batselier (Peter)",vtm,2015,Familie,63,223, Soap,Reeks,25
21-04-2021,14:00,-,een,2021,Sporza: De Waalse Pijl,-,-, Wielrennen,Sport,-
21-04-2021,14:45,-,canvas,2021,Villa Politica Extra,7,72, Praatprogramma Over De Actualiteit,Serie,2021
21-04-2021,14:20,"Greet Rouffaer (Nellie), Marc Coessens (Frank), Arnold Willems (Georges), Peter Bulckaen (Max), Kürt Rogiers (Sneyers)",vtm,2004,Wittekerke,77,88, Soap,Reeks,12
21-04-2021,15:20,"Mark-Paul Gosselaar (Peter Bash), Breckin Meyer (Jared Franklin), Reed Diamond (Damien Karp), Dana Davis (Carmen Phillips), Garcelle Beauvais-Nilon (Hanna Linden)",vtm,2011,Franklin & Bash,2,10, Kleuterprogramma,Jeugdprogramma,1
21-04-2021,16:15,-,canvas,2021,Ketnet Junior,111,365, Komische Show,Serie,2021
21-04-2021,16:15,-,vtm,2013,America's Funniest Home Video's,33,44, Dramaserie,Reeks,25
21-04-2021,16:35,"Robert de la Haye (Dirk Velghe), Mireille Leveque (Anneke Wiels), Truus Druyts (Barbara Dufour), Leo Madder (Luc Gijsbrecht), Marilou Mermans (Christiane Van Breda)",vtm,2000,Spoed,3,37, Muziekclips,Serie,1
21-04-2021,17:00,-,een,-,Clips,1,-, Soap,Reeks,1
21-04-2021,17:10,"Yannick De Coster (Pieter Leirs), Kim Van Oncen (Saartje De Smet), Tom Dingenen (Bart Van Roelenbosch), Evelien Van Hamme (Tinne Dejaeghere), Kristof Goffin (Alex Hudders)",een,2021,Dertigers,10,24, Soap,Reeks,3
21-04-2021,17:35,"Ariel Kaplan (Imogen), Tim Phillipps (Daniel), Stefan Dennis (Paul), Mavournee Hazel (Piper), Tom Oliver (Lou Carpenter)",een,2020,Buren,8210,-,-,Serie,2020
21-04-2021,17:40,-,vtm,2021,VTM NIEUWS,-,-, Reality,Show,-
