Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
25-04-2021,01:30,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
25-04-2021,00:35,-,canvas,2021,Canvaslus,-,-,-,Serie,-
25-04-2021,05:45,"Walter Baele (Shelby/Max), Free Souffriau (Maya), Thomas Van Goethem (Willy), Jan Van Looveren (Kurt/Paul), Eline De Munck (Ben)",vtm,2012,Maya de Bij,3,78, Peuterprogramma,Jeugdprogramma,1
25-04-2021,06:00,"Walter Baele (Shelby/Max), Free Souffriau (Maya), Thomas Van Goethem (Willy), Jan Van Looveren (Kurt/Paul), Eline De Munck (Ben)",vtm,2012,Maya de Bij,4,78, Peuterprogramma,Jeugdprogramma,1
25-04-2021,06:10,-,vtm,2012,Taarten van Staf,2,10,-,Jeugdprogramma,1
25-04-2021,06:35,-,vtm,2019,Lenderd,3,16,-,Magazine,1
25-04-2021,06:45,"Karen Damen, Kristel Verbeke, Josje Huisman, Jacques Vermeire (Marcel), Winston Post (Bas)",vtm,2012,Hallo K3,1,14, Sitcom,Reeks,3
25-04-2021,07:10,"Karen Damen, Kristel Verbeke, Josje Huisman, Jacques Vermeire (Marcel), Winston Post (Bas)",vtm,2012,Hallo K3,2,14, Sitcom,Reeks,3
25-04-2021,07:40,-,vtm,2018,De Buurtpolitie - Extra,16,24, Reality,Show,2
25-04-2021,07:50,-,vtm,2018,De Buurtpolitie - Extra,17,24, Reality,Show,2
25-04-2021,08:05,-,vtm,2015,Dawn of the Croods,3,26, Animatie,Jeugdprogramma,1
25-04-2021,08:30,-,vtm,2015,Dawn of the Croods,4,26, Animatie,Jeugdprogramma,1
25-04-2021,08:50,-,vtm,2021,VLOGLAB Drama # Stories,6,15,-,Magazine,6
25-04-2021,09:00,-,een,-,Lentebeelden,-,-,-,Serie,-
25-04-2021,09:00,-,canvas,-,Lentebeelden,-,-,-,Serie,-
25-04-2021,09:10,"Ivo Pauwels (Nonkel Jef), Linda De Ridder (Odette Nollet), Luc Verhoeven (Izzi), Paul-Emile Van Royen (Louis), Nicole Laurent (Magda)",vtm,2001,Nonkel Jef,1,34, Komische Serie,Reeks,7
25-04-2021,09:35,-,vtm,2020,Geen uitzending,-,-,-,-,-
25-04-2021,10:00,-,een,2021,Erediensten,-,-,-,Serie,-
25-04-2021,10:00,-,canvas,-,Rolkrant,-,-,-,Serie,-
25-04-2021,11:00,-,een,2021,De Zevende Dag,13,36, Praatprogramma Over De Actualiteit,Serie,2021
