Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
31-03-2021,00:30,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
31-03-2021,23:50,-,canvas,2021,Canvaslus,-,-,-,Serie,-
31-03-2021,05:55,-,vtm,2009,TiTaToverfeest,125,250, Jeugd,Jeugdprogramma,1
31-03-2021,06:10,-,vtm,2009,TiTaToverfeest,126,250, Jeugd,Jeugdprogramma,1
31-03-2021,06:20,-,vtm,1998,Kabouter plop,63,60, Kleuterprogramma,Jeugdprogramma,1998
31-03-2021,06:30,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,28,48, Animatie,Jeugdprogramma,21
31-03-2021,06:50,-,vtm,2020,Lego Ninjago,23,32, Animatie,Jeugdprogramma,2
31-03-2021,07:00,-,vtm,2020,Lego Ninjago,24,32, Animatie,Jeugdprogramma,2
31-03-2021,07:15,"Kristel Verbeke, Karen Damen, Josje Huisman, Winston Post (Bas), Jacques Vermeire (Marcel)",vtm,2011,Hallo K3,5,12, Sitcom,Reeks,2
31-03-2021,07:40,-,vtm,2020,VLOGLAB Mystery #Stories,15,17,-,Magazine,5
31-03-2021,08:10,-,vtm,2017,De Buurtpolitie - Extra,59,75, Reality,Show,1
31-03-2021,08:25,-,vtm,2017,De Buurtpolitie - Extra,60,75, Reality,Show,1
31-03-2021,08:45,-,vtm,2017,Draken: Race Naar de Rand,2,26, Animatie,Jeugdprogramma,3
31-03-2021,09:00,-,een,-,Lentebeelden,-,-,-,Serie,-
31-03-2021,09:00,-,canvas,-,Lentebeelden,-,-,-,Serie,-
31-03-2021,09:05,-,vtm,2019,Wakandy,27,28,-,Show,2
31-03-2021,09:20,-,vtm,2019,Wakandy,28,28,-,Show,2
31-03-2021,09:35,-,vtm,2020,Loïc: Zot van Koken,33,95, Culinair Magazine,Serie,2
31-03-2021,09:50,-,vtm,2020,Geen uitzending,-,-,-,-,-
31-03-2021,10:00,-,een,2020,Radio 2 op één,152,220,-,Serie,2020
31-03-2021,10:00,-,canvas,2021,Ketnet Junior,90,365, Kleuterprogramma,Jeugdprogramma,2021
31-03-2021,11:55,-,vtm,2019,Echte Verhalen: De Buurtpolitie,2,40, Reality,Show,11
31-03-2021,12:00,-,een,-,Lentebeelden,-,-,-,Serie,-
31-03-2021,12:20,-,een,-,Dagelijkse Kost,2767,240, Culinair Magazine,Serie,11
31-03-2021,12:35,-,een,2020,Blokken,5634,205, Quiz,Spelprogramma,2020
31-03-2021,12:25,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Bert Verbeke (Gert), Hilde De Baerdemaeker (Suzanne)",vtm,2021,Lisa,46,205, Romantische Serie,Reeks,1
31-03-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
31-03-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
31-03-2021,13:30,-,een,2020,Iedereen beroemd,182,246,-,Reportage,2020
31-03-2021,13:55,-,een,-,Clips,1,-, Muziekclips,Serie,1
31-03-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
31-03-2021,13:30,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
31-03-2021,13:35,"Caroline Maes (Mieke), Annie Geeraerts (Anna), Ray Verhaeghe (Albert), Sandrine André (Véronique), Gunter De Batselier (Peter)",vtm,2015,Familie,48,223, Soap,Reeks,25
31-03-2021,14:00,-,een,2021,Villa Politica Extra,78,72, Praatprogramma Over De Actualiteit,Serie,2021
31-03-2021,14:30,-,een,-,Sporza: Dwars door Vlaanderen,-,-, Wielrennen,Sport,-
31-03-2021,14:00,-,canvas,2021,Villa Politica Extra,6,72, Praatprogramma Over De Actualiteit,Serie,2021
31-03-2021,14:20,"Greet Rouffaer (Nellie), Marc Coessens (Frank), Arnold Willems (Georges), Peter Bulckaen (Max), Kürt Rogiers (Sneyers)",vtm,2004,Wittekerke,62,88, Soap,Reeks,12
31-03-2021,15:30,-,canvas,2021,Ketnet Junior,90,365, Kleuterprogramma,Jeugdprogramma,2021
31-03-2021,15:20,"Kate Walsh (Dr. Addison Montgomery), Tim Daly (Dr. Pete Wilder), Paul Adelstein (Dr. Cooper Freedman), KaDee Strickland (Dr. Charlotte King), Taye Diggs (Dr. Sam Bennett)",vtm,2012,Private Practice,22,22, Dramaserie,Reeks,5
31-03-2021,16:15,"Tim Allen (Mike Baxter), Nancy Travis (Vanessa Baxter), Hector Elizondo (Ed Alzate), Christoph Sanders (Kyle Anderson), Amanda Fuller (Kristin Baxter)",vtm,2020,Last Man Standing,21,21, Komische Serie,Reeks,8
31-03-2021,16:40,"Antje Hagen (Hildegard), Sepp Schauer (Alfons), Joachim Lätsch (André), Dieter Bach (Christoph), Uta Kargel (Eva)",vtm,2020,Sturm der Liebe,171,250, Soap,Reeks,16
31-03-2021,17:05,-,een,-,Clips,1,-, Muziekclips,Serie,1
31-03-2021,17:15,"Koen De Bouw (prof. Jasper Teerlinck), Ella Leyers (Annelies Donckers), Bart Hollanders (Daan De Winter), Tanja Oostvogels (Christina Flamant), Herwig Ilegems (Paul Rabet)",een,2016,Professor T.,10,13, Misdaadserie,Reeks,2
31-03-2021,17:45,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
31-03-2021,17:50,-,vtm,2019,Echte Verhalen: De Buurtpolitie,3,40, Reality,Show,11
31-03-2021,18:04,-,een,2021,Het journaal,-,-,-,Serie,-
31-03-2021,18:10,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
31-03-2021,18:15,-,een,-,Dagelijkse Kost,2768,240, Culinair Magazine,Serie,11
31-03-2021,18:30,-,een,2020,Blokken,5719,205, Quiz,Spelprogramma,2020
31-03-2021,18:20,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Bert Verbeke (Gert), Hilde De Baerdemaeker (Suzanne)",vtm,2021,Lisa,47,205, Romantische Serie,Reeks,1
31-03-2021,19:00,-,een,2021,Het journaal,-,-,-,Serie,-
31-03-2021,19:40,-,een,2020,Iedereen beroemd,183,246,-,Reportage,2020
31-03-2021,19:15,-,canvas,2019,Where the wild men are,1,4,-,Documentaire,8
31-03-2021,19:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
31-03-2021,19:55,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
31-03-2021,20:02,-,een,2021,Joker+ en Lotto,27,107,-,Informatief,2021
31-03-2021,20:05,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
31-03-2021,20:10,"Pol Goossen (Frank), Marleen Merckx (Simonne), Leah Thys (Marianne), Annick Segal (Rosa), Bart Van Avermaet (Waldek)",een,-,Thuis,4988,205, Soap,Reeks,26
31-03-2021,20:35,-,een,2021,De Wonderjaren,2,9, Wetenschap,Magazine,1
31-03-2021,20:00,-,canvas,2021,Terzake,-,-, Nieuws En Duiding,Serie,-
31-03-2021,20:35,-,canvas,2021,De afspraak,45,170, Praatprogramma Over De Actualiteit,Serie,2021
31-03-2021,20:05,"Kürt Rogiers (Lars), Annie Geeraerts (Anna), Ray Verhaeghe (Albert), Sandrine André (Véronique), Jef De Smedt (Jan)",vtm,2020,Familie,158,220, Soap,Reeks,30
31-03-2021,20:40,-,vtm,2020,Huis Gemaakt,4,11, Reality,Show,1
31-03-2021,21:20,-,een,2021,Pano,8,8, Duidingsmagazine,Serie,2021
31-03-2021,21:20,Vincent de Cointet,canvas,2019,The Ceausescu Trial: A stolen Revolution,-,-,-,Documentaire,2019
31-03-2021,21:55,-,vtm,2021,Alloo,4,5, Realityreeks,Reportage,1
31-03-2021,22:00,-,een,2021,"Vive le vélo, Leve de Ronde",3,4, Sportpraatprogramma,Serie,2
31-03-2021,22:15,"Bryan Cranston (Michael Desiato), Hunter Doohan (Adam Desiato), Michael Stuhlbarg (Jimmy Baxter), Sofia Black D'Elia (Frannie)",canvas,2020,Your honor,1,10, Dramaserie,Reeks,1
31-03-2021,23:05,-,een,2021,Het journaal,-,-,-,Serie,-
31-03-2021,23:20,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
31-03-2021,23:25,"Eugene Levy (Johnny Rose), Catherine O'Hara (Moira Rose), Dan Levy (David Rose), Annie Murphy (Alexis Rose), Emily Hampshire (Stevie Budd)",een,2018,Schitt's Creek,12,13, Komische Serie,Reeks,4
31-03-2021,23:46,-,een,2021,Winst joker+ / lotto,27,107,-,Informatief,2021
31-03-2021,23:47,-,een,2021,Keno,90,365,-,Informatief,2021
31-03-2021,23:50,-,een,2020,Iedereen beroemd,183,246,-,Reportage,2020
31-03-2021,23:10,"Bryan Cranston (Michael Desiato), Hunter Doohan (Adam Desiato), Michael Stuhlbarg (Jimmy Baxter), Sofia Black D'Elia (Frannie)",canvas,2020,Your honor,2,10, Dramaserie,Reeks,1
