Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
17-03-2021,23:45,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
17-03-2021,00:15,-,canvas,2021,Canvaslus,-,-,-,Serie,-
17-03-2021,05:55,-,vtm,2014,Percy de Tijger,18,26, Animatie,Jeugdprogramma,1
17-03-2021,06:05,-,vtm,2009,TiTaToverfeest,105,250, Jeugd,Jeugdprogramma,1
17-03-2021,06:20,-,vtm,2009,TiTaToverfeest,106,250, Jeugd,Jeugdprogramma,1
17-03-2021,06:35,-,vtm,1998,Kabouter plop,53,60, Kleuterprogramma,Jeugdprogramma,1998
17-03-2021,06:45,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,18,48, Animatie,Jeugdprogramma,21
17-03-2021,07:05,-,vtm,2020,Lego Ninjago,3,32, Animatie,Jeugdprogramma,2
17-03-2021,07:15,-,vtm,2020,Lego Ninjago,4,32, Animatie,Jeugdprogramma,2
17-03-2021,07:25,"Jacques Vermeire, Josje Huisman, Kristel Verbeke, Karen Damen",vtm,2010,Hallo K3,8,13, Sitcom,Reeks,1
17-03-2021,07:50,-,vtm,2020,VLOGLAB Mystery #Stories,5,17,-,Magazine,5
17-03-2021,08:15,-,vtm,2017,De Buurtpolitie - Extra,39,75, Reality,Show,1
17-03-2021,08:30,-,vtm,2017,De Buurtpolitie - Extra,40,75, Reality,Show,1
17-03-2021,08:50,-,vtm,2016,Draken: Race Naar de Rand,18,26, Animatie,Jeugdprogramma,2
17-03-2021,09:00,-,een,-,Winterbeelden,-,-,-,Serie,-
17-03-2021,09:00,-,canvas,-,Winterbeelden,-,-,-,Serie,-
17-03-2021,09:15,-,vtm,2019,Wakandy,7,28,-,Show,2
17-03-2021,09:25,-,vtm,2019,Wakandy,8,28,-,Show,2
17-03-2021,09:40,-,vtm,2020,Loïc: Zot van Koken,22,95, Culinair Magazine,Serie,2
17-03-2021,09:55,-,vtm,2020,Geen uitzending,-,-,-,-,-
17-03-2021,10:00,-,een,2020,Radio 2 op één,142,220,-,Serie,2020
17-03-2021,10:00,-,canvas,2021,Ketnet Junior,76,365, Kleuterprogramma,Jeugdprogramma,2021
17-03-2021,12:00,-,een,-,Winterbeelden,-,-,-,Serie,-
17-03-2021,12:20,-,een,-,Dagelijkse Kost,2755,240, Culinair Magazine,Serie,11
17-03-2021,12:35,-,een,2020,Blokken,5624,205, Quiz,Spelprogramma's,2020
17-03-2021,12:00,-,vtm,2018,Echte Verhalen: De Buurtpolitie,62,70, Reality,Show,10
