Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
23-03-2021,23:15,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
23-03-2021,00:55,-,canvas,2021,Canvaslus,-,-,-,Serie,-
23-03-2021,05:50,-,vtm,2016,Thomas de Trein,22,26, Animatie,Jeugdprogramma,20
23-03-2021,06:00,-,vtm,2014,Percy de Tijger,22,26, Animatie,Jeugdprogramma,1
23-03-2021,06:10,-,vtm,2009,TiTaToverfeest,113,250, Jeugd,Jeugdprogramma,1
23-03-2021,06:25,-,vtm,2009,TiTaToverfeest,114,250, Jeugd,Jeugdprogramma,1
23-03-2021,06:40,-,vtm,1998,Kabouter plop,57,60, Kleuterprogramma,Jeugdprogramma,1998
23-03-2021,06:50,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,22,48, Animatie,Jeugdprogramma,21
23-03-2021,07:10,-,vtm,2020,Lego Ninjago,11,32, Animatie,Jeugdprogramma,2
23-03-2021,07:20,-,vtm,2020,Lego Ninjago,12,32, Animatie,Jeugdprogramma,2
23-03-2021,07:35,"Jacques Vermeire, Josje Huisman, Kristel Verbeke, Karen Damen",vtm,2010,Hallo K3,12,13, Sitcom,Reeks,1
23-03-2021,07:55,-,vtm,2020,VLOGLAB Mystery #Stories,9,17,-,Magazine,5
23-03-2021,08:15,-,vtm,2017,De Buurtpolitie - Extra,47,75, Reality,Show,1
23-03-2021,08:30,-,vtm,2017,De Buurtpolitie - Extra,48,75, Reality,Show,1
23-03-2021,08:45,-,vtm,2016,Draken: Race Naar de Rand,22,26, Animatie,Jeugdprogramma,2
23-03-2021,09:00,-,een,-,Lentebeelden,-,-,-,Serie,-
23-03-2021,09:00,-,canvas,-,Lentebeelden,-,-,-,Serie,-
23-03-2021,09:10,-,vtm,2019,Wakandy,15,28,-,Show,2
23-03-2021,09:25,-,vtm,2019,Wakandy,16,28,-,Show,2
23-03-2021,09:40,-,vtm,2020,Loïc: Zot van Koken,26,95, Culinair Magazine,Serie,2
23-03-2021,09:55,-,vtm,2020,Geen uitzending,-,-,-,-,-
23-03-2021,10:00,-,een,2020,Radio 2 op één,146,220,-,Serie,2020
23-03-2021,10:00,-,canvas,2021,Ketnet Junior,82,365, Kleuterprogramma,Jeugdprogramma,2021
23-03-2021,11:55,-,vtm,2018,Echte Verhalen: De Buurtpolitie,66,70, Reality,Show,10
23-03-2021,12:00,-,een,-,Lentebeelden,-,-,-,Serie,-
23-03-2021,12:20,-,een,-,Dagelijkse Kost,2760,240, Culinair Magazine,Serie,11
23-03-2021,12:35,-,een,2020,Blokken,5627,205, Spelshow,Serie,2020
23-03-2021,12:25,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Bert Verbeke (Gert), Hilde De Baerdemaeker (Suzanne)",vtm,2021,Lisa,40,205, Romantische Serie,Reeks,1
23-03-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
23-03-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
23-03-2021,13:30,-,een,2020,Iedereen beroemd,175,246,-,Magazine,2020
23-03-2021,13:55,-,een,2021,Extra time,10,21, Sportmagazine,Serie,2021
23-03-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
23-03-2021,13:30,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
23-03-2021,13:40,"Caroline Maes (Mieke), Annie Geeraerts (Anna), Ray Verhaeghe (Albert), Sandrine André (Véronique), Gunter De Batselier (Peter)",vtm,2015,Familie,42,223, Soap,Reeks,25
23-03-2021,14:15,"Greet Rouffaer (Nellie), Marc Coessens (Frank), Arnold Willems (Georges), Peter Bulckaen (Max), Kürt Rogiers (Sneyers)",vtm,2004,Wittekerke,56,88, Soap,Reeks,12
23-03-2021,15:00,-,een,-,Clips,1,-, Muziekclips,Serie,1
23-03-2021,15:15,Paul Gibson,een,2015,Father Brown,10,15, Misdaadserie,Reeks,3
23-03-2021,15:20,"Kate Walsh (Dr. Addison Montgomery), Tim Daly (Dr. Pete Wilder), Paul Adelstein (Dr. Cooper Freedman), KaDee Strickland (Dr. Charlotte King), Taye Diggs (Dr. Sam Bennett)",vtm,2012,Private Practice,16,22, Dramaserie,Reeks,5
23-03-2021,16:00,-,een,2020,Ben Fogle: starting up starting over,4,4,-,Documentaire,1
23-03-2021,16:50,"Ariel Kaplan (Imogen), Tim Phillipps (Daniel), Stefan Dennis (Paul), Mavournee Hazel (Piper), Tom Oliver (Lou Carpenter)",een,2020,Buren,8192,-, Soap,Reeks,2020
23-03-2021,16:20,"Tim Allen (Mike Baxter), Nancy Travis (Vanessa Baxter), Hector Elizondo (Ed Alzate), Christoph Sanders (Kyle Anderson), Amanda Fuller (Kristin Baxter)",vtm,2020,Last Man Standing,17,21, Komische Serie,Reeks,8
23-03-2021,16:45,"Antje Hagen (Hildegard), Sepp Schauer (Alfons), Joachim Lätsch (André), Dieter Bach (Christoph), Uta Kargel (Eva)",vtm,2020,Sturm der Liebe,165,250, Soap,Reeks,16
23-03-2021,17:10,"Koen De Bouw (prof. Jasper Teerlinck), Ella Leyers (Annelies Donckers), Bart Hollanders (Daan De Winter), Tanja Oostvogels (Christina Flamant), Herwig Ilegems (Paul Rabet)",een,2016,Professor T.,6,13, Misdaadserie,Reeks,2
23-03-2021,17:45,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
23-03-2021,17:50,-,vtm,2018,Echte Verhalen: De Buurtpolitie,67,70, Reality,Show,10
23-03-2021,18:04,-,een,2021,Het journaal,-,-,-,Serie,-
23-03-2021,18:10,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
23-03-2021,18:15,-,een,-,Dagelijkse Kost,2761,240, Culinair Magazine,Serie,11
23-03-2021,18:30,-,een,2020,Blokken,5713,205, Quiz,Spelprogramma's,2020
23-03-2021,18:20,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Bert Verbeke (Gert), Hilde De Baerdemaeker (Suzanne)",vtm,2021,Lisa,41,205, Romantische Serie,Reeks,1
23-03-2021,19:00,-,een,2021,Het journaal,-,-,-,Serie,-
23-03-2021,19:40,-,een,2020,Iedereen beroemd,176,246,-,Magazine,2020
23-03-2021,19:15,"Ruth Beeckmans (Evi), Dominique Van Malder (Raf), Benny Claessens (Geoffrey), Marjan De Schutter (Indina), Tom Ternest (Bart)",canvas,2020,Albatros,6,8, Dramaserie,Reeks,1
23-03-2021,19:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
23-03-2021,19:55,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
23-03-2021,20:05,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
23-03-2021,20:10,"Pol Goossen (Frank), Marleen Merckx (Simonne), Leah Thys (Marianne), Annick Segal (Rosa), Bart Van Avermaet (Waldek)",een,-,Thuis,4982,205, Soap,Reeks,26
23-03-2021,20:35,-,een,2021,De klas,3,6,-,Reportage,3
23-03-2021,20:00,-,canvas,2021,Terzake,-,-, Nieuws En Duiding,Serie,-
23-03-2021,20:35,-,canvas,2021,De afspraak,40,170, Praatprogramma Over De Actualiteit,Praatprogramma's,2021
23-03-2021,20:05,"Kürt Rogiers (Lars), Annie Geeraerts (Anna), Ray Verhaeghe (Albert), Sandrine André (Véronique), Jef De Smedt (Jan)",vtm,2020,Familie,152,220, Soap,Reeks,30
23-03-2021,20:40,-,vtm,2021,Later Als Ik Groot Ben,6,8, Reality,Show,1
23-03-2021,21:25,-,een,2021,Salah,3,4,-,Documentaire,1
23-03-2021,21:20,-,canvas,2021,Als je eens wist,3,4,-,Documentaire,2
23-03-2021,21:45,-,vtm,2018,Kan Iedereen Nog Volgen?,6,8,-,Show,1
23-03-2021,22:15,-,een,2021,Het journaal,-,-,-,Serie,-
23-03-2021,22:30,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
23-03-2021,22:35,"Eugene Levy (Johnny Rose), Catherine O'Hara (Moira Rose), Dan Levy (David Rose), Annie Murphy (Alexis Rose), Emily Hampshire (Stevie Budd)",een,2018,Schitt's Creek,7,13, Komische Serie,Reeks,4
23-03-2021,22:57,-,een,2021,Keno,82,365,-,Informatief Programma,2021
23-03-2021,22:58,-,een,2021,Euromillions,24,105,-,Informatief Programma,2021
23-03-2021,22:15,-,canvas,2021,De ideale wereld,21,32, Actualiteitenmagazine,Serie,2021
23-03-2021,22:50,-,vtm,2020,Huis Gemaakt,3,11, Reality,Show,1
23-03-2021,23:00,-,een,2020,Iedereen beroemd,176,246,-,Magazine,2020
23-03-2021,23:25,-,een,-,Dagelijkse Kost,2761,240, Culinair Magazine,Serie,11
23-03-2021,23:40,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
23-03-2021,23:05,-,canvas,2020,Winteruur,73,75,-,Praatprogramma's,6
23-03-2021,23:15,-,canvas,2018,American dynasties: the Kennedys,1,3, Geschiedkundige Documentaire,Serie,1
23-03-2021,00:35,-,canvas,2021,Canvaslus,-,-,-,Serie,-
23-03-2021,00:05,"Kate Walsh (Dr. Addison Montgomery), Tim Daly (Dr. Pete Wilder), Paul Adelstein (Dr. Cooper Freedman), KaDee Strickland (Dr. Charlotte King), Taye Diggs (Dr. Sam Bennett)",vtm,2012,Private Practice,16,22, Dramaserie,Reeks,5
23-03-2021,01:00,-,vtm,2020,Geen uitzending,-,-,-,-,-
23-03-2021,01:30,-,vtm,-,Qmusic,-,-,-,-,-
23-03-2021,02:55,-,vtm2,2020,Geen uitzending,-,-,-,-,-
23-03-2021,01:45,-,vtm3,2020,Geen uitzending,-,-,-,-,-
23-03-2021,00:50,-,vtm4,2020,Geen uitzending,-,-,-,-,-
23-03-2021,07:35,-,vtm2,2018,Masterchef Australia,67,73,-,Spelprogramma,10
23-03-2021,08:00,-,vtm2,2020,Geen uitzending,-,-,-,-,-
23-03-2021,10:00,-,vtm2,2015,A Place In The Sun: Winter Sun,47,50, Reality,Show,4
23-03-2021,10:40,-,vtm2,-,-,-,-,-,-,-
23-03-2021,11:10,"Antje Hagen (Hildegard), Sepp Schauer (Alfons), Joachim Lätsch (André), Dieter Bach (Christoph), Uta Kargel (Eva)",vtm3,2020,Sturm der Liebe,164,250, Soap,Reeks,16
23-03-2021,12:10,-,vtm2,2020,Escape to the Country,45,70, Lifestyle,Magazine,23
23-03-2021,12:00,-,vtm3,2020,Geen uitzending,-,-,-,-,-
23-03-2021,12:30,"Burt Lancaster (Sherrif Wyatt Earp), Kirk Douglas (Doc Holliday), Lee Van Cleef (Ed Bailey), John Ireland (Ringo), Jo Van Fleet (Kate)",vtm4,1957,Gunfight At the OK Corral,-,-, Western,Film,-
23-03-2021,13:00,-,vtm2,2013,Love It or List It,17,26, Reality,Show,6
23-03-2021,13:45,-,vtm2,2018,Worst Cooks in America,1,7, Reality,Show,14
23-03-2021,14:35,-,vtm2,2011,Helse Bruiden,31,49, Realityreeks,Reportage,8
23-03-2021,14:30,"Cameron Diaz (Annie), Jason Segel (Jay), Rob Corddry (Robby), Ellie Kemper (Tess), Rob Lowe (Hank)",vtm3,2014,Sex Tape,-,-, Komedie,Film,-
23-03-2021,14:40,-,vtm4,2018,Zware Jongens - Police Interceptors,5,13, Realityreeks,Reportage,14
