Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
15-03-2021,01:50,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
15-03-2021,23:50,-,canvas,2021,Canvaslus,-,-,-,Serie,-
15-03-2021,05:55,-,vtm,2014,Percy de Tijger,16,26, Animatie,Jeugdprogramma,1
15-03-2021,06:10,-,vtm,2009,TiTaToverfeest,101,250, Jeugd,Jeugdprogramma,1
15-03-2021,06:25,-,vtm,2009,TiTaToverfeest,102,250, Jeugd,Jeugdprogramma,1
15-03-2021,06:40,-,vtm,1998,Kabouter plop,51,60, Kleuterprogramma,Jeugdprogramma,1998
15-03-2021,06:45,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,16,48, Animatie,Jeugdprogramma,21
15-03-2021,07:05,-,vtm,2020,Lego Ninjago,31,32, Animatie,Jeugdprogramma,2
15-03-2021,07:15,-,vtm,2020,Lego Ninjago,32,32, Animatie,Jeugdprogramma,2
15-03-2021,07:30,"Jacques Vermeire, Josje Huisman, Kristel Verbeke, Karen Damen",vtm,2010,Hallo K3,6,13, Sitcom,Reeks,1
15-03-2021,07:55,-,vtm,2020,VLOGLAB Mystery #Stories,3,17, Jeugdserie,Reeks,5
15-03-2021,08:25,-,vtm,2017,De Buurtpolitie - Extra,35,75, Reality,Show,1
15-03-2021,08:35,-,vtm,2017,De Buurtpolitie - Extra,36,75, Reality,Show,1
15-03-2021,08:55,-,vtm,2016,Draken: Race Naar de Rand,16,26, Animatie,Jeugdprogramma,2
15-03-2021,09:00,-,een,-,Winterbeelden,-,-,-,Serie,-
15-03-2021,09:00,-,canvas,-,Winterbeelden,-,-,-,Serie,-
15-03-2021,09:15,-,vtm,2019,Wakandy,3,28,-,Show,2
15-03-2021,09:30,-,vtm,2019,Wakandy,4,28,-,Show,2
15-03-2021,09:45,-,vtm,2020,Loïc: Zot van Koken,20,95, Culinair Magazine,Serie,2
15-03-2021,10:00,-,een,2020,Radio 2 op één,140,220,-,Serie,2020
15-03-2021,10:00,-,canvas,2021,Ketnet Junior,74,365, Kleuterprogramma,Jeugdprogramma,2021
15-03-2021,10:00,-,vtm,2020,Geen uitzending,-,-,-,-,-
15-03-2021,12:00,-,een,-,Winterbeelden,-,-,-,Serie,-
15-03-2021,12:20,-,een,-,Dagelijkse Kost,2752,240, Culinair Magazine,Serie,11
15-03-2021,12:35,-,een,2020,Blokken,5622,205, Quiz,Spelprogramma's,2020
