Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
30-03-2021,00:20,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
30-03-2021,00:05,-,canvas,2021,Canvaslus,-,-,-,Serie,-
30-03-2021,05:50,-,vtm,2014,Percy de Tijger,1,26, Animatie,Jeugdprogramma,1
30-03-2021,06:05,-,vtm,2009,TiTaToverfeest,123,250, Jeugd,Jeugdprogramma,1
30-03-2021,06:20,-,vtm,2009,TiTaToverfeest,124,250, Jeugd,Jeugdprogramma,1
30-03-2021,06:35,-,vtm,1998,Kabouter plop,62,60, Kleuterprogramma,Jeugdprogramma,1998
30-03-2021,06:40,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,27,48, Animatie,Jeugdprogramma,21
30-03-2021,07:00,-,vtm,2020,Lego Ninjago,21,32, Animatie,Jeugdprogramma,2
30-03-2021,07:15,-,vtm,2020,Lego Ninjago,22,32, Animatie,Jeugdprogramma,2
30-03-2021,07:25,"Kristel Verbeke, Karen Damen, Josje Huisman, Winston Post (Bas), Jacques Vermeire (Marcel)",vtm,2011,Hallo K3,4,12, Sitcom,Reeks,2
30-03-2021,07:55,-,vtm,2020,VLOGLAB Mystery #Stories,14,17,-,Magazine,5
30-03-2021,08:20,-,vtm,2017,De Buurtpolitie - Extra,57,75, Reality,Show,1
30-03-2021,08:35,-,vtm,2017,De Buurtpolitie - Extra,58,75, Reality,Show,1
30-03-2021,08:45,-,vtm,2017,Draken: Race Naar de Rand,1,26, Animatie,Jeugdprogramma,3
30-03-2021,09:00,-,een,-,Lentebeelden,-,-,-,Serie,-
30-03-2021,09:00,-,canvas,-,Lentebeelden,-,-,-,Serie,-
30-03-2021,09:10,-,vtm,2019,Wakandy,25,28,-,Show,2
30-03-2021,09:25,-,vtm,2019,Wakandy,26,28,-,Show,2
30-03-2021,09:40,-,vtm,2020,Loïc: Zot van Koken,32,95, Culinair Magazine,Serie,2
30-03-2021,09:55,-,vtm,2020,Geen uitzending,-,-,-,-,-
30-03-2021,10:00,-,een,2020,Radio 2 op één,151,220,-,Serie,2020
30-03-2021,10:00,-,canvas,2021,Ketnet Junior,89,365, Kleuterprogramma,Jeugdprogramma,2021
30-03-2021,12:00,-,een,-,Lentebeelden,-,-,-,Serie,-
30-03-2021,12:20,-,een,-,Dagelijkse Kost,2766,240, Culinair Magazine,Serie,11
30-03-2021,12:35,-,een,2020,Blokken,5633,205, Quiz,Spelprogramma,2020
30-03-2021,12:00,-,vtm,2019,Echte Verhalen: De Buurtpolitie,1,40, Reality,Show,11
30-03-2021,12:25,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Bert Verbeke (Gert), Hilde De Baerdemaeker (Suzanne)",vtm,2021,Lisa,45,205, Romantische Serie,Reeks,1
30-03-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
30-03-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
30-03-2021,13:30,-,een,2020,Iedereen beroemd,181,246,-,Reportage,2020
30-03-2021,13:55,"Pol Goossen (Frank), Marleen Merckx (Simonne), Leah Thys (Marianne), Monika Van Lierde (Ann), Annick Segal (Rosa)",een,2017,Thuis,4425,-, Soap,Reeks,23
30-03-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
30-03-2021,13:30,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
30-03-2021,13:35,"Caroline Maes (Mieke), Annie Geeraerts (Anna), Ray Verhaeghe (Albert), Sandrine André (Véronique), Gunter De Batselier (Peter)",vtm,2015,Familie,47,223, Soap,Reeks,25
30-03-2021,14:20,-,een,-,Clips,1,-, Muziekclips,Serie,1
30-03-2021,14:30,Paul Gibson,een,2015,Father Brown,14,15, Misdaadserie,Reeks,3
30-03-2021,14:15,"Greet Rouffaer (Nellie), Marc Coessens (Frank), Arnold Willems (Georges), Peter Bulckaen (Max), Kürt Rogiers (Sneyers)",vtm,2004,Wittekerke,61,88, Soap,Reeks,12
30-03-2021,15:15,Paul Gibson,een,2015,Father Brown,15,15, Misdaadserie,Reeks,3
30-03-2021,15:20,"Kate Walsh (Dr. Addison Montgomery), Tim Daly (Dr. Pete Wilder), Paul Adelstein (Dr. Cooper Freedman), KaDee Strickland (Dr. Charlotte King), Taye Diggs (Dr. Sam Bennett)",vtm,2012,Private Practice,21,22, Dramaserie,Reeks,5
30-03-2021,16:00,-,een,2019,Angst in de Savanne,-,-, Natuurdocumentaire,Serie,2019
30-03-2021,16:55,"Ariel Kaplan (Imogen), Tim Phillipps (Daniel), Stefan Dennis (Paul), Mavournee Hazel (Piper), Tom Oliver (Lou Carpenter)",een,2020,Buren,8196,-, Soap,Reeks,2020
30-03-2021,16:15,-,vtm,2013,America's Funniest Home Video's,22,44, Komische Show,Serie,25
30-03-2021,16:40,"Antje Hagen (Hildegard), Sepp Schauer (Alfons), Joachim Lätsch (André), Dieter Bach (Christoph), Uta Kargel (Eva)",vtm,2020,Sturm der Liebe,170,250, Soap,Reeks,16
30-03-2021,17:15,"Koen De Bouw (prof. Jasper Teerlinck), Ella Leyers (Annelies Donckers), Bart Hollanders (Daan De Winter), Tanja Oostvogels (Christina Flamant), Herwig Ilegems (Paul Rabet)",een,2016,Professor T.,9,13, Misdaadserie,Reeks,2
30-03-2021,17:40,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
30-03-2021,17:45,-,vtm,2019,Echte Verhalen: De Buurtpolitie,2,40, Reality,Show,11
30-03-2021,18:04,-,een,2021,Het journaal,-,-,-,Serie,-
30-03-2021,18:10,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
30-03-2021,18:15,-,een,-,Dagelijkse Kost,2767,240, Culinair Magazine,Serie,11
30-03-2021,18:30,-,een,2020,Blokken,5718,205, Quiz,Spelprogramma,2020
30-03-2021,18:20,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Bert Verbeke (Gert), Hilde De Baerdemaeker (Suzanne)",vtm,2021,Lisa,46,205, Romantische Serie,Reeks,1
30-03-2021,19:00,-,een,2021,Het journaal,-,-,-,Serie,-
30-03-2021,19:40,-,een,2020,Iedereen beroemd,182,246,-,Reportage,2020
30-03-2021,19:15,"Ruth Beeckmans (Evi), Dominique Van Malder (Raf), Benny Claessens (Geoffrey), Marjan De Schutter (Indina), Tom Ternest (Bart)",canvas,2020,Albatros,7,8, Dramaserie,Reeks,1
30-03-2021,19:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
30-03-2021,19:40,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
30-03-2021,19:50,"Kürt Rogiers (Lars), Annie Geeraerts (Anna), Ray Verhaeghe (Albert), Sandrine André (Véronique), Jef De Smedt (Jan)",vtm,2020,Familie,157,220, Soap,Reeks,30
30-03-2021,20:05,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
30-03-2021,20:10,"Pol Goossen (Frank), Marleen Merckx (Simonne), Leah Thys (Marianne), Annick Segal (Rosa), Bart Van Avermaet (Waldek)",een,-,Thuis,4987,205, Soap,Reeks,26
30-03-2021,20:40,-,een,2021,De klas,4,6,-,Reportage,3
30-03-2021,20:00,-,canvas,2021,Terzake,-,-, Nieuws En Duiding,Serie,-
30-03-2021,20:35,-,canvas,2021,De afspraak,44,170, Praatprogramma Over De Actualiteit,Serie,2021
