Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
11-03-2021,01:20,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
11-03-2021,00:05,-,canvas,2021,Canvaslus,-,-,-,Serie,-
11-03-2021,05:55,-,vtm,2016,Thomas de Trein,14,26, Animatie,Jeugdprogramma,20
11-03-2021,06:00,-,vtm,2014,Percy de Tijger,14,26, Animatie,Jeugdprogramma,1
11-03-2021,06:15,-,vtm,2009,TiTaToverfeest,97,250, Jeugd,Jeugdprogramma,1
11-03-2021,06:30,-,vtm,2009,TiTaToverfeest,98,250, Jeugd,Jeugdprogramma,1
11-03-2021,06:45,-,vtm,1998,Kabouter plop,49,60, Kleuterprogramma,Jeugdprogramma,1998
11-03-2021,06:46,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,14,48, Animatie,Jeugdprogramma,21
11-03-2021,07:10,-,vtm,2020,Lego Ninjago,27,32, Animatie,Jeugdprogramma,2
11-03-2021,07:20,-,vtm,2020,Lego Ninjago,28,32, Animatie,Jeugdprogramma,2
11-03-2021,07:30,"Jacques Vermeire, Josje Huisman, Kristel Verbeke, Karen Damen",vtm,2010,Hallo K3,4,13, Sitcom,Reeks,1
11-03-2021,07:55,-,vtm,2020,VLOGLAB Mystery #Stories,1,17, Jeugdserie,Reeks,5
11-03-2021,08:20,-,vtm,2017,De Buurtpolitie - Extra,31,75, Reality,Show,1
11-03-2021,08:35,-,vtm,2017,De Buurtpolitie - Extra,32,75, Reality,Show,1
11-03-2021,08:50,-,vtm,2016,Draken: Race Naar de Rand,14,26, Animatie,Jeugdprogramma,2
11-03-2021,09:00,-,een,-,Winterbeelden,-,-,-,Serie,-
11-03-2021,09:00,-,canvas,-,Winterbeelden,-,-,-,Serie,-
11-03-2021,09:10,-,vtm,2019,Wakandy,27,28,-,Show,2
11-03-2021,09:25,-,vtm,2019,Wakandy,28,28,-,Show,2
11-03-2021,09:40,-,vtm,2020,Loïc: Zot van Koken,18,95, Culinair Magazine,Serie,2
11-03-2021,09:55,-,vtm,2020,Geen uitzending,-,-,-,-,-
11-03-2021,10:00,-,een,2020,Radio 2 op één,138,220,-,Serie,2020
11-03-2021,10:00,-,canvas,2021,Ketnet Junior,70,365, Kleuterprogramma,Jeugdprogramma,2021
11-03-2021,11:55,-,vtm,2018,Echte Verhalen: De Buurtpolitie,58,70, Reality,Show,10
11-03-2021,12:00,-,een,-,Winterbeelden,-,-,-,Serie,-
11-03-2021,12:20,-,een,-,Dagelijkse Kost,2750,240, Culinair Magazine,Serie,11
11-03-2021,12:35,-,een,2020,Blokken,5620,205, Spelshow,Serie,2020
11-03-2021,12:30,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Bert Verbeke (Gert), Hilde De Baerdemaeker (Suzanne)",vtm,2021,Lisa,33,205, Romantische Serie,Reeks,1
11-03-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
11-03-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
11-03-2021,13:30,-,een,2020,Iedereen beroemd,165,246,-,Reportage,2020
11-03-2021,13:50,-,een,-,Clips,1,-, Muziekclips,Serie,1
11-03-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
11-03-2021,13:30,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
