Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
12-03-2021,01:15,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
12-03-2021,23:50,-,canvas,2021,Canvaslus,-,-,-,Serie,-
12-03-2021,05:55,-,vtm,2016,Thomas de Trein,15,26, Animatie,Jeugdprogramma,20
12-03-2021,06:05,-,vtm,2014,Percy de Tijger,15,26, Animatie,Jeugdprogramma,1
12-03-2021,06:20,-,vtm,2009,TiTaToverfeest,99,250, Jeugd,Jeugdprogramma,1
12-03-2021,06:35,-,vtm,2009,TiTaToverfeest,100,250, Jeugd,Jeugdprogramma,1
12-03-2021,06:50,-,vtm,1998,Kabouter plop,50,107,-,Serie,1998
12-03-2021,06:55,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,15,48, Animatie,Jeugdprogramma,21
12-03-2021,07:15,-,vtm,2020,Lego Ninjago,29,32, Animatie,Jeugdprogramma,2
12-03-2021,07:25,-,vtm,2020,Lego Ninjago,30,32, Animatie,Jeugdprogramma,2
12-03-2021,07:35,"Jacques Vermeire, Josje Huisman, Kristel Verbeke, Karen Damen",vtm,2010,Hallo K3,5,13, Sitcom,Reeks,1
12-03-2021,08:00,-,vtm,2020,VLOGLAB Mystery #Stories,2,17, Jeugdserie,Reeks,5
12-03-2021,08:25,-,vtm,2017,De Buurtpolitie - Extra,33,75, Reality,Show,1
12-03-2021,08:40,-,vtm,2017,De Buurtpolitie - Extra,34,75, Reality,Show,1
12-03-2021,08:55,-,vtm,2016,Draken: Race Naar de Rand,15,26, Animatie,Jeugdprogramma,2
12-03-2021,09:00,-,een,-,Winterbeelden,-,-,-,Serie,-
12-03-2021,09:00,-,canvas,-,Winterbeelden,-,-,-,Serie,-
12-03-2021,09:15,-,vtm,2019,Wakandy,1,28,-,Show,2
12-03-2021,09:25,-,vtm,2019,Wakandy,2,28,-,Show,2
12-03-2021,09:40,-,vtm,2020,Loïc: Zot van Koken,19,95, Culinair Magazine,Serie,2
12-03-2021,09:55,-,vtm,2020,Geen uitzending,-,-,-,-,-
12-03-2021,10:00,-,een,2020,Radio 2 op één,139,220,-,Serie,2020
