Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
28-02-2021,01:10,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
28-02-2021,00:30,-,canvas,2021,Canvaslus,-,-,-,Serie,-
28-02-2021,05:55,-,vtm,2018,Polly Pocket,3,26, Animatie,Jeugdprogramma,1
28-02-2021,02:00,-,vier,-,Geen uitzending,-,-,-,Serie,-
28-02-2021,05:00,-,vier,-,Geen uitzending,-,-,-,Serie,-
28-02-2021,06:20,-,vtm,2018,Polly Pocket,4,26, Animatie,Jeugdprogramma,1
28-02-2021,06:40,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,3,48, Animatie,Jeugdprogramma,21
28-02-2021,06:40,-,vier,2017,De gezonde goesting,1,-, Culinair Magazine,Serie,2
28-02-2021,07:00,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,4,48, Animatie,Jeugdprogramma,21
28-02-2021,07:25,-,vtm,2015,Lang Leve Koning Julien,3,26, Animatie,Jeugdprogramma,2
28-02-2021,07:45,-,vtm,2015,Lang Leve Koning Julien,4,26, Animatie,Jeugdprogramma,2
28-02-2021,07:05,-,vier,2014,De sterrenkaart,1,8, Culinair Magazine,Serie,1
28-02-2021,07:45,-,vier,2010,Roger van Damme: Desserts,10,30, Culinair Magazine,Serie,1
28-02-2021,08:10,-,vtm,2016,Draken: Race Naar de Rand,3,26, Animatie,Jeugdprogramma,2
28-02-2021,08:30,-,vtm,2016,Draken: Race Naar de Rand,4,26, Animatie,Jeugdprogramma,2
28-02-2021,08:55,-,vtm,2017,De Buurtpolitie - Extra,7,75, Reality,Show,1
28-02-2021,08:00,-,vier,-,Geen uitzending,-,-,-,Serie,-
28-02-2021,09:00,-,een,-,Winterbeelden,-,-,-,Serie,-
28-02-2021,09:00,-,canvas,-,Winterbeelden,-,-,-,Serie,-
28-02-2021,09:05,-,vtm,2017,De Buurtpolitie - Extra,8,75, Reality,Show,1
28-02-2021,09:20,-,vtm,2016,Kong - Koning van de Apen,2,16, Animatie,Jeugdprogramma,1
28-02-2021,09:40,"Ivo Pauwels (Nonkel Jef), Linda De Ridder (Odette Nollet), Luc Verhoeven (Izzi), Paul-Emile Van Royen (Louis), Nicole Laurent (Magda)",vtm,2000,Nonkel Jef,12,27, Komische Serie,Reeks,6
28-02-2021,10:00,-,een,2021,Erediensten,-,-,-,Serie,-
28-02-2021,10:00,-,canvas,2021,Ketnet Junior,59,365, Kleuterprogramma,Jeugdprogramma,2021
28-02-2021,10:05,-,vtm,2020,Geen uitzending,-,-,-,-,-
28-02-2021,10:05,-,vier,2020,Sports Late Night,-,-, Voetbal,Sport,-
28-02-2021,10:45,-,vier,-,Geen uitzending,-,-,-,Serie,-
28-02-2021,11:00,-,een,2021,De Zevende Dag,7,36, Praatprogramma Over De Actualiteit,Praatprogramma's,2021
28-02-2021,12:05,"Jesse Spencer (Matthew Casey), Taylor Kinney (Kelly Severide), Eamonn Walker (Wallace Boden), Yuri Sardarov (Brian Otis Zvonecek), Kara Killmer (Sylvie Brett)",vtm,2019,Chicago Fire,16,20, Dramaserie,Reeks,8
28-02-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
28-02-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
28-02-2021,13:30,-,een,2021,Sporza op zondag,-,-,-,Serie,-
28-02-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
28-02-2021,13:40,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
28-02-2021,13:45,"Rachel Bilson (Sam Swift), Eddie Cibrian (Eddie Valetik), Alice Lee (Monica), Xavier de Guzman (Roberto 'Berto' Vasquez), Aliyah O'Brien (Christine Rollins)",vtm,2018,Take Two,2,13, Dramaserie,Reeks,1
