Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
15-02-2021,01:40,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
15-02-2021,00:35,-,canvas,2021,Canvaslus,-,-,-,Serie,-
15-02-2021,01:30,-,vtm,-,Qmusic,-,-,-,-,-
15-02-2021,02:10,-,vier,-,Geen uitzending,-,-,-,Serie,-
15-02-2021,06:10,-,vtm,2017,Brandweerman Sam,5,13, Tekenfilm,Jeugdprogramma,11
15-02-2021,06:20,-,vtm,2014,De Proefknuffels,1,30,-,Jeugdprogramma,1
15-02-2021,06:30,-,vtm,2009,TiTaToverfeest,61,250, Jeugdreeks,Jeugdprogramma,1
15-02-2021,06:40,-,vtm,2009,TiTaToverfeest,62,250, Jeugdreeks,Jeugdprogramma,1
15-02-2021,06:55,-,vtm,1998,Kabouter plop,31,60, Kleuterprogramma,Jeugdprogramma,1998
15-02-2021,07:05,-,vtm,2018,Polly Pocket,1,26, Tekenfilm,Jeugdprogramma,1
15-02-2021,07:25,-,vtm,2016,Lang Leve Koning Julien,5,26, Tekenfilm,Jeugdprogramma,3
15-02-2021,07:50,-,vtm,2018,VLOGLAB Beach #Stories,5,10, Jeugdreeks,Jeugdprogramma,1
15-02-2021,07:55,-,vtm,2018,De Buurtpolitie - Extra,19,24, Reality-show,Serie,2
15-02-2021,08:10,-,vtm,2018,De Buurtpolitie - Extra,20,24, Reality-show,Serie,2
15-02-2021,08:25,-,vtm,2019,Wakandy,3,28,-,Show,2
15-02-2021,08:40,-,vtm,2017,Tarzan en Jane,1,8, Tekenfilm,Jeugdprogramma,1
15-02-2021,08:25,-,vier,2018,Het Weekmenu - reeks 2,3,8, Culinair Magazine,Serie,1
15-02-2021,09:00,-,een,-,Winterbeelden,-,-,-,Serie,-
15-02-2021,09:00,-,canvas,-,Winterbeelden,-,-,-,Serie,-
15-02-2021,09:00,-,vtm,2017,Tarzan en Jane,2,8, Tekenfilm,Jeugdprogramma,1
15-02-2021,09:20,-,vtm,2019,VLOGLAB Love #Stories,1,10, Jeugdreeks,Jeugdprogramma,1
15-02-2021,09:30,-,vtm,2019,VLOGLAB Love #Stories,2,10, Jeugdreeks,Jeugdprogramma,1
15-02-2021,09:40,-,vtm,2019,Loïc: Zot van Koken,65,65, Culinair Magazine,Serie,1
15-02-2021,09:55,-,vtm,2020,Geen uitzending,-,-,-,-,-
15-02-2021,09:05,-,vier,2017,Pasta & Risotto,2,12, Culinair Magazine,Serie,1
15-02-2021,09:20,-,vier,2020,The Block Australia,34,50,-,Spelprogramma's,16
15-02-2021,10:00,-,een,2020,Radio 2 op één,120,220,-,Serie,2020
15-02-2021,10:00,-,canvas,2021,Ketnet Junior,46,365, Kleuterprogramma,Jeugdprogramma,2021
15-02-2021,10:10,-,vier,-,Geen uitzending,-,-,-,Serie,-
15-02-2021,12:00,-,een,-,Winterbeelden,-,-,-,Serie,-
15-02-2021,12:20,-,een,-,Dagelijkse Kost,2728,240, Culinair Magazine,Serie,11
15-02-2021,12:35,-,een,2020,Blokken,5602,205, Spelshow,Serie,2020
15-02-2021,12:00,-,vtm,2018,Echte Verhalen: De Buurtpolitie,40,70, Reality-show,Serie,10
15-02-2021,12:30,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Bert Verbeke (Gert), Hilde De Baerdemaeker (Suzanne)",vtm,2021,Lisa,15,205, Romantische Serie,Reeks,1
15-02-2021,12:15,-,vier,2020,Sports Late Night,-,-, Voetbal,Sport,-
15-02-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
15-02-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
15-02-2021,13:30,-,een,2020,Iedereen beroemd,143,246,-,Reportage,2020
15-02-2021,13:55,"Pol Goossen (Frank), Marleen Merckx (Simonne), Leah Thys (Marianne), Monika Van Lierde (Ann), Annick Segal (Rosa)",een,2017,Thuis,4406,-, Soap,Reeks,23
15-02-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
15-02-2021,13:30,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
15-02-2021,13:40,"Caroline Maes (Mieke), Annie Geeraerts (Anna), Ray Verhaeghe (Albert), Sandrine André (Véronique), Gunter De Batselier (Peter)",vtm,2015,Familie,16,223, Soap,Reeks,25
15-02-2021,13:05,-,vier,-,Geen uitzending,-,-,-,Serie,-
15-02-2021,14:20,-,een,-,Clips,1,-, Muziekclips,Serie,1
15-02-2021,14:30,-,een,2016,First Dates (GB),18,23, Datingprogramma,Show,5
15-02-2021,14:20,"Greet Rouffaer (Nellie), Marc Coessens (Frank), Arnold Willems (Georges), Peter Bulckaen (Max), Kürt Rogiers (Sneyers)",vtm,2004,Wittekerke,30,88, Soap,Reeks,12
15-02-2021,15:15,"Mark Williams (Father Brown), Laura Main (Dorothy Underwood), Tom Chambers (Inspector Sullivan)",een,2014,Father Brown,2,10, Misdaadserie,Reeks,2
15-02-2021,15:15,"Kate Walsh (Addison Forbes Montgomery), Audra McDonald (Naomi Bennett), Taye Diggs (Sam Bennett), Tim Daly (Pete Wilder), Amy Brenneman (Violet Turner)",vtm,2010,Private Practice,12,22, Dramaserie,Reeks,4
15-02-2021,16:00,-,een,2017,On the wing,8,8,-,Documentaire,1
15-02-2021,16:50,"Ariel Kaplan (Imogen), Tim Phillipps (Daniel), Stefan Dennis (Paul), Mavournee Hazel (Piper), Tom Oliver (Lou Carpenter)",een,2020,Buren,8169,-, Soap,Reeks,2020
15-02-2021,16:05,-,vtm,2016,America's Funniest Home Videos,24,44, Komische Show,Serie,28
15-02-2021,16:20,"Tim Allen (Mike Baxter), Nancy Travis (Vanessa Baxter), Amanda Fuller (Kristin Baxter), Christoph Sanders (Kyle Anderson), Molly McCook (Mandy Baxter)",vtm,2018,Last Man Standing,18,22, Komische Serie,Reeks,7
15-02-2021,16:45,"Antje Hagen (Hildegard), Sepp Schauer (Alfons), Joachim Lätsch (André), Dieter Bach (Christoph), Uta Kargel (Eva)",vtm,2020,Sturm der Liebe,139,250, Soap,Reeks,16
15-02-2021,16:10,-,vier,2010,Roger van Damme: Desserts,25,30, Culinair Magazine,Serie,1
