Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
13-02-2021,02:10,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
13-02-2021,23:40,-,canvas,2021,Canvaslus,-,-,-,Serie,-
13-02-2021,01:55,-,vtm,-,Qmusic,-,-,-,-,-
13-02-2021,00:20,-,vier,-,Geen uitzending,-,-,-,Serie,-
13-02-2021,06:05,-,vtm,2017,Brandweerman Sam,13,13, Tekenfilm,Jeugdprogramma,11
13-02-2021,06:10,-,vtm,2017,Spirit: Samen Vrij,21,26, Tekenfilm,Jeugdprogramma,1
13-02-2021,06:35,-,vtm,2017,Spirit: Samen Vrij,22,26, Tekenfilm,Jeugdprogramma,1
13-02-2021,06:55,-,vtm,2016,De Avonturen van de Gelaarsde Kat,26,26, Tekenfilm,Jeugdprogramma,2
13-02-2021,07:20,-,vtm,2017,De Avonturen van de Gelaarsde Kat,1,13, Tekenfilm,Jeugdprogramma,3
13-02-2021,07:40,-,vtm,2015,Lang Leve Koning Julien,26,26, Tekenfilm,Jeugdprogramma,2
13-02-2021,08:00,-,een,2020,Radio 2 op één,18,220,-,Serie,2020
13-02-2021,08:05,-,vtm,2016,Lang Leve Koning Julien,1,26, Tekenfilm,Jeugdprogramma,3
13-02-2021,08:30,-,vtm,2016,Draken: Race Naar de Rand,13,26, Tekenfilm,Jeugdprogramma,2
13-02-2021,08:50,-,vtm,2016,Draken: Race Naar de Rand,1,26, Tekenfilm,Jeugdprogramma,2
13-02-2021,08:35,-,vier,2013,De Wereld op je Bord,7,21, Culinair Magazine,Serie,1
13-02-2021,08:50,-,vier,2010,Tot op de Graat,22,40, Culinair Magazine,Serie,1
13-02-2021,09:00,-,canvas,-,Winterbeelden,-,-,-,Serie,-
13-02-2021,09:10,-,vtm,2018,De Buurtpolitie - Extra,9,24, Reality-show,Serie,2
13-02-2021,09:25,-,vtm,2018,De Buurtpolitie - Extra,10,24, Reality-show,Serie,2
13-02-2021,09:40,"Ivo Pauwels (Nonkel Jef), Linda De Ridder (Odette Nollet), Luc Verhoeven (Izzi), Paul-Emile Van Royen (Louis), Nicole Laurent (Magda)",vtm,2000,Nonkel Jef,7,27, Komische Serie,Reeks,6
13-02-2021,09:10,-,vier,2016,DIY (Do It Yourself),7,-, Culinair Magazine,Serie,1
13-02-2021,09:35,-,vier,-,Geen uitzending,-,-,-,Serie,-
13-02-2021,10:00,-,een,-,Winterbeelden,-,-,-,Serie,-
13-02-2021,10:00,-,canvas,2021,Ketnet Junior,44,365, Kleuterprogramma,Jeugdprogramma,2021
13-02-2021,10:05,-,vtm,2020,Geen uitzending,-,-,-,-,-
13-02-2021,11:40,Jay R. Ferguson (Chip Curry),vier,2018,Living Biblically,2,13, Komische Serie,Reeks,1
13-02-2021,12:05,-,een,2021,De week van Bruzz,7,52, Actualiteitenmagazine,Serie,2021
13-02-2021,12:35,-,een,2021,De markt,6,37, Economisch Magazine,Serie,2021
13-02-2021,12:05,"Gabriel Macht (Harvey Specter), Rick Hoffman (Louis Litt), Sarah Rafferty (Donna Paulsen), Pierce Wendell (Robert Zane), Katherine Heigl (Samantha Wheeler)",vtm,2018,Suits,7,16, Dramaserie,Reeks,8
13-02-2021,12:00,-,vier,-,Geen uitzending,-,-,-,Serie,-
13-02-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
13-02-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
13-02-2021,13:30,-,een,2021,Villa Politica Extra,6,72, Praatprogramma Over De Actualiteit,Praatprogramma's,2021
