Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
01-02-2021,01:50,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
01-02-2021,23:05,-,canvas,2021,Canvaslus,-,-,-,Serie,-
01-02-2021,01:30,-,vtm,-,Qmusic,-,-,-,-,-
01-02-2021,03:10,-,vier,-,Geen uitzending,-,-,-,Serie,-
01-02-2021,06:00,-,vtm,2017,Brandweerman Sam,8,13, Tekenfilm,Jeugdprogramma,11
01-02-2021,06:10,-,vtm,2014,De Proefknuffels,21,30,-,Jeugdprogramma,1
01-02-2021,06:20,-,vtm,2009,TiTaToverfeest,41,250, Jeugdreeks,Jeugdprogramma,1
01-02-2021,06:35,-,vtm,2009,TiTaToverfeest,42,250, Jeugdreeks,Jeugdprogramma,1
01-02-2021,06:50,-,vtm,1998,Kabouter plop,21,60, Kleuterprogramma,Jeugdprogramma,1998
01-02-2021,06:55,-,vtm,2016,De Avonturen van de Gelaarsde Kat,21,26, Tekenfilm,Jeugdprogramma,2
01-02-2021,07:20,-,vtm,2015,Lang Leve Koning Julien,21,26, Tekenfilm,Jeugdprogramma,2
01-02-2021,07:40,"Bab Buelens (Sofie Verlinden), Stijn Steyaert (Kamiel Mertens), Charlotte Timmers (Lara Van Acker), Arthur le Boudec (Lander Depoortere), Rick Mackenbach (Oscar Blommesteyn)",vtm,2012,Skilz,21,26,-,Jeugdprogramma,2
01-02-2021,07:55,-,vtm,2017,De Buurtpolitie - Extra,74,75, Reality-show,Serie,1
01-02-2021,07:45,-,vier,2018,Het Weekmenu - reeks 2,1,8, Culinair Magazine,Serie,1
01-02-2021,08:10,-,vtm,2017,De Buurtpolitie - Extra,75,75, Reality-show,Serie,1
01-02-2021,08:20,-,vtm,2019,Wakandy,21,28,-,Show,2
01-02-2021,08:35,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,21,48, Tekenfilm,Jeugdprogramma,21
01-02-2021,08:55,-,vtm,2016,Draken: Race Naar de Rand,8,26, Tekenfilm,Jeugdprogramma,2
01-02-2021,08:30,-,vier,2013,Toasted!,10,10, Culinair Magazine,Serie,1
01-02-2021,08:50,-,vier,2015,Tweedehands deluxe,1,-, Reality-show,Serie,3
01-02-2021,09:00,-,een,-,Winterbeelden,-,-,-,Serie,-
01-02-2021,09:00,-,canvas,-,Winterbeelden,-,-,-,Serie,-
01-02-2021,09:20,-,vtm,2020,Lego Ninjago,9,32, Tekenfilm,Jeugdprogramma,2
01-02-2021,09:30,-,vtm,2020,Lego Ninjago,10,32, Tekenfilm,Jeugdprogramma,2
01-02-2021,09:40,-,vtm,2019,Loïc: Zot van Koken,55,65, Culinair Magazine,Serie,1
01-02-2021,09:55,-,vtm,2020,Geen uitzending,-,-,-,-,-
01-02-2021,09:40,-,vier,-,Geen uitzending,-,-,-,Serie,-
01-02-2021,10:00,-,een,2020,Radio 2 op één,110,220,-,Serie,2020
01-02-2021,10:00,-,canvas,2021,Ketnet Junior,32,365, Kleuterprogramma,Jeugdprogramma,2021
01-02-2021,11:40,-,vier,2020,Sports Late Night,-,-, Voetbal,Sport,-
01-02-2021,12:00,-,een,-,Winterbeelden,-,-,-,Serie,-
01-02-2021,12:20,-,een,-,Dagelijkse Kost,2716,240, Culinair Magazine,Serie,11
01-02-2021,12:35,-,een,2020,Blokken,5592,205, Spelshow,Serie,2020
01-02-2021,12:00,-,vtm,2018,Echte Verhalen: De Buurtpolitie,29,70, Reality-show,Serie,10
01-02-2021,12:25,"Tinne Oltmans (Lisa), Lucas Van den Eynde (Mark), Oscar Willems (Jonas), Anouck Luyten (Katja), Arno Moens (Remco)",vtm,2021,Lisa,5,205, Romantische Serie,Reeks,1
01-02-2021,12:35,-,vier,-,Geen uitzending,-,-,-,Serie,-
01-02-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
01-02-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
01-02-2021,13:30,-,een,2020,Iedereen beroemd,131,246,-,Reportage,2020
01-02-2021,13:55,"Pol Goossen (Frank), Marleen Merckx (Simonne), Leah Thys (Marianne), Monika Van Lierde (Ann), Annick Segal (Rosa)",een,2017,Thuis,4398,-, Soap,Reeks,23
01-02-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
01-02-2021,13:30,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
01-02-2021,13:35,"Caroline Maes (Mieke), Annie Geeraerts (Anna), Ray Verhaeghe (Albert), Sandrine André (Véronique), Gunter De Batselier (Peter)",vtm,2015,Familie,6,223, Soap,Reeks,25
01-02-2021,14:20,-,een,-,Clips,1,-, Muziekclips,Serie,1
01-02-2021,14:30,Brian Hayes,een,2015,First Dates (GB),9,-, Datingprogramma,Show,3
01-02-2021,14:15,"Greet Rouffaer (Nellie), Marc Coessens (Frank), Arnold Willems (Georges), Peter Bulckaen (Max), Kürt Rogiers (Sneyers)",vtm,2004,Wittekerke,20,88, Soap,Reeks,12
01-02-2021,15:15,"Yannick Bisson (William Murdoch), Thomas Craig (Thomas Brackenreid), Helene Joy (Julia Ogden), Jonny Harris (George Crabtree)",een,2016,Murdoch Mysteries,15,18, Misdaadserie,Reeks,10
01-02-2021,15:20,"Kate Walsh (Addison Forbes Montgomery), Audra McDonald (Naomi Bennett), Taye Diggs (Sam Bennett), Tim Daly (Pete Wilder), Amy Brenneman (Violet Turner)",vtm,2010,Private Practice,2,22, Dramaserie,Reeks,4
01-02-2021,15:40,-,vier,2010,Roger van Damme: Desserts,23,30, Culinair Magazine,Serie,1
01-02-2021,15:55,-,vier,2016,De gezonde goesting,6,8, Culinair Magazine,Serie,1
01-02-2021,16:00,-,een,2017,On the wing,3,8,-,Documentaire,1
01-02-2021,16:50,"Ariel Kaplan (Imogen), Tim Phillipps (Daniel), Stefan Dennis (Paul), Mavournee Hazel (Piper), Tom Oliver (Lou Carpenter)",een,2020,Buren,8161,-, Soap,Reeks,2020
01-02-2021,16:20,"Tim Allen (Mike Baxter), Nancy Travis (Vanessa Baxter), Amanda Fuller (Kristin Baxter), Christoph Sanders (Kyle Anderson), Molly McCook (Mandy Baxter)",vtm,2018,Last Man Standing,14,22, Komische Serie,Reeks,7
01-02-2021,16:45,"Antje Hagen (Hildegard), Sepp Schauer (Alfons), Joachim Lätsch (André), Dieter Bach (Christoph), Uta Kargel (Eva)",vtm,2020,Sturm der Liebe,130,250, Soap,Reeks,16
01-02-2021,16:25,-,vier,2015,A la carte,11,-, Culinair Magazine,Serie,1
01-02-2021,16:50,-,vier,2020,Het Rad,12,-,-,Spelprogramma's,2
01-02-2021,17:10,"Gene Bervoets (Peter), Huub Stapel (Dirk), Andrea Croonenberghs (Anne), Warre Borgmans (JL Hubert), Ann Ceurvels (Claudia)",een,1997,Windkracht 10,9,13, Dramaserie,Reeks,1
01-02-2021,17:45,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
01-02-2021,17:50,-,vtm,2018,Echte Verhalen: De Buurtpolitie,31,70, Reality-show,Serie,10
01-02-2021,17:55,-,vier,2015,Tweedehands deluxe,2,-, Reality-show,Serie,3
01-02-2021,18:04,-,een,2021,Het journaal,-,-,-,Serie,-
01-02-2021,18:10,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
01-02-2021,18:15,-,een,-,Dagelijkse Kost,2718,240, Culinair Magazine,Serie,11
01-02-2021,18:30,-,een,2020,Blokken,5677,205, Quiz,Spelprogramma's,2020
01-02-2021,18:20,"Tinne Oltmans (Lisa), Lucas Van den Eynde (Mark), Oscar Willems (Jonas), Anouck Luyten (Katja), Arno Moens (Remco)",vtm,2021,Lisa,6,205, Romantische Serie,Reeks,1
01-02-2021,18:55,-,vier,2015,Komen Eten,17,-, Culinair Magazine,Serie,14
01-02-2021,19:00,-,een,2021,Het journaal,-,-,-,Serie,-
