Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
08-02-2021,01:50,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
08-02-2021,23:10,-,canvas,2021,Canvaslus,-,-,-,Serie,-
08-02-2021,05:55,-,vtm,2014,De Proefknuffels,26,30,-,Jeugdprogramma,1
08-02-2021,02:20,-,vier,-,Geen uitzending,-,-,-,Serie,-
08-02-2021,06:05,-,vtm,2009,TiTaToverfeest,51,250, Jeugdreeks,Jeugdprogramma,1
08-02-2021,06:20,-,vtm,2009,TiTaToverfeest,52,250, Jeugdreeks,Jeugdprogramma,1
08-02-2021,06:35,-,vtm,1998,Kabouter plop,26,60, Kleuterprogramma,Jeugdprogramma,1998
08-02-2021,06:40,-,vtm,2016,De Avonturen van de Gelaarsde Kat,26,26, Tekenfilm,Jeugdprogramma,2
08-02-2021,07:00,-,vtm,2015,Lang Leve Koning Julien,26,26, Tekenfilm,Jeugdprogramma,2
08-02-2021,07:25,"Bab Buelens (Sofie Verlinden), Stijn Steyaert (Kamiel Mertens), Charlotte Timmers (Lara Van Acker), Arthur le Boudec (Lander Depoortere), Rick Mackenbach (Oscar Blommesteyn)",vtm,2012,Skilz,26,26,-,Jeugdprogramma,2
08-02-2021,07:45,-,vtm,2018,De Buurtpolitie - Extra,9,24, Reality-show,Serie,2
08-02-2021,08:00,-,vtm,2018,De Buurtpolitie - Extra,10,24, Reality-show,Serie,2
08-02-2021,08:15,-,vtm,2019,Wakandy,26,28,-,Show,2
08-02-2021,08:30,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,26,48, Tekenfilm,Jeugdprogramma,21
08-02-2021,08:55,-,vtm,2016,Draken: Race Naar de Rand,13,26, Tekenfilm,Jeugdprogramma,2
08-02-2021,08:30,-,vier,2018,Het Weekmenu - reeks 2,2,8, Culinair Magazine,Serie,1
08-02-2021,09:00,-,een,-,Winterbeelden,-,-,-,Serie,-
08-02-2021,09:00,-,canvas,-,Winterbeelden,-,-,-,Serie,-
08-02-2021,09:15,-,vtm,2020,Lego Ninjago,19,32, Tekenfilm,Jeugdprogramma,2
08-02-2021,09:25,-,vtm,2020,Lego Ninjago,20,32, Tekenfilm,Jeugdprogramma,2
08-02-2021,09:35,-,vtm,2019,Loïc: Zot van Koken,60,65, Culinair Magazine,Serie,1
08-02-2021,09:50,-,vtm,2020,Geen uitzending,-,-,-,-,-
08-02-2021,09:15,-,vier,2017,Pasta & Risotto,1,12, Culinair Magazine,Serie,1
08-02-2021,09:30,-,vier,2020,The Block Australia,29,50,-,Spelprogramma's,16
