Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
22-02-2021,23:45,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
22-02-2021,00:10,-,canvas,2021,Canvaslus,-,-,-,Serie,-
22-02-2021,01:25,-,vtm,2020,Geen uitzending,-,-,-,-,-
22-02-2021,02:45,-,vier,-,Geen uitzending,-,-,-,Serie,-
22-02-2021,06:05,-,vtm,2016,Thomas de Trein,1,26, Animatie,Jeugdprogramma,20
22-02-2021,06:15,-,vtm,2014,Percy de Tijger,1,26, Animatie,Jeugdprogramma,1
22-02-2021,06:25,-,vtm,2009,TiTaToverfeest,71,250, Jeugd,Jeugdprogramma,1
22-02-2021,06:40,-,vtm,2009,TiTaToverfeest,72,250, Jeugd,Jeugdprogramma,1
22-02-2021,06:55,-,vtm,1998,Kabouter plop,36,60, Kleuterprogramma,Jeugdprogramma,1998
22-02-2021,07:00,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,1,48, Animatie,Jeugdprogramma,21
22-02-2021,07:20,-,vtm,2020,Lego Ninjago,1,32, Animatie,Jeugdprogramma,2
22-02-2021,07:35,-,vtm,2020,Lego Ninjago,2,32, Animatie,Jeugdprogramma,2
22-02-2021,07:45,-,vtm,2017,De Buurtpolitie - Extra,5,75, Reality,Show,1
22-02-2021,07:55,-,vtm,2017,De Buurtpolitie - Extra,6,75, Reality,Show,1
22-02-2021,08:10,-,vtm,2019,VLOGLAB Secrets #Stories,1,13, Jeugd,Jeugdprogramma,1
22-02-2021,08:35,-,vtm,2015,Lang Leve Koning Julien,1,26, Animatie,Jeugdprogramma,2
22-02-2021,08:55,-,vtm,2016,Draken: Race Naar de Rand,1,26, Animatie,Jeugdprogramma,2
22-02-2021,08:10,-,vier,2018,Het Weekmenu - reeks 2,4,8, Culinair Magazine,Serie,1
22-02-2021,08:40,-,vier,2017,Pasta & Risotto,3,12, Culinair Magazine,Serie,1
22-02-2021,09:00,-,een,-,Winterbeelden,-,-,-,Serie,-
22-02-2021,09:00,-,canvas,-,Winterbeelden,-,-,-,Serie,-
