Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
04-07-2021,00:55,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
04-07-2021,06:00,-,canvas,-,Geen programmagegevens beschikbaar,-,-,-,Serie,-
04-07-2021,00:20,-,canvas,2021,Canvaslus,-,-,-,Serie,-
04-07-2021,05:55,-,vtm,2017,Brandweerman Sam,13,13, Animatie,Jeugdprogramma,11
04-07-2021,06:05,-,vtm,1998,Kabouter plop,82,60, Kleuterprogramma,Jeugdprogramma,1998
04-07-2021,06:10,-,vtm,1998,Kabouter plop,83,60, Kleuterprogramma,Jeugdprogramma,1998
04-07-2021,06:15,"Walter Baele (Shelby/Max), Free Souffriau (Maya), Thomas Van Goethem (Willy), Jan Van Looveren (Kurt/Paul), Eline De Munck (Ben)",vtm,2012,Maya de Bij,43,78, Peuterprogramma,Jeugdprogramma,1
04-07-2021,06:30,"Walter Baele (Shelby/Max), Free Souffriau (Maya), Thomas Van Goethem (Willy), Jan Van Looveren (Kurt/Paul), Eline De Munck (Ben)",vtm,2012,Maya de Bij,44,78, Peuterprogramma,Jeugdprogramma,1
04-07-2021,06:40,-,vtm,2012,Taarten van Staf,2,10,-,Jeugdprogramma,1
04-07-2021,07:05,-,vtm,2019,Lenderd,11,16,-,Magazine,1
04-07-2021,07:15,"Karen Damen, Kristel Verbeke, Josje Huisman, Jacques Vermeire (Marcel), Winston Post (Bas)",vtm,2012,Hallo K3,12,14, Sitcom,Reeks,3
04-07-2021,07:40,"Karen Damen, Kristel Verbeke, Josje Huisman, Jacques Vermeire (Marcel), Winston Post (Bas)",vtm,2012,Hallo K3,13,14, Sitcom,Reeks,3
04-07-2021,08:10,-,vtm,2018,De Buurtpolitie - Extra,17,24, Reality,Show,2
04-07-2021,08:20,-,vtm,2018,De Buurtpolitie - Extra,18,24, Reality,Show,2
04-07-2021,08:35,-,vtm,2015,Dawn of the Croods,1,26, Animatie,Jeugdprogramma,1
04-07-2021,09:00,-,een,-,Zomerbeelden,-,-,-,Serie,-
04-07-2021,09:00,-,canvas,-,Zomerbeelden,-,-,-,Serie,-
04-07-2021,09:00,-,vtm,2015,Dawn of the Croods,2,26, Animatie,Jeugdprogramma,1
04-07-2021,09:20,"Hein van der Heijden (Baron), Henry Greeve (Kompel), Abbey Hoes (Doortje), Nils Verkooijen (Jochem)",vtm,2015,Drama Baron 1898,-,-, Kortfilm,Film,-
04-07-2021,09:35,"Ivo Pauwels (Nonkel Jef), Linda De Ridder (Odette Nollet), Luc Verhoeven (Izzi), Paul-Emile Van Royen (Louis), Nicole Laurent (Magda)",vtm,2001,Nonkel Jef,21,34, Komische Serie,Reeks,7
04-07-2021,10:00,-,een,2021,Erediensten,-,-,-,Serie,-
04-07-2021,10:00,-,canvas,2021,Ketnet Junior,185,365, Kleuterprogramma,Jeugdprogramma,2021
04-07-2021,10:00,-,vtm,2020,Geen uitzending,-,-,-,-,-
04-07-2021,11:00,-,een,2020,De Toots Sessies,1,25, Cultuurmagazine,Serie,1
04-07-2021,11:15,-,een,-,Zomernachtconcert uit Schönbrunn,-,-, Concert,Muziek,2016
04-07-2021,12:50,-,canvas,2021,Sporza: Ronde van Frankrijk,-,-, Wielrennen,Sport,-
04-07-2021,12:05,"Jesse Spencer (Matthew Casey), Taylor Kinney (Kelly Severide), Kara Killmer (Sylvie Brett), Eamonn Walker (Wallace Boden), David Eigenberg (Christopher Hermann)",vtm,2018,Chicago Fire,14,22, Actieserie,Reeks,7
04-07-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
04-07-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
04-07-2021,13:30,-,een,2021,Sporza: Ronde van Frankrijk,-,-, Wielrennen,Sport,-
04-07-2021,13:35,-,canvas,2021,Ketnet Junior,185,365, Kleuterprogramma,Jeugdprogramma,2021
04-07-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
04-07-2021,13:35,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
04-07-2021,13:45,-,vtm,2019,Snackmasters UK,1,4, Realityreeks,Reportage,1
04-07-2021,14:50,"Jelle Cleymans (Kuifje), Karel Deruwe (Kapitein Haddock/Sir Francis Haddock), Tom Van Bauwel (Scharlaken Rackham), Mich Walschaerts (Jansen), Raf Walschaerts (Janssen)",vtm,2011,De Avonturen van Kuifje: Het Geheim van de Eenhoorn,-,-, Familiefilm,Film,-
04-07-2021,16:50,-,vtm,2021,BBQ Street,10,10, Culinair Magazine,Serie,1
04-07-2021,17:55,-,canvas,2021,Sporza: Ronde van Frankrijk,-,-, Wielrennen,Sport,-
04-07-2021,17:25,-,vtm,2020,Lego Masters USA,8,10, Spelshow,Serie,1
04-07-2021,18:00,-,een,2021,Het journaal,-,-,-,Serie,-
04-07-2021,18:10,-,een,-,Dagelijkse Kost,2846,240, Culinair Magazine,Serie,11
04-07-2021,18:10,-,canvas,-,Sporza: Nacht van de Atletiek,-,-, Atletiekprogramma,Sport,-
