Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
25-06-2021,01:25,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
25-06-2021,01:05,-,canvas,2021,Canvaslus,-,-,-,Serie,-
25-06-2021,05:50,-,vtm,2014,De Proefknuffels,20,30,-,Jeugdprogramma,1
25-06-2021,06:00,-,vtm,2009,TiTaToverfeest,227,250, Jeugd,Jeugdprogramma,1
25-06-2021,06:15,-,vtm,2009,TiTaToverfeest,228,250, Jeugd,Jeugdprogramma,1
25-06-2021,06:25,-,vtm,1998,Kabouter plop,30,60, Kleuterprogramma,Jeugdprogramma,1998
25-06-2021,06:30,-,vtm,1998,Kabouter plop,79,60, Kleuterprogramma,Jeugdprogramma,1998
25-06-2021,06:40,-,vtm,2018,Trolls: The Beat Goes On!,24,26, Animatie,Jeugdprogramma,1
25-06-2021,07:00,-,vtm,2020,Lego Ninjago,28,32, Animatie,Jeugdprogramma,2
25-06-2021,07:10,-,vtm,2019,VOLLENBAK VOETBAL,5,14, Sportmagazine,Serie,2
25-06-2021,07:30,-,vtm,2016,De Avonturen van de Gelaarsde Kat,11,26, Animatie,Jeugdprogramma,2
25-06-2021,07:55,-,vtm,2018,De Buurtpolitie - Extra,9,24, Reality,Show,2
25-06-2021,08:05,-,vtm,2018,De Buurtpolitie - Extra,10,24, Reality,Show,2
25-06-2021,08:20,-,vtm,2016,Het Middelbaar,48,81, Jeugd,Jeugdprogramma,4
25-06-2021,08:30,-,vtm,2016,Het Middelbaar,49,81, Jeugd,Jeugdprogramma,4
25-06-2021,08:45,-,vtm,2015,Dawn of the Croods,24,26, Animatie,Jeugdprogramma,1
25-06-2021,09:00,-,een,-,Zomerbeelden,-,-,-,Serie,-
25-06-2021,09:00,-,canvas,-,Zomerbeelden,-,-,-,Serie,-
25-06-2021,09:05,"Karen Damen, Kristel Verbeke, Josje Huisman, Jacques Vermeire (Marcel), Winston Post (Bas)",vtm,2012,Hallo K3,9,14, Sitcom,Reeks,3
25-06-2021,09:35,-,vtm,2020,Loïc: Zot van Koken,95,95, Culinair Magazine,Serie,2
25-06-2021,09:50,-,vtm,2020,Geen uitzending,-,-,-,-,-
25-06-2021,10:00,-,een,2020,Radio 2 op één,214,220,-,Serie,2020
25-06-2021,10:00,-,canvas,2021,Ketnet Junior,176,365, Kleuterprogramma,Jeugdprogramma,2021
25-06-2021,11:55,-,vtm,2019,Echte Verhalen: De Buurtpolitie,23,65, Reality,Show,12
25-06-2021,12:00,-,een,-,Zomerbeelden,-,-,-,Serie,-
25-06-2021,12:20,-,een,-,Dagelijkse Kost,2838,240, Culinair Magazine,Serie,11
25-06-2021,12:35,-,een,2020,Blokken,5696,205, Quiz,Spelprogramma,2020
