Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
04-05-2021,00:05,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
04-05-2021,00:10,-,canvas,2021,Canvaslus,-,-,-,Serie,-
04-05-2021,05:50,-,vtm,2014,De Proefknuffels,12,30,-,Jeugdprogramma,1
04-05-2021,06:00,-,vtm,2009,TiTaToverfeest,151,250, Jeugd,Jeugdprogramma,1
04-05-2021,06:10,-,vtm,2009,TiTaToverfeest,152,250, Jeugd,Jeugdprogramma,1
04-05-2021,06:25,-,vtm,1998,Kabouter plop,2,60, Kleuterprogramma,Jeugdprogramma,1998
04-05-2021,06:30,-,vtm,1998,Kabouter plop,3,60, Kleuterprogramma,Jeugdprogramma,1998
04-05-2021,06:35,-,vtm,2017,Trolls: The Beat Goes On!,12,26, Animatie,Jeugdprogramma,1
04-05-2021,07:00,-,vtm,2020,Lego Ninjago,22,32, Animatie,Jeugdprogramma,2
04-05-2021,07:10,-,vtm,2015,Lang Leve Koning Julien,2,26, Animatie,Jeugdprogramma,2
04-05-2021,07:35,-,vtm,2016,Kong - Koning van de Apen,2,16, Animatie,Jeugdprogramma,1
04-05-2021,07:55,-,vtm,2017,De Buurtpolitie - Extra,8,75, Reality,Show,1
04-05-2021,08:10,-,vtm,2017,De Buurtpolitie - Extra,9,75, Reality,Show,1
04-05-2021,08:25,-,vtm,2015,Het Middelbaar,43,71, Jeugd,Jeugdprogramma,3
04-05-2021,08:35,-,vtm,2015,Het Middelbaar,44,71, Jeugd,Jeugdprogramma,3
04-05-2021,08:45,-,vtm,2015,Dawn of the Croods,12,26, Animatie,Jeugdprogramma,1
04-05-2021,09:00,-,een,-,Lentebeelden,-,-,-,Serie,-
04-05-2021,09:00,-,canvas,-,Lentebeelden,-,-,-,Serie,-
04-05-2021,09:10,"Karen Damen, Kristel Verbeke, Josje Huisman, Jacques Vermeire (Marcel), Winston Post (Bas)",vtm,2012,Hallo K3,10,14, Sitcom,Reeks,3
04-05-2021,09:35,-,vtm,2020,Loïc: Zot van Koken,57,95, Culinair Magazine,Serie,2
04-05-2021,09:50,-,vtm,2020,Geen uitzending,-,-,-,-,-
04-05-2021,10:00,-,een,2020,Radio 2 op één,176,220,-,Serie,2020
04-05-2021,10:00,-,canvas,2021,Ketnet Junior,124,365, Kleuterprogramma,Jeugdprogramma,2021
04-05-2021,11:55,-,vtm,2019,Echte Verhalen: De Buurtpolitie,25,40, Reality,Show,11
04-05-2021,12:00,-,een,-,Lentebeelden,-,-,-,Serie,-
04-05-2021,12:20,-,een,-,Dagelijkse Kost,2796,240, Culinair Magazine,Serie,11
04-05-2021,12:35,-,een,2020,Blokken,5658,205, Quiz,Spelprogramma,2020
04-05-2021,12:25,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Bert Verbeke (Gert), Hilde De Baerdemaeker (Suzanne)",vtm,2021,Lisa,69,205, Romantische Serie,Reeks,1
04-05-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
04-05-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
04-05-2021,13:30,-,een,2020,Iedereen beroemd,211,246,-,Reportage,2020
04-05-2021,13:55,-,een,2021,Extra time,15,21, Sportmagazine,Serie,2021
04-05-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
04-05-2021,13:30,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
04-05-2021,13:35,"Caroline Maes (Mieke), Annie Geeraerts (Anna), Ray Verhaeghe (Albert), Sandrine André (Véronique), Gunter De Batselier (Peter)",vtm,2015,Familie,72,223, Soap,Reeks,25
04-05-2021,14:15,"Greet Rouffaer (Nellie), Marc Coessens (Frank), Arnold Willems (Georges), Peter Bulckaen (Max), Kürt Rogiers (Sneyers)",vtm,2004,Wittekerke,86,88, Soap,Reeks,12
04-05-2021,15:05,"Yannick De Coster (Pieter Leirs), Kim Van Oncen (Saartje De Smet), Tom Dingenen (Bart Van Roelenbosch), Evelien Van Hamme (Tinne Dejaeghere), Kristof Goffin (Alex Hudders)",een,2021,Dertigers,17,24, Soap,Reeks,3
04-05-2021,15:30,-,een,-,Clips,1,-, Muziekclips,Serie,1
04-05-2021,15:40,-,een,-,Dieren in nesten,2,24, Natuurmagazine,Serie,1
04-05-2021,15:15,"Breckin Meyer (Jared Franklin), Mark-Paul Gosselaar (Peter Bash), Malcolm McDowell (Stanton Infeld), Dana Davis (Carmen Phillips), Kumail Nanjiani (Pindar Singh)",vtm,2012,Franklin & Bash,1,10, Lifestyle,Magazine,2
04-05-2021,16:00,Ed St Giles,een,2018,The World's Most Extraordinary Homes,8,8, Soap,Reeks,2
04-05-2021,16:40,"Ariel Kaplan (Imogen), Tim Phillipps (Daniel), Stefan Dennis (Paul), Mavournee Hazel (Piper), Tom Oliver (Lou Carpenter)",een,2020,Buren,8219,-, Komische Serie,Reeks,2020
