Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
20-06-2021,01:30,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
20-06-2021,00:10,-,canvas,2021,Canvaslus,-,-,-,Serie,-
20-06-2021,05:55,-,vtm,1998,Kabouter plop,63,60, Kleuterprogramma,Jeugdprogramma,1998
20-06-2021,06:00,"Walter Baele (Shelby/Max), Free Souffriau (Maya), Thomas Van Goethem (Willy), Jan Van Looveren (Kurt/Paul), Eline De Munck (Ben)",vtm,2012,Maya de Bij,35,78, Peuterprogramma,Jeugdprogramma,1
20-06-2021,06:10,"Walter Baele (Shelby/Max), Free Souffriau (Maya), Thomas Van Goethem (Willy), Jan Van Looveren (Kurt/Paul), Eline De Munck (Ben)",vtm,2012,Maya de Bij,36,78, Peuterprogramma,Jeugdprogramma,1
20-06-2021,06:25,-,vtm,2012,Taarten van Staf,8,10,-,Jeugdprogramma,1
20-06-2021,06:50,-,vtm,2019,Lenderd,3,16,-,Magazine,1
20-06-2021,07:00,"Karen Damen, Kristel Verbeke, Josje Huisman, Jacques Vermeire (Marcel), Winston Post (Bas)",vtm,2012,Hallo K3,2,14, Sitcom,Reeks,3
20-06-2021,07:25,"Karen Damen, Kristel Verbeke, Josje Huisman, Jacques Vermeire (Marcel), Winston Post (Bas)",vtm,2012,Hallo K3,3,14, Sitcom,Reeks,3
20-06-2021,07:50,-,vtm,2017,De Buurtpolitie - Extra,72,75, Reality,Show,1
20-06-2021,08:05,-,vtm,2017,De Buurtpolitie - Extra,73,75, Reality,Show,1
20-06-2021,08:15,-,vtm,2015,Dawn of the Croods,17,26, Animatie,Jeugdprogramma,1
20-06-2021,08:40,-,vtm,2015,Dawn of the Croods,18,26, Animatie,Jeugdprogramma,1
20-06-2021,09:00,-,een,-,Lentebeelden,-,-,-,Serie,-
20-06-2021,09:00,-,canvas,-,Lentebeelden,-,-,-,Serie,-
20-06-2021,09:05,-,vtm,2021,VLOGLAB Drama # Stories,14,15,-,Magazine,6
20-06-2021,09:35,"Ivo Pauwels (Nonkel Jef), Linda De Ridder (Odette Nollet), Luc Verhoeven (Izzi), Paul-Emile Van Royen (Louis), Nicole Laurent (Magda)",vtm,2001,Nonkel Jef,17,34, Komische Serie,Reeks,7
20-06-2021,10:00,-,een,2021,Erediensten,-,-,-,Serie,-
20-06-2021,10:00,-,canvas,2021,Ketnet Junior,171,365, Kleuterprogramma,Jeugdprogramma,2021
20-06-2021,10:00,-,vtm,2020,Geen uitzending,-,-,-,-,-
20-06-2021,11:00,-,een,2021,De Zevende Dag,20,36, Praatprogramma Over De Actualiteit,Serie,2021
20-06-2021,12:00,-,canvas,2021,Sporza: wielrennen BK Waregem,-,-, Wielrennen,Sport,-
20-06-2021,12:05,"Jesse Spencer (Matthew Casey), Taylor Kinney (Kelly Severide), Kara Killmer (Sylvie Brett), Eamonn Walker (Wallace Boden), David Eigenberg (Christopher Hermann)",vtm,2018,Chicago Fire,12,22, Dramaserie,Reeks,7
20-06-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
20-06-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
20-06-2021,13:30,-,een,-,Routes d'Ushuaia,4,-, Natuurdocumentaire,Serie,4
20-06-2021,13:25,-,canvas,2019,Rolkrant,-,-,-,Serie,-
20-06-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
20-06-2021,13:40,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
20-06-2021,13:50,"Rachel Bilson (Sam Swift), Eddie Cibrian (Eddie Valetik), Alice Lee (Monica), Xavier de Guzman (Roberto 'Berto' Vasquez), Aliyah O'Brien (Christine Rollins)",vtm,2018,Take Two,11,13, Dramaserie,Reeks,1
20-06-2021,14:00,-,een,2021,Sporza op zondag,-,-,-,Serie,-
20-06-2021,14:50,-,canvas,2021,Sporza: EK basketbal,-,-, Basket,Sport,-
20-06-2021,14:50,-,vtm,2019,Beat VTM,9,10,-,Show,1
20-06-2021,16:50,-,canvas,2021,Rolkrant,-,-,-,Serie,-
20-06-2021,16:05,-,vtm,2013,Wild van Dieren,13,13, Natuurmagazine,Serie,1
20-06-2021,16:45,-,vtm,2021,BBQ Street,8,10, Culinair Magazine,Serie,1
20-06-2021,17:40,-,een,2021,Sporza: UEFA Euro 2020,-,-, Voetbal,Sport,-
20-06-2021,17:30,-,canvas,2021,Radio 1 op Canvas,8,16, Radio,Muziek,2021
20-06-2021,17:50,-,canvas,2021,Sporza: UEFA Euro 2020,-,-, Voetbal,Sport,-
20-06-2021,17:25,-,vtm,2020,Lego Masters USA,6,10, Spelshow,Serie,1
20-06-2021,18:20,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
20-06-2021,18:25,-,vtm,2016,Border Security USA,17,28, Realityreeks,Reportage,1
20-06-2021,19:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
20-06-2021,19:45,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
20-06-2021,19:55,-,vtm,2021,Tien Om Te Zien: De Zomer van 199X,2,10, Muziekshow,Serie,1
20-06-2021,20:00,-,een,2021,Het journaal - Sportweekend,-,-,-,Serie,-
20-06-2021,20:45,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
20-06-2021,20:50,-,een,2017,Philippe Geubels: Bedankt voor alles,-,-, Komische Show,Serie,2017
20-06-2021,20:00,-,canvas,2021,Het Journaal Update,-,-,-,Serie,-
20-06-2021,20:10,Martin Johnson,canvas,2019,The planets,2,5, Wetenschap,Documentaire,1
20-06-2021,21:10,Thomas Bricmont,canvas,2021,"Thomas Meunier, tôt ou tard",-,-, Sportdocumentaire,Serie,2021
20-06-2021,21:00,"Michaël Pas (Peter), Tom Van Bauwel (Tom), Hilde Heijnen (Tanya), Francesca Vanthielen (Dana), Herbert Bruynseels (Robert)",vtm,1992,Boys,-,-, Komedie,Film,-
20-06-2021,22:05,-,een,2021,Villa Sporza,10,31, Sportpraatprogramma,Serie,2021
20-06-2021,22:20,Michaël Prazan,canvas,2018,"Gulag, a life under the Soviet system",-,-, Geschiedkundige Documentaire,Serie,2018
20-06-2021,22:50,-,vtm,2021,Telefacts,19,38,-,Magazine,2021
20-06-2021,23:00,-,een,2021,Het journaal,-,-,-,Serie,-
20-06-2021,23:14,-,een,2021,Keno,171,365,-,Informatief,2021
20-06-2021,23:15,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
20-06-2021,23:20,-,een,2021,Sporza: Formule 1,-,-, Autosport,Serie,-
20-06-2021,23:40,-,een,2021,De Zevende Dag,20,36, Praatprogramma Over De Actualiteit,Serie,2021
20-06-2021,23:20,"Greig Tamsin (Caroline Todd), Julian Rhind-Tutt (Dr. McCartney), Stephen Mangan (Guillaume Secretan), Pippa Haywood (Joanna Clore), Mark Heap (Alan Statham)",canvas,2006,Green Wing,8,9, Sitcom,Reeks,2
20-06-2021,23:45,"Gabriel Macht (Harvey Specter), Rick Hoffman (Louis Litt), Sarah Rafferty (Donna Paulsen), Patrick J. Adams (Mike Ross), Amanda Schull (Katrina Bennett)",vtm,2019,Suits,10,10, Dramaserie,Reeks,9
20-06-2021,00:15,-,canvas,2021,Canvaslus,-,-,-,Serie,-
20-06-2021,00:50,-,vtm,-,Qmusic,-,-,-,-,-
20-06-2021,01:40,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
20-06-2021,01:00,-,vtm,2020,Geen uitzending,-,-,-,-,-
20-06-2021,01:30,-,vtm,-,Qmusic,-,-,-,-,-
20-06-2021,05:30,-,vtm,2017,Brandweerman Sam,7,13, Animatie,Jeugdprogramma,11
20-06-2021,05:40,-,vtm,2014,De Proefknuffels,16,30,-,Jeugdprogramma,1
20-06-2021,05:50,-,vtm,2009,TiTaToverfeest,219,250, Jeugd,Jeugdprogramma,1
20-06-2021,03:15,-,vtm2,2020,Geen uitzending,-,-,-,-,-
20-06-2021,01:30,-,vtm3,2020,Geen uitzending,-,-,-,-,-
20-06-2021,01:55,-,vtm4,2020,Geen uitzending,-,-,-,-,-
20-06-2021,07:15,"Lucinda Schaefers, Silke",vtm2,2017,Models in Paris,6,8, Reality,Show,1
20-06-2021,08:00,-,vtm2,2020,Geen uitzending,-,-,-,-,-
20-06-2021,10:00,Harjeet Chhokar,vtm2,2018,Different Like Me,3,3, Realityreeks,Reportage,1
20-06-2021,10:45,"Jules Robinson, Cameron Merchant, Nic Jovanovic, Cyrell Paule, Jessika Power",vtm2,2019,Blind Getrouwd - Australië,1,41, Reality,Show,6
20-06-2021,10:55,"Mireille Enos (Alice Vaughan), Peter Krause (Benjamin Jones), Alimi Ballard (Reginald Lennox III), Jay Hayden (Danny Yoon)",vtm3,2016,The Catch,1,10, Thrillerserie,Reeks,2
20-06-2021,10:55,"Ruth Negga (Mildred), Joel Edgerton (Richard), Marton Csokas (Sheriff Brooks), Michael Shannon (Grey Villet), Terri Abney (Garnet)",vtm4,2016,Loving,-,-, Biografie,Film,-
20-06-2021,11:50,-,vtm3,2020,Geen uitzending,-,-,-,-,-
20-06-2021,12:25,"Jules Robinson, Cameron Merchant, Nic Jovanovic, Cyrell Paule, Jessika Power",vtm2,2019,Blind Getrouwd - Australië,2,41, Reality,Show,6
20-06-2021,13:40,"Jules Robinson, Cameron Merchant, Nic Jovanovic, Cyrell Paule, Jessika Power",vtm2,2019,Blind Getrouwd - Australië,3,41, Reality,Show,6
20-06-2021,13:05,"Dwight Schultz (Murdock), Mr T (BA Baracus), George Peppard (Hannibal Smith), Melinda Culea (Amy Allen), Bill Lucking (Colonel Lynch)",vtm4,1985,The A-Team,7,25, Actieserie,Reeks,3
20-06-2021,14:15,"Julia Roberts (Julianne Potter), Cameron Diaz (Kimberly Wallace), Dermot Mulroney (Michael O'Neal), Rupert Everett (George Downes), M Emmet Walsh (Joe O'Neal)",vtm3,1997,My Best Friend's Wedding,-,-, Actieserie,Reeks,-
