Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
15-06-2021,00:30,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
15-06-2021,00:15,-,canvas,2021,Canvaslus,-,-,-,Serie,-
15-06-2021,05:50,-,vtm,2009,TiTaToverfeest,211,250, Jeugd,Jeugdprogramma,1
15-06-2021,06:05,-,vtm,2009,TiTaToverfeest,212,250, Jeugd,Jeugdprogramma,1
15-06-2021,06:15,-,vtm,1998,Kabouter plop,62,107, Kleuterprogramma,Jeugdprogramma,1998
15-06-2021,06:20,-,vtm,1998,Kabouter plop,63,60, Kleuterprogramma,Jeugdprogramma,1998
15-06-2021,06:30,-,vtm,2017,Trolls: The Beat Goes On!,16,26, Animatie,Jeugdprogramma,1
15-06-2021,06:50,-,vtm,2020,Lego Ninjago,20,32, Animatie,Jeugdprogramma,2
15-06-2021,07:05,-,vtm,2016,Lang Leve Koning Julien,6,26, Animatie,Jeugdprogramma,3
15-06-2021,07:25,-,vtm,2016,De Avonturen van de Gelaarsde Kat,3,26, Animatie,Jeugdprogramma,2
15-06-2021,07:50,-,vtm,2017,De Buurtpolitie - Extra,68,75, Reality,Show,1
15-06-2021,08:00,-,vtm,2017,De Buurtpolitie - Extra,69,75, Reality,Show,1
15-06-2021,08:15,-,vtm,2016,Het Middelbaar,32,81, Jeugd,Jeugdprogramma,4
15-06-2021,08:25,-,vtm,2016,Het Middelbaar,33,81, Jeugd,Jeugdprogramma,4
15-06-2021,08:40,-,vtm,2015,Dawn of the Croods,16,26, Animatie,Jeugdprogramma,1
15-06-2021,09:00,-,een,-,Lentebeelden,-,-,-,Serie,-
15-06-2021,09:00,-,canvas,-,Lentebeelden,-,-,-,Serie,-
15-06-2021,09:00,"Karen Damen, Kristel Verbeke, Josje Huisman, Jacques Vermeire (Marcel), Winston Post (Bas)",vtm,2012,Hallo K3,1,14, Sitcom,Reeks,3
15-06-2021,09:30,-,vtm,2020,Loïc: Zot van Koken,87,95, Culinair Magazine,Serie,2
15-06-2021,09:45,-,vtm,2020,Geen uitzending,-,-,-,-,-
15-06-2021,10:00,-,een,2020,Radio 2 op één,206,220,-,Serie,2020
15-06-2021,10:00,-,canvas,2021,Ketnet Junior,166,365, Kleuterprogramma,Jeugdprogramma,2021
15-06-2021,11:50,-,vtm,2019,Echte Verhalen: De Buurtpolitie,15,65, Reality,Show,12
15-06-2021,12:00,-,een,-,Lentebeelden,-,-,-,Serie,-
15-06-2021,12:20,-,een,-,Dagelijkse Kost,2832,240, Culinair Magazine,Serie,11
15-06-2021,12:35,-,een,2020,Blokken,5687,205, Quiz,Spelprogramma,2020
15-06-2021,12:25,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Bert Verbeke (Gert), Hilde De Baerdemaeker (Suzanne)",vtm,2021,Lisa,98,205, Romantische Serie,Reeks,1
15-06-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
15-06-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
15-06-2021,13:30,"Pol Goossen (Frank), Marleen Merckx (Simonne), Leah Thys (Marianne), Monika Van Lierde (Ann), Annick Segal (Rosa)",een,2019,Thuis,4461,-, Soap,Reeks,24
15-06-2021,13:55,-,een,-,Clips,1,-, Muziekclips,Serie,1
15-06-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
15-06-2021,13:30,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
15-06-2021,13:40,"Caroline Maes (Mieke), Annie Geeraerts (Anna), Ray Verhaeghe (Albert), Sandrine André (Véronique), Gunter De Batselier (Peter)",vtm,2015,Familie,102,223, Soap,Reeks,25
15-06-2021,14:00,-,een,-,Dieren in nesten,10,24, Natuurmagazine,Serie,1
15-06-2021,14:20,-,een,2020,Dwars door België,1,4, Geschiedkundige Documentaire,Serie,1
15-06-2021,14:25,"Stan Van Samang (Kevin), Peter Bulckaen (Max), Sandrine André (Merel), Ron Cornet (Jean-Paul Derdeyn), Hilde Gijsbrechts (Elke)",vtm,2005,Wittekerke,28,82, Soap,Reeks,13
15-06-2021,15:10,-,een,2021,Vlaanderen vakantieland,1,8, Toeristisch Magazine,Serie,13
15-06-2021,15:25,"Yannick Bisson (William Murdoch), Thomas Craig (Thomas Brackenreid), Helene Joy (Julia Ogden), Jonny Harris (George Crabtree)",een,2014,Murdoch Mysteries,5,18, Misdaadserie,Reeks,8
15-06-2021,15:40,"Kate Walsh (Addison Montgomery), Tim Daly (Pete Wilder), Audra McDonald (Naomi Bennett), Paul Adelstein (Cooper Freedman), Taye Diggs (Sam Bennett)",vtm,2007,Private Practice,1,9, Dramaserie,Reeks,1
15-06-2021,16:10,"David Perrier, Xavier Lefebvre",een,2018,Japan from above,1,-, Reisdocumentaire,Serie,2018
15-06-2021,16:45,"Robert De La Haye (Dirk Velghe), Mireille Leveque (Anneke Wiels), Truus Druyts (Barbara Dufour), Leo Madder (Luc Gijsbrecht), Marilou Mermans (Christiane Van Breda)",vtm,2001,Spoed,5,25, Dramaserie,Reeks,2
15-06-2021,17:05,"Veerle Dobbelaere (Chris Haagdoorn), Filip Peeters (Hugo Van Eyck), Tuur Deweert (Paul Emile Leducq), Robbie Cleiren (Luc Lievens), Pascale Michiels (Jessy Vinck)",een,2002,Recht op recht,5,13, Dramaserie,Reeks,4
15-06-2021,17:00,-,canvas,2021,Radio1 op Canvas,4,16, Radio,Muziek,2021
15-06-2021,17:30,-,canvas,2021,Sporza: UEFA Euro 2020,-,-, Voetbal,Sport,-
15-06-2021,17:45,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
15-06-2021,17:50,-,vtm,2016,Border Security USA,13,28, Realityreeks,Reportage,1
15-06-2021,18:00,-,een,2021,Het journaal,-,-,-,Serie,-
15-06-2021,18:10,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
15-06-2021,18:15,-,een,-,Dagelijkse Kost,2833,240, Culinair Magazine,Serie,11
15-06-2021,18:30,-,een,2020,Blokken,5773,205, Quiz,Spelprogramma,2020
15-06-2021,18:15,-,vtm,2019,Echte Verhalen: De Buurtpolitie,16,65, Reality,Show,12
15-06-2021,19:00,-,een,2021,Het journaal,-,-,-,Serie,-
15-06-2021,19:40,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
15-06-2021,19:45,-,een,2019,First Dates (GB),11,27, Datingprogramma,Show,8
15-06-2021,19:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
15-06-2021,19:55,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
15-06-2021,20:35,-,een,2021,Sporza: UEFA Euro 2020,-,-, Voetbal,Sport,-
15-06-2021,20:00,-,canvas,2021,Terzake,-,-, Nieuws En Duiding,Serie,-
15-06-2021,20:35,-,canvas,2020,Operatie ziekenhuis,1,6,-,Documentaire,6
15-06-2021,20:05,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Bert Verbeke (Gert), Hilde De Baerdemaeker (Suzanne)",vtm,2021,Lisa,99,205, Romantische Serie,Reeks,1
15-06-2021,20:35,"Kürt Rogiers (Lars), Annie Geeraerts (Anna), Ray Verhaeghe (Albert), Sandrine André (Véronique), Jef De Smedt (Jan)",vtm,2020,Familie,212,220, Soap,Reeks,30
15-06-2021,21:35,Eric McFarland,canvas,2019,North America with Simon Reeve,1,5, Reisdocumentaire,Serie,1
15-06-2021,21:10,-,vtm,2019,Met Vier in Bed,6,28, Reality,Show,10
15-06-2021,22:40,"Elisabeth Moss (Robin Griffin), Alice Englert (Mary), Nicole Kidman (Julia), Clayton Jacobson (Adrian), Lincoln Vickery (Brett)",canvas,2017,Top of the Lake,1,6, Thrillerserie,Reeks,2
15-06-2021,22:00,-,vtm,2020,Costa Belgica,2,7, Realityreeks,Reportage,1
15-06-2021,23:05,-,een,2021,Het journaal,-,-,-,Serie,-
15-06-2021,23:20,-,een,2021,Villa Sporza,5,31, Sportpraatprogramma,Serie,2021
15-06-2021,23:35,"Elisabeth Moss (Robin Griffin), Alice Englert (Mary), Nicole Kidman (Julia), Clayton Jacobson (Adrian), Lincoln Vickery (Brett)",canvas,2017,Top of the Lake,2,6, Thrillerserie,Reeks,2
15-06-2021,23:10,"Veerle Baetens (Hannah Maes), Gilles De Schryver (Kevin Desmet), Michaël Pas (Bob De Groof), Carry Goossens (Robert Maes), Jakob Beks (inspecteur Meus)",vtm,2010,Code 37,1,13, Crimi,Reeks,2
15-06-2021,00:12,-,een,2021,Keno,166,365,-,Informatief,2021
15-06-2021,00:13,-,een,2021,Euromillions,48,105,-,Informatief,2021
15-06-2021,00:15,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
15-06-2021,00:20,-,een,-,Dagelijkse Kost,2833,240, Culinair Magazine,Serie,11
15-06-2021,00:35,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
15-06-2021,00:35,"Jos Dom (Boerke), Maaike Cafmeyer (vrouwelijke rollen), Han Coucke (mannelijke rollen)",canvas,2021,Boerke,46,52, Animatie,Reeks,1
15-06-2021,00:40,-,canvas,2021,Canvaslus,-,-,-,Serie,-
15-06-2021,00:15,"Poppy Montgomery (Cat Chambers), Ray Stevenson (Jake Elliot), Desmond Chiam (Wyatt Cole), Melissa Bonne (Ana DuMont), Rob Collins (Doug O'Casey)",vtm,2018,Reef Break,2,13, Dramaserie,Reeks,1
15-06-2021,01:10,"Kate Walsh (Addison Montgomery), Tim Daly (Pete Wilder), Audra McDonald (Naomi Bennett), Paul Adelstein (Cooper Freedman), Taye Diggs (Sam Bennett)",vtm,2007,Private Practice,1,9, Dramaserie,Reeks,1
15-06-2021,02:15,-,vtm,2020,Geen uitzending,-,-,-,-,-
15-06-2021,02:40,-,vtm,-,Qmusic,-,-,-,-,-
15-06-2021,05:35,-,vtm,2017,Brandweerman Sam,4,13, Animatie,Jeugdprogramma,11
15-06-2021,05:40,-,vtm,2014,De Proefknuffels,13,30,-,Jeugdprogramma,1
