Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
12-02-2021,01:30,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
12-02-2021,00:35,-,canvas,2021,Canvaslus,-,-,-,Serie,-
12-02-2021,01:30,-,vtm,-,Qmusic,-,-,-,-,-
12-02-2021,05:00,-,vier,-,Geen uitzending,-,-,-,Serie,-
12-02-2021,06:00,-,vtm,2017,Brandweerman Sam,4,13, Tekenfilm,Jeugdprogramma,11
12-02-2021,06:10,-,vtm,2014,De Proefknuffels,30,30,-,Jeugdprogramma,1
12-02-2021,06:20,-,vtm,2009,TiTaToverfeest,59,250, Jeugdreeks,Jeugdprogramma,1
12-02-2021,06:35,-,vtm,2009,TiTaToverfeest,60,250, Jeugdreeks,Jeugdprogramma,1
12-02-2021,06:50,-,vtm,1998,Kabouter plop,30,60, Kleuterprogramma,Jeugdprogramma,1998
12-02-2021,07:00,-,vtm,2017,De Avonturen van de Gelaarsde Kat,4,26, Tekenfilm,Jeugdprogramma,3
12-02-2021,07:20,-,vtm,2016,Lang Leve Koning Julien,4,26, Tekenfilm,Jeugdprogramma,3
12-02-2021,07:45,-,vtm,2018,VLOGLAB Beach #Stories,4,10, Jeugdreeks,Jeugdprogramma,1
12-02-2021,07:50,-,vtm,2018,De Buurtpolitie - Extra,17,24, Reality-show,Serie,2
12-02-2021,08:05,-,vtm,2018,De Buurtpolitie - Extra,18,24, Reality-show,Serie,2
12-02-2021,08:20,-,vtm,2019,Wakandy,2,28,-,Show,2
12-02-2021,08:35,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,30,48, Tekenfilm,Jeugdprogramma,21
12-02-2021,08:55,-,vtm,2016,Draken: Race Naar de Rand,4,26, Tekenfilm,Jeugdprogramma,2
12-02-2021,08:00,-,vier,2012,Puur oosters,1,9, Culinair Magazine,Serie,1
12-02-2021,08:10,-,vier,2011,Meesterlijke Klassiekers,7,20, Culinair Magazine,Serie,1
12-02-2021,08:45,-,vier,2010,Njamma Mia!,22,40, Culinair Magazine,Serie,1
12-02-2021,09:00,-,een,-,Winterbeelden,-,-,-,Serie,-
12-02-2021,09:00,-,canvas,-,Winterbeelden,-,-,-,Serie,-
12-02-2021,09:15,-,vtm,2020,Lego Ninjago,27,32, Tekenfilm,Jeugdprogramma,2
12-02-2021,09:25,-,vtm,2020,Lego Ninjago,28,32, Tekenfilm,Jeugdprogramma,2
12-02-2021,09:40,-,vtm,2019,Loïc: Zot van Koken,64,65, Culinair Magazine,Serie,1
12-02-2021,09:55,-,vtm,2020,Geen uitzending,-,-,-,-,-
12-02-2021,09:05,-,vier,2020,The Block Australia,33,50,-,Spelprogramma's,16
12-02-2021,10:00,-,een,2020,Radio 2 op één,119,220,-,Serie,2020
12-02-2021,10:00,-,canvas,2021,Ketnet Junior,43,365, Kleuterprogramma,Jeugdprogramma,2021
12-02-2021,10:00,-,vier,-,Geen uitzending,-,-,-,Serie,-
12-02-2021,11:55,-,vtm,2018,Echte Verhalen: De Buurtpolitie,39,70, Reality-show,Serie,10
12-02-2021,12:00,-,een,-,Winterbeelden,-,-,-,Serie,-
12-02-2021,12:20,-,een,-,Dagelijkse Kost,2727,240, Culinair Magazine,Serie,11
12-02-2021,12:35,-,een,2020,Blokken,5601,205, Spelshow,Serie,2020
12-02-2021,12:25,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Issam Dakka (Mikhel), Femke Verschueren (Zoë)",vtm,2021,Lisa,14,205, Romantische Serie,Reeks,1
12-02-2021,12:05,-,vier,2015,Komen Eten,24,-, Culinair Magazine,Serie,14
12-02-2021,12:45,-,vier,-,Geen uitzending,-,-,-,Serie,-
12-02-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
12-02-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
12-02-2021,13:30,-,een,2020,Iedereen beroemd,142,246,-,Reportage,2020
12-02-2021,13:55,"Pol Goossen (Frank), Marleen Merckx (Simonne), Leah Thys (Marianne), Monika Van Lierde (Ann), Annick Segal (Rosa)",een,2017,Thuis,4405,-, Soap,Reeks,23
12-02-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
12-02-2021,13:30,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
12-02-2021,13:40,"Caroline Maes (Mieke), Annie Geeraerts (Anna), Ray Verhaeghe (Albert), Sandrine André (Véronique), Gunter De Batselier (Peter)",vtm,2015,Familie,15,223, Soap,Reeks,25
12-02-2021,14:20,-,een,-,Clips,1,-, Muziekclips,Serie,1
12-02-2021,14:45,-,een,-,Dieren in nesten,6,-, Natuurmagazine,Serie,16
12-02-2021,14:20,"Greet Rouffaer (Nellie), Marc Coessens (Frank), Arnold Willems (Georges), Peter Bulckaen (Max), Kürt Rogiers (Sneyers)",vtm,2004,Wittekerke,29,88, Soap,Reeks,12
12-02-2021,15:15,"Mark Williams (Father Brown), Laura Main (Dorothy Underwood), Tom Chambers (Inspector Sullivan)",een,2014,Father Brown,1,10, Misdaadserie,Reeks,2
12-02-2021,15:20,"Kate Walsh (Addison Forbes Montgomery), Audra McDonald (Naomi Bennett), Taye Diggs (Sam Bennett), Tim Daly (Pete Wilder), Amy Brenneman (Violet Turner)",vtm,2010,Private Practice,11,22, Dramaserie,Reeks,4
12-02-2021,15:50,-,vier,2018,Het Weekmenu - reeks 2,3,8, Culinair Magazine,Serie,1
12-02-2021,16:00,-,een,2017,On the wing,7,8,-,Documentaire,1
12-02-2021,16:50,"Ariel Kaplan (Imogen), Tim Phillipps (Daniel), Stefan Dennis (Paul), Mavournee Hazel (Piper), Tom Oliver (Lou Carpenter)",een,2020,Buren,8168,-, Soap,Reeks,2020
12-02-2021,16:15,"Tim Allen (Mike Baxter), Nancy Travis (Vanessa Baxter), Amanda Fuller (Kristin Baxter), Christoph Sanders (Kyle Anderson), Molly McCook (Mandy Baxter)",vtm,2018,Last Man Standing,17,22, Komische Serie,Reeks,7
