Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
14-02-2021,02:15,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
14-02-2021,00:40,-,canvas,2021,Canvaslus,-,-,-,Serie,-
14-02-2021,02:50,-,vtm,-,Qmusic,-,-,-,-,-
14-02-2021,01:45,-,vier,-,Geen uitzending,-,-,-,Serie,-
14-02-2021,06:00,-,vtm,2017,Brandweerman Sam,1,13, Tekenfilm,Jeugdprogramma,11
14-02-2021,06:10,-,vtm,2017,Spirit: Samen Vrij,23,26, Tekenfilm,Jeugdprogramma,1
14-02-2021,06:35,-,vtm,2017,Spirit: Samen Vrij,24,26, Tekenfilm,Jeugdprogramma,1
14-02-2021,06:55,-,vtm,2017,De Avonturen van de Gelaarsde Kat,2,13, Tekenfilm,Jeugdprogramma,3
14-02-2021,06:30,-,vier,2016,De gezonde goesting,7,8, Culinair Magazine,Serie,1
14-02-2021,06:50,-,vier,2014,De sterrenkaart,6,8, Culinair Magazine,Serie,1
14-02-2021,07:15,-,vtm,2017,De Avonturen van de Gelaarsde Kat,3,13, Tekenfilm,Jeugdprogramma,3
14-02-2021,07:40,-,vtm,2016,Lang Leve Koning Julien,2,26, Tekenfilm,Jeugdprogramma,3
14-02-2021,07:20,-,vier,2010,Roger van Damme: Desserts,24,30, Culinair Magazine,Serie,1
14-02-2021,07:35,-,vier,-,Geen uitzending,-,-,-,Serie,-
14-02-2021,08:05,-,vtm,2016,Lang Leve Koning Julien,3,26, Tekenfilm,Jeugdprogramma,3
14-02-2021,08:25,-,vtm,2016,Draken: Race Naar de Rand,2,26, Tekenfilm,Jeugdprogramma,2
14-02-2021,08:50,-,vtm,2016,Draken: Race Naar de Rand,3,26, Tekenfilm,Jeugdprogramma,2
14-02-2021,09:00,-,een,-,Winterbeelden,-,-,-,Serie,-
14-02-2021,09:00,-,canvas,-,Winterbeelden,-,-,-,Serie,-
14-02-2021,09:10,-,vtm,2018,De Buurtpolitie - Extra,11,24, Reality-show,Serie,2
14-02-2021,09:25,-,vtm,2018,De Buurtpolitie - Extra,12,24, Reality-show,Serie,2
14-02-2021,09:35,"Ivo Pauwels (Nonkel Jef), Linda De Ridder (Odette Nollet), Luc Verhoeven (Izzi), Paul-Emile Van Royen (Louis), Nicole Laurent (Magda)",vtm,2000,Nonkel Jef,8,27, Komische Serie,Reeks,6
14-02-2021,09:35,-,vier,2020,Sports Late Night,-,-, Voetbal,Sport,-
14-02-2021,10:00,-,een,2021,Erediensten,-,-,-,Serie,-
14-02-2021,10:00,-,canvas,2021,Ketnet Junior,45,365, Kleuterprogramma,Jeugdprogramma,2021
14-02-2021,10:00,-,vtm,2020,Geen uitzending,-,-,-,-,-
14-02-2021,10:10,-,vier,-,Geen uitzending,-,-,-,Serie,-
14-02-2021,11:00,-,een,2021,De Zevende Dag,6,36, Praatprogramma Over De Actualiteit,Praatprogramma's,2021
14-02-2021,12:05,"Jesse Spencer (Matthew Casey), Taylor Kinney (Kelly Severide), Eamonn Walker (Wallace Boden), Yuri Sardarov (Brian Otis Zvonecek), Kara Killmer (Sylvie Brett)",vtm,2019,Chicago Fire,14,20, Dramaserie,Reeks,8
14-02-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
14-02-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
14-02-2021,13:30,-,een,2021,Sporza op zondag,-,-,-,Serie,-
14-02-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
14-02-2021,13:40,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
14-02-2021,13:45,"Tim Allen (Mike Baxter), Nancy Travis (Vanessa Baxter), Hector Elizondo (Ed Alzate), Christoph Sanders (Kyle Anderson), Amanda Fuller (Kristin Baxter)",vtm,2019,Last Man Standing,11,21, Komische Serie,Reeks,8
14-02-2021,13:15,-,vier,2016,Sportfood,6,6,-,Magazine,1
14-02-2021,13:35,-,vier,2018,Het Weekmenu - reeks 2,3,8, Culinair Magazine,Serie,1
