Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
10-02-2021,23:45,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
10-02-2021,23:55,-,canvas,2021,Canvaslus,-,-,-,Serie,-
10-02-2021,01:30,-,vtm,-,Qmusic,-,-,-,-,-
10-02-2021,05:00,-,vier,-,Geen uitzending,-,-,-,Serie,-
10-02-2021,06:00,-,vtm,2017,Brandweerman Sam,2,13, Tekenfilm,Jeugdprogramma,11
10-02-2021,06:10,-,vtm,2014,De Proefknuffels,28,30,-,Jeugdprogramma,1
10-02-2021,06:20,-,vtm,2009,TiTaToverfeest,55,250, Jeugdreeks,Jeugdprogramma,1
10-02-2021,06:35,-,vtm,2009,TiTaToverfeest,56,250, Jeugdreeks,Jeugdprogramma,1
10-02-2021,06:45,-,vtm,1998,Kabouter plop,28,60, Kleuterprogramma,Jeugdprogramma,1998
10-02-2021,06:55,-,vtm,2017,De Avonturen van de Gelaarsde Kat,2,13, Tekenfilm,Jeugdprogramma,3
10-02-2021,07:15,-,vtm,2016,Lang Leve Koning Julien,2,26, Tekenfilm,Jeugdprogramma,3
10-02-2021,07:40,-,vtm,2018,VLOGLAB Beach #Stories,2,10, Jeugdreeks,Jeugdprogramma,1
10-02-2021,07:45,-,vtm,2018,De Buurtpolitie - Extra,13,24, Reality-show,Serie,2
10-02-2021,08:00,-,vtm,2018,De Buurtpolitie - Extra,14,24, Reality-show,Serie,2
10-02-2021,08:15,-,vtm,2019,Wakandy,28,28,-,Show,2
10-02-2021,08:30,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,28,48, Tekenfilm,Jeugdprogramma,21
10-02-2021,08:50,-,vtm,2016,Draken: Race Naar de Rand,2,26, Tekenfilm,Jeugdprogramma,2
10-02-2021,08:35,-,vier,2016,DIY (Do It Yourself),7,-, Culinair Magazine,Serie,1
10-02-2021,09:00,-,een,-,Winterbeelden,-,-,-,Serie,-
10-02-2021,09:00,-,canvas,-,Winterbeelden,-,-,-,Serie,-
10-02-2021,09:15,-,vtm,2020,Lego Ninjago,23,32, Tekenfilm,Jeugdprogramma,2
10-02-2021,09:25,-,vtm,2020,Lego Ninjago,24,32, Tekenfilm,Jeugdprogramma,2
10-02-2021,09:35,-,vtm,2019,Loïc: Zot van Koken,62,65, Culinair Magazine,Serie,1
10-02-2021,09:50,-,vtm,2020,Geen uitzending,-,-,-,-,-
10-02-2021,09:05,-,vier,2016,Sportfood,6,6,-,Magazine,1
10-02-2021,09:25,-,vier,2013,De Wereld op je Bord,7,21, Culinair Magazine,Serie,1
10-02-2021,09:45,-,vier,2020,The Block Australia,31,50,-,Spelprogramma's,16
10-02-2021,10:00,-,een,2020,Radio 2 op één,117,220,-,Serie,2020
10-02-2021,10:00,-,canvas,2021,Ketnet Junior,41,365, Kleuterprogramma,Jeugdprogramma,2021
10-02-2021,10:40,-,vier,-,Geen uitzending,-,-,-,Serie,-
10-02-2021,11:55,-,vtm,2018,Echte Verhalen: De Buurtpolitie,37,70, Reality-show,Serie,10
10-02-2021,12:00,-,een,-,Winterbeelden,-,-,-,Serie,-
10-02-2021,12:20,-,een,-,Dagelijkse Kost,2725,240, Culinair Magazine,Serie,11
10-02-2021,12:35,-,een,2020,Blokken,5599,205, Spelshow,Serie,2020
10-02-2021,12:25,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Issam Dakka (Mikhel), Femke Verschueren (Zoë)",vtm,2021,Lisa,12,205, Romantische Serie,Reeks,1
10-02-2021,12:45,-,vier,2015,Komen Eten,22,-, Culinair Magazine,Serie,14
10-02-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
10-02-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
10-02-2021,13:30,-,een,2020,Iedereen beroemd,140,246,-,Reportage,2020
10-02-2021,13:55,"Pol Goossen (Frank), Marleen Merckx (Simonne), Leah Thys (Marianne), Monika Van Lierde (Ann), Annick Segal (Rosa)",een,2017,Thuis,4403,-, Soap,Reeks,23
10-02-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
10-02-2021,13:30,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
10-02-2021,13:35,"Caroline Maes (Mieke), Annie Geeraerts (Anna), Ray Verhaeghe (Albert), Sandrine André (Véronique), Gunter De Batselier (Peter)",vtm,2015,Familie,13,223, Soap,Reeks,25
10-02-2021,13:25,-,vier,-,Geen uitzending,-,-,-,Serie,-
10-02-2021,14:20,-,een,-,Dieren in nesten,8,-, Natuurmagazine,Serie,6
10-02-2021,14:45,-,een,2021,Villa Politica Extra,11,72, Praatprogramma Over De Actualiteit,Praatprogramma's,2021
10-02-2021,14:20,"Greet Rouffaer (Nellie), Marc Coessens (Frank), Arnold Willems (Georges), Peter Bulckaen (Max), Kürt Rogiers (Sneyers)",vtm,2004,Wittekerke,27,88, Soap,Reeks,12
10-02-2021,15:15,"Kate Walsh (Addison Forbes Montgomery), Audra McDonald (Naomi Bennett), Taye Diggs (Sam Bennett), Tim Daly (Pete Wilder), Amy Brenneman (Violet Turner)",vtm,2010,Private Practice,9,22, Dramaserie,Reeks,4
10-02-2021,16:15,-,een,-,Clips,1,-, Muziekclips,Serie,1
10-02-2021,16:25,-,een,2012,Animal Airport,10,13, Realityreeks,Reportage,1
10-02-2021,16:50,"Ariel Kaplan (Imogen), Tim Phillipps (Daniel), Stefan Dennis (Paul), Mavournee Hazel (Piper), Tom Oliver (Lou Carpenter)",een,2020,Buren,8166,-, Soap,Reeks,2020
10-02-2021,16:15,"Tim Allen (Mike Baxter), Nancy Travis (Vanessa Baxter), Amanda Fuller (Kristin Baxter), Christoph Sanders (Kyle Anderson), Molly McCook (Mandy Baxter)",vtm,2018,Last Man Standing,15,22, Komische Serie,Reeks,7
10-02-2021,16:45,"Antje Hagen (Hildegard), Sepp Schauer (Alfons), Joachim Lätsch (André), Dieter Bach (Christoph), Uta Kargel (Eva)",vtm,2020,Sturm der Liebe,136,250, Soap,Reeks,16
10-02-2021,16:30,-,vier,2014,De sterrenkaart,6,8, Culinair Magazine,Serie,1
10-02-2021,17:10,"Gene Bervoets (Peter), Huub Stapel (Dirk), Andrea Croonenberghs (Anne), Warre Borgmans (JL Hubert), Ann Ceurvels (Claudia)",een,1997,Windkracht 10,15,23, Dramaserie,Reeks,1
