Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
06-02-2021,01:55,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
06-02-2021,00:05,-,canvas,2021,Canvaslus,-,-,-,Serie,-
06-02-2021,02:00,-,vtm,-,Qmusic,-,-,-,-,-
06-02-2021,00:40,-,vier,-,Geen uitzending,-,-,-,Serie,-
06-02-2021,08:00,-,een,2020,Radio 2 op één,17,220,-,Serie,2020
06-02-2021,08:30,-,vier,-,-,-,-,-,-,-
06-02-2021,08:50,-,vier,-,-,-,-,-,-,-
06-02-2021,09:00,-,canvas,-,-,-,-,-,-,-
06-02-2021,09:05,-,vier,-,-,-,-,-,-,-
06-02-2021,09:30,-,vier,-,Geen uitzending,-,-,-,Serie,-
06-02-2021,10:00,-,een,-,Winterbeelden,-,-,-,Serie,-
06-02-2021,10:00,-,canvas,2021,Ketnet Junior,37,365, Kleuterprogramma,Jeugdprogramma,2021
06-02-2021,11:35,-,vier,-,-,-,-,-,-,-
06-02-2021,11:55,-,vier,-,Geen uitzending,-,-,-,Serie,-
06-02-2021,12:05,-,een,2021,De week van Bruzz,6,52, Actualiteitenmagazine,Serie,2021
06-02-2021,12:35,-,een,2021,De markt,5,37, Economisch Magazine,Serie,2021
06-02-2021,13:00,-,een,-,-,-,-,-,-,-
06-02-2021,13:25,-,een,-,-,-,-,-,-,-
06-02-2021,13:30,-,een,2021,Villa Politica Extra,5,72, Praatprogramma Over De Actualiteit,Praatprogramma's,2021
06-02-2021,14:00,-,een,-,-,-,-,-,-,-
06-02-2021,14:15,-,een,2016,Wild Australia With Ray Mears,1,6, Natuurdocumentaire,Serie,1
06-02-2021,14:40,-,een,2021,Sporza: Ster van Bessèges,-,-, Wielrennen Op De Weg,Sport,-
06-02-2021,15:00,-,vier,2016,Soep!,10,20, Culinair Magazine,Serie,1
06-02-2021,15:15,-,vier,-,-,-,-,-,-,-
06-02-2021,15:50,-,vier,2018,Comfort Food,6,6, Culinair Magazine,Serie,1
06-02-2021,16:45,-,een,2021,DNA Nys,1,-, Realityreeks,Reportage,2021
06-02-2021,16:10,-,vier,2021,Dag dokter,1,-, Docusoap,Documentaire,1
06-02-2021,17:30,-,een,2021,Sporza: Veldrijden,-,-, Veldrijden,Sport,-
