Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
17-02-2021,23:30,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
17-02-2021,00:05,-,canvas,2021,Canvaslus,-,-,-,Serie,-
17-02-2021,01:30,-,vtm,-,Qmusic,-,-,-,-,-
17-02-2021,01:10,-,vier,-,Geen uitzending,-,-,-,Serie,-
17-02-2021,06:05,-,vtm,2017,Brandweerman Sam,7,13, Tekenfilm,Jeugdprogramma,11
17-02-2021,06:15,-,vtm,2014,De Proefknuffels,3,30,-,Jeugdprogramma,1
17-02-2021,06:25,-,vtm,2009,TiTaToverfeest,65,250, Jeugdreeks,Jeugdprogramma,1
17-02-2021,06:40,-,vtm,2009,TiTaToverfeest,66,250, Jeugdreeks,Jeugdprogramma,1
17-02-2021,06:55,-,vtm,1998,Kabouter plop,33,60, Kleuterprogramma,Jeugdprogramma,1998
17-02-2021,07:00,-,vtm,2018,Polly Pocket,3,26, Animatie,Jeugdprogramma,1
17-02-2021,07:20,-,vtm,2016,Lang Leve Koning Julien,7,26, Animatie,Jeugdprogramma,3
17-02-2021,07:45,-,vtm,2018,VLOGLAB Beach #Stories,7,10, Jeugdreeks,Jeugdprogramma,1
17-02-2021,07:50,-,vtm,2018,De Buurtpolitie - Extra,23,24, Reality-show,Serie,2
17-02-2021,08:10,-,vtm,2018,De Buurtpolitie - Extra,24,24, Reality,Show,2
17-02-2021,08:20,-,vtm,2019,Wakandy,5,28,-,Show,2
17-02-2021,08:35,-,vtm,2017,Tarzan en Jane,5,8, Tekenfilm,Jeugdprogramma,1
17-02-2021,08:55,-,vtm,2017,Tarzan en Jane,6,8, Tekenfilm,Jeugdprogramma,1
17-02-2021,08:30,-,vier,2016,DIY (Do It Yourself),8,-, Culinair Magazine,Serie,1
17-02-2021,08:55,-,vier,2018,Likoké On Tour,1,5, Culinair Magazine,Serie,1
17-02-2021,09:00,-,een,-,Winterbeelden,-,-,-,Serie,-
17-02-2021,09:00,-,canvas,-,Winterbeelden,-,-,-,Serie,-
17-02-2021,09:20,-,vtm,2019,VLOGLAB Love #Stories,5,10, Jeugdreeks,Jeugdprogramma,1
17-02-2021,09:30,-,vtm,2019,VLOGLAB Love #Stories,6,10, Jeugdreeks,Jeugdprogramma,1
17-02-2021,09:40,-,vtm,2020,Loïc: Zot van Koken,2,95, Culinair Magazine,Serie,2
17-02-2021,09:55,-,vtm,2020,Geen uitzending,-,-,-,-,-
17-02-2021,09:10,-,vier,2013,De Wereld op je Bord,8,21, Culinair Magazine,Serie,1
17-02-2021,09:30,-,vier,2020,The Block Australia,36,50,-,Spelprogramma's,16
17-02-2021,10:00,-,een,2020,Radio 2 op één,122,220,-,Serie,2020
17-02-2021,10:00,-,canvas,2021,Ketnet Junior,48,365, Kleuterprogramma,Jeugdprogramma,2021
17-02-2021,10:35,-,vier,-,Geen uitzending,-,-,-,Serie,-
17-02-2021,11:55,-,vtm,2018,Echte Verhalen: De Buurtpolitie,42,70, Reality-show,Serie,10
17-02-2021,12:00,-,een,-,Winterbeelden,-,-,-,Serie,-
17-02-2021,12:20,-,een,-,Dagelijkse Kost,2731,240, Culinair Magazine,Serie,11
17-02-2021,12:35,-,een,2020,Blokken,5604,205, Spelshow,Serie,2020
17-02-2021,12:25,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Bert Verbeke (Gert), Hilde De Baerdemaeker (Suzanne)",vtm,2021,Lisa,17,205, Romantische Serie,Reeks,1
17-02-2021,12:40,-,vier,2015,Komen eten,26,-, Culinair Magazine,Serie,14
17-02-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
17-02-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
17-02-2021,13:30,-,een,2020,Iedereen beroemd,146,246,-,Reportage,2020
17-02-2021,13:55,"Pol Goossen (Frank), Marleen Merckx (Simonne), Leah Thys (Marianne), Monika Van Lierde (Ann), Annick Segal (Rosa)",een,2017,Thuis,4407,-, Soap,Reeks,23
17-02-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
17-02-2021,13:30,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
17-02-2021,13:40,"Caroline Maes (Mieke), Annie Geeraerts (Anna), Ray Verhaeghe (Albert), Sandrine André (Véronique), Gunter De Batselier (Peter)",vtm,2015,Familie,18,223, Soap,Reeks,25
17-02-2021,13:20,-,vier,-,Geen uitzending,-,-,-,Serie,-
17-02-2021,14:20,-,een,-,Clips,1,-, Muziekclips,Serie,1
17-02-2021,14:25,-,een,2020,Het hoge noorden,8,10, Realityreeks,Reportage,1
17-02-2021,14:15,"Greet Rouffaer (Nellie), Marc Coessens (Frank), Arnold Willems (Georges), Peter Bulckaen (Max), Kürt Rogiers (Sneyers)",vtm,2004,Wittekerke,32,88, Soap,Reeks,12
17-02-2021,15:15,"Mark Williams (Father Brown), Laura Main (Dorothy Underwood), Tom Chambers (Inspector Sullivan)",een,2014,Father Brown,4,10, Misdaadserie,Reeks,2
17-02-2021,15:20,"Kate Walsh (Addison Forbes Montgomery), Audra McDonald (Naomi Bennett), Taye Diggs (Sam Bennett), Tim Daly (Pete Wilder), Amy Brenneman (Violet Turner)",vtm,2010,Private Practice,14,22, Dramaserie,Reeks,4
17-02-2021,16:00,-,een,2015,Wild North,2,3, Natuurdocumentaire,Serie,1
17-02-2021,16:50,"Ariel Kaplan (Imogen), Tim Phillipps (Daniel), Stefan Dennis (Paul), Mavournee Hazel (Piper), Tom Oliver (Lou Carpenter)",een,2020,Buren,8171,-, Soap,Reeks,2020
17-02-2021,16:15,"Tim Allen (Mike Baxter), Nancy Travis (Vanessa Baxter), Amanda Fuller (Kristin Baxter), Christoph Sanders (Kyle Anderson), Molly McCook (Mandy Baxter)",vtm,2018,Last Man Standing,20,22, Komische Serie,Reeks,7
17-02-2021,16:40,"Antje Hagen (Hildegard), Sepp Schauer (Alfons), Joachim Lätsch (André), Dieter Bach (Christoph), Uta Kargel (Eva)",vtm,2020,Sturm der Liebe,141,250, Soap,Reeks,16
17-02-2021,16:25,-,vier,2014,De sterrenkaart,7,8, Culinair Magazine,Serie,1
17-02-2021,17:10,"Gene Bervoets (Peter), Huub Stapel (Dirk), Andrea Croonenberghs (Anne), Warre Borgmans (JL Hubert), Ann Ceurvels (Claudia)",een,1997,Windkracht 10,20,23, Dramaserie,Reeks,1
17-02-2021,17:45,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
17-02-2021,17:50,-,vtm,2018,Echte Verhalen: De Buurtpolitie,43,70, Reality,Show,10
17-02-2021,17:05,-,vier,2010,Tot op de Graat,23,40, Culinair Magazine,Serie,1
