Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
07-02-2021,01:50,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
07-02-2021,00:05,-,canvas,2021,Canvaslus,-,-,-,Serie,-
07-02-2021,01:30,-,vtm,-,-,-,-,-,-,-
07-02-2021,02:35,-,vier,-,Geen uitzending,-,-,-,Serie,-
07-02-2021,06:00,-,vtm,-,-,-,-,-,-,-
07-02-2021,06:10,-,vtm,-,-,-,-,-,-,-
07-02-2021,06:30,-,vtm,-,-,-,-,-,-,-
07-02-2021,06:50,-,vtm,-,-,-,-,-,-,-
07-02-2021,06:05,-,vier,-,-,-,-,-,-,-
07-02-2021,06:30,-,vier,-,-,-,-,-,-,-
07-02-2021,06:55,-,vier,-,-,-,-,-,-,-
07-02-2021,07:15,-,vtm,-,-,-,-,-,-,-
07-02-2021,07:40,-,vtm,-,-,-,-,-,-,-
07-02-2021,07:10,-,vier,-,-,-,-,-,-,-
07-02-2021,08:00,-,vtm,-,-,-,-,-,-,-
07-02-2021,08:25,-,vtm,-,-,-,-,-,-,-
07-02-2021,08:45,-,vtm,-,-,-,-,-,-,-
07-02-2021,09:00,-,een,-,Winterbeelden,-,-,-,Serie,-
07-02-2021,09:00,-,canvas,-,Winterbeelden,-,-,-,Serie,-
07-02-2021,09:10,-,vtm,-,-,-,-,-,-,-
07-02-2021,09:20,-,vtm,-,-,-,-,-,-,-
07-02-2021,09:35,-,vtm,-,-,-,-,-,-,-
07-02-2021,09:15,-,vier,-,-,-,-,-,-,-
07-02-2021,10:00,-,canvas,2021,Ketnet Junior,38,365, Kleuterprogramma,Jeugdprogramma,2021
07-02-2021,10:00,-,vtm,2020,Geen uitzending,-,-,-,-,-
07-02-2021,10:05,-,vier,-,-,-,-,-,-,-
07-02-2021,11:00,-,een,2021,De Zevende Dag,5,36, Praatprogramma Over De Actualiteit,Praatprogramma's,2021
07-02-2021,12:05,"Jesse Spencer (Matthew Casey), Taylor Kinney (Kelly Severide), Eamonn Walker (Wallace Boden), Yuri Sardarov (Brian Otis Zvonecek), Kara Killmer (Sylvie Brett)",vtm,2019,Chicago Fire,13,20, Dramaserie,Reeks,8
07-02-2021,13:00,-,een,-,-,-,-,-,-,-
07-02-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
07-02-2021,13:30,-,een,2021,Sporza op zondag,-,-,-,Serie,-
