Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
19-01-2021,23:35,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
19-01-2021,00:20,-,canvas,2021,Canvaslus,-,-,-,Serie,-
19-01-2021,05:50,-,vtm,-,-,-,-,-,-,-
19-01-2021,05:00,-,vier,-,-,-,-,-,-,-
19-01-2021,06:00,-,vtm,-,-,-,-,-,-,-
19-01-2021,06:10,-,vtm,-,-,-,-,-,-,-
19-01-2021,06:25,-,vtm,-,-,-,-,-,-,-
19-01-2021,06:40,-,vtm,-,-,-,-,-,-,-
19-01-2021,06:45,-,vtm,-,-,-,-,-,-,-
19-01-2021,07:10,-,vtm,-,-,-,-,-,-,-
19-01-2021,07:30,"Bab Buelens (Sofie Verlinden), Stijn Steyaert (Kamiel Mertens), Charlotte Timmers (Lara Van Acker), Arthur le Boudec (Lander Depoortere), Rick Mackenbach (Oscar Blommesteyn)",vtm,2012,Skilz,12,26,-,Jeugdprogramma,2
19-01-2021,07:45,-,vtm,-,-,-,-,-,-,-
19-01-2021,08:00,-,vtm,-,-,-,-,-,-,-
19-01-2021,08:10,-,vtm,-,-,-,-,-,-,-
19-01-2021,08:30,-,vtm,-,-,-,-,-,-,-
19-01-2021,08:50,-,vtm,-,-,-,-,-,-,-
19-01-2021,08:10,-,vier,-,-,-,-,-,-,-
19-01-2021,08:25,-,vier,-,-,-,-,-,-,-
19-01-2021,08:50,-,vier,-,-,-,-,-,-,-
19-01-2021,09:00,-,een,-,-,-,-,-,-,-
19-01-2021,09:00,-,canvas,-,-,-,-,-,-,-
19-01-2021,09:10,-,vtm,-,-,-,-,-,-,-
19-01-2021,09:20,-,vtm,-,-,-,-,-,-,-
19-01-2021,09:30,-,vtm,-,-,-,-,-,-,-
19-01-2021,09:45,-,vtm,-,-,-,-,-,-,-
19-01-2021,09:10,-,vier,-,-,-,-,-,-,-
19-01-2021,10:00,-,een,-,-,-,-,-,-,-
19-01-2021,10:00,-,canvas,2021,Ketnet Junior,19,365, Kleuterprogramma,Jeugdprogramma,2021
19-01-2021,10:00,-,vier,-,-,-,-,-,-,-
19-01-2021,11:55,-,vtm,-,-,-,-,-,-,-
19-01-2021,12:00,-,een,-,-,-,-,-,-,-
19-01-2021,12:20,-,een,-,-,-,-,-,-,-
19-01-2021,12:35,-,een,-,-,-,-,-,-,-
19-01-2021,12:25,-,vtm,-,-,-,-,-,-,-
19-01-2021,12:05,-,vier,-,-,-,-,-,-,-
19-01-2021,12:45,-,vier,-,-,-,-,-,-,-
19-01-2021,13:00,-,een,-,-,-,-,-,-,-
19-01-2021,13:25,-,een,-,-,-,-,-,-,-
19-01-2021,13:30,-,een,-,-,-,-,-,-,-
19-01-2021,13:55,-,een,-,-,-,-,-,-,-
19-01-2021,13:00,-,vtm,-,-,-,-,-,-,-
19-01-2021,13:30,-,vtm,-,-,-,-,-,-,-
19-01-2021,13:35,-,vtm,-,-,-,-,-,-,-
19-01-2021,14:20,-,vtm,-,-,-,-,-,-,-
19-01-2021,15:00,-,een,-,-,-,-,-,-,-
19-01-2021,15:20,"Yannick Bisson (William Murdoch), Thomas Craig (Thomas Brackenreid), Helene Joy (Julia Ogden), Jonny Harris (George Crabtree)",een,2016,Murdoch Mysteries,10,18, Misdaadserie,Reeks,10
19-01-2021,15:25,-,vtm,-,-,-,-,-,-,-
19-01-2021,15:50,-,vier,2016,DIY (Do It Yourself),4,-, Culinair Magazine,Serie,1
19-01-2021,16:05,-,een,2018,Big Cats About the House,2,3,-,Documentaire,1
19-01-2021,16:50,"Ariel Kaplan (Imogen), Tim Phillipps (Daniel), Stefan Dennis (Paul), Mavournee Hazel (Piper), Tom Oliver (Lou Carpenter)",een,2020,Buren,8152,-, Soap,Reeks,2020
19-01-2021,16:20,-,vtm,-,-,-,-,-,-,-
19-01-2021,16:45,"Antje Hagen (Hildegard), Sepp Schauer (Alfons), Joachim Lätsch (André), Dieter Bach (Christoph), Uta Kargel (Eva)",vtm,2020,Sturm der Liebe,121,250, Soap,Reeks,16
19-01-2021,16:20,-,vier,-,-,-,-,-,-,-
19-01-2021,16:45,-,vier,-,-,-,-,-,-,-
19-01-2021,17:10,"Hubert Damen (Commissaris Witse), Viv Van Dingenen (Tine Smets), Daan Hugaert (Romain Van Deun), Marc Stroobants (Rudy Dams), Dirk Tuypens (Hoofdcommissaris Peter Wijtinckx)",een,2012,Witse,11,13, Misdaadserie,Reeks,9
19-01-2021,17:45,-,vtm,-,-,-,-,-,-,-
19-01-2021,17:50,-,vtm,2018,Echte Verhalen: De Buurtpolitie,22,70, Reality-show,Serie,10
19-01-2021,17:10,-,vier,-,-,-,-,-,-,-
19-01-2021,18:04,-,een,-,-,-,-,-,-,-
19-01-2021,18:10,-,een,-,-,-,-,-,-,-
19-01-2021,18:15,-,een,-,Dagelijkse Kost,2707,240, Culinair Magazine,Serie,11
19-01-2021,18:30,-,een,2020,Blokken,5668,205, Quiz,Spelprogramma's,2020
19-01-2021,18:50,-,canvas,-,-,-,-,-,-,-
19-01-2021,18:20,"Veerle Baetens (Sara De Roose), Gert Winckelmans (Simon Van Wijck), Lotte Pinoy (Helena de Lannoy), Kurt Rogiers (Alexander de Lannoy), Sandrine André (Britt Van Hove)",vtm,2007,Sara,192,199, Romantische Serie,Reeks,1
19-01-2021,18:00,-,vier,-,-,-,-,-,-,-
19-01-2021,19:00,-,een,2021,Het journaal,-,-,-,Serie,-
19-01-2021,19:40,-,een,-,-,-,-,-,-,-
19-01-2021,19:40,"De Toots Sessies worden afwisselend gehost door Th, Isolde Lasoen, Eva De Roo",canvas,2021,De Toots Sessies,12,30, Cultuurmagazine,Serie,2
19-01-2021,19:00,-,vtm,-,-,-,-,-,-,-
19-01-2021,19:55,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
19-01-2021,19:00,-,vier,-,-,-,-,-,-,-
19-01-2021,19:45,-,vier,2019,Huizenjagers,18,36, Realityreeks,Reportage,5
19-01-2021,20:05,-,een,-,-,-,-,-,-,-
19-01-2021,20:10,"Pol Goossen (Frank), Marleen Merckx (Simonne), Leah Thys (Marianne), Monika Van Lierde (Ann), Annick Segal (Rosa)",een,-,Thuis,4937,205, Soap,Reeks,26
19-01-2021,20:35,-,een,2020,Het hoge noorden,4,10, Realityreeks,Reportage,1
19-01-2021,20:00,-,canvas,2021,Terzake,-,-, Nieuws En Duiding,Serie,-
19-01-2021,20:35,-,canvas,2021,De afspraak,10,170, Praatprogramma Over De Actualiteit,Praatprogramma's,2021
19-01-2021,20:05,"Kürt Rogiers (Lars), Annie Geeraerts (Anna), Ray Verhaeghe (Albert), Sandrine André (Véronique), Jef De Smedt (Jan)",vtm,2020,Familie,107,220, Soap,Reeks,30
19-01-2021,20:40,-,vtm,2020,Groeten uit,3,6,-,Serie,6
19-01-2021,20:35,-,vier,2020,Boerenjaar,3,-,-,Magazine,2
19-01-2021,21:30,-,een,2021,Lockdown,2,4, Dramaserie,Reeks,2021
19-01-2021,21:20,"Peter Praatgasten Hartoch, Michel Jordens, Peter D'Hondt, Geert Vandaele, Ariane Braccio",canvas,2021,Strafrechters,3,4,-,Documentaire,1
19-01-2021,21:50,-,vtm,2017,Wetsdokters,2,8, Realityreeks,Reportage,1
19-01-2021,21:35,-,vier,2021,Big Brother,14,-, Reality-show,Serie,1
19-01-2021,22:10,-,een,2021,Het journaal,-,-,-,Serie,-
19-01-2021,22:25,-,een,-,-,-,-,-,-,-
19-01-2021,22:30,"Eugene Levy (Johnny Rose), Catherine O'Hara (Moira Rose), Dan Levy (David Rose), Annie Murphy (Alexis), Emily Hampshire (Stevie Budd)",een,2015,Schitt's Creek,10,13, Komische Serie,Reeks,1
19-01-2021,22:50,"De Toots Sessies worden afwisselend gehost door Th, Isolde Lasoen, Eva De Roo",een,2021,De Toots Sessies,12,30, Cultuurmagazine,Serie,2
19-01-2021,22:05,-,canvas,2021,De ideale wereld,3,32, Actualiteitenmagazine,Serie,2021
19-01-2021,22:50,-,canvas,-,-,-,-,-,-,-
19-01-2021,22:50,-,vtm,2010,Benidorm Bastards,4,11, Komische Show,Serie,1
19-01-2021,22:35,-,vier,2020,Inside the QE2 Hotel,2,-,-,Documentaire,1
19-01-2021,23:07,-,een,-,-,-,-,-,-,-
19-01-2021,23:08,-,een,-,-,-,-,-,-,-
19-01-2021,23:10,-,een,-,-,-,-,-,-,-
