Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
21-01-2021,01:45,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
21-01-2021,23:50,-,canvas,2021,Canvaslus,-,-,-,Serie,-
21-01-2021,05:50,-,vtm,2014,De Proefknuffels,14,30,-,Jeugdprogramma,1
21-01-2021,00:50,-,vier,-,Geen uitzending,-,-,-,Serie,-
21-01-2021,06:00,-,vtm,2009,TiTaToverfeest,27,250, Jeugdreeks,Jeugdprogramma,1
21-01-2021,06:15,-,vtm,2009,TiTaToverfeest,28,250, Jeugdreeks,Jeugdprogramma,1
21-01-2021,06:30,-,vtm,1998,Kabouter plop,34,60, Kleuterprogramma,Jeugdprogramma,1998
21-01-2021,06:35,-,vtm,2016,De Avonturen van de Gelaarsde Kat,14,26, Tekenfilm,Jeugdprogramma,2
21-01-2021,07:00,-,vtm,2021,EXTRA VTM NIEUWS,6,50,-,Serie,2021
21-01-2021,08:05,-,vier,2014,De sterrenkaart,3,8, Culinair Magazine,Serie,1
21-01-2021,08:35,-,vier,2010,Tot op de Graat,19,40, Culinair Magazine,Serie,1
21-01-2021,08:55,-,vier,2016,Soep!,8,20, Culinair Magazine,Serie,1
21-01-2021,09:00,-,een,-,Winterbeelden,-,-,-,Serie,-
21-01-2021,09:00,-,canvas,-,Winterbeelden,-,-,-,Serie,-
21-01-2021,09:20,-,vtm,2019,Loïc: Zot van Koken,48,65, Culinair Magazine,Serie,1
21-01-2021,09:35,-,vtm,2020,Geen uitzending,-,-,-,-,-
21-01-2021,09:10,-,vier,2014,Tweedehands deluxe,4,3, Reality-show,Serie,2
21-01-2021,09:55,-,vier,-,Geen uitzending,-,-,-,Serie,-
21-01-2021,10:00,-,een,2020,Radio 2 op één,103,220,-,Serie,2020
21-01-2021,10:00,-,canvas,2021,Ketnet Junior,21,365, Kleuterprogramma,Jeugdprogramma,2021
21-01-2021,11:45,-,vtm,2018,Echte Verhalen: De Buurtpolitie,23,70, Reality-show,Serie,10
21-01-2021,12:00,-,een,-,Winterbeelden,-,-,-,Serie,-
21-01-2021,12:20,-,een,-,Dagelijkse Kost,2708,240, Culinair Magazine,Serie,11
21-01-2021,12:35,-,een,2020,Blokken,5585,205, Spelshow,Serie,2020
21-01-2021,12:20,"Veerle Baetens (Sara De Roose), Gert Winckelmans (Simon Van Wijck), Lotte Pinoy (Helena de Lannoy), Kurt Rogiers (Alexander de Lannoy), Sandrine André (Britt Van Hove)",vtm,2007,Sara,193,199, Romantische Serie,Reeks,1
21-01-2021,12:00,-,vier,2015,Komen Eten,7,-, Culinair Magazine,Serie,14
21-01-2021,12:40,-,vier,-,Geen uitzending,-,-,-,Serie,-
21-01-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
21-01-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
21-01-2021,13:30,-,een,2020,Iedereen beroemd,123,246,-,Reportage,2020
