Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
28-01-2021,01:20,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
28-01-2021,23:50,-,canvas,2021,Canvaslus,-,-,-,Serie,-
28-01-2021,01:30,-,vtm,-,Qmusic,-,-,-,-,-
28-01-2021,05:00,-,vier,-,Geen uitzending,-,-,-,Serie,-
28-01-2021,06:00,-,vtm,2017,Brandweerman Sam,6,13, Tekenfilm,Jeugdprogramma,11
28-01-2021,06:10,-,vtm,2014,De Proefknuffels,19,30,-,Jeugdprogramma,1
28-01-2021,06:20,-,vtm,2009,TiTaToverfeest,37,250, Jeugdreeks,Jeugdprogramma,1
28-01-2021,06:35,-,vtm,2009,TiTaToverfeest,38,250, Jeugdreeks,Jeugdprogramma,1
28-01-2021,06:50,-,vtm,1998,Kabouter plop,19,60, Kleuterprogramma,Jeugdprogramma,1998
28-01-2021,06:55,-,vtm,2016,De Avonturen van de Gelaarsde Kat,19,26, Tekenfilm,Jeugdprogramma,2
28-01-2021,07:15,-,vtm,2015,Lang Leve Koning Julien,19,26, Tekenfilm,Jeugdprogramma,2
28-01-2021,07:40,"Bab Buelens (Sofie Verlinden), Stijn Steyaert (Kamiel Mertens), Charlotte Timmers (Lara Van Acker), Arthur le Boudec (Lander Depoortere), Rick Mackenbach (Oscar Blommesteyn)",vtm,2012,Skilz,19,26,-,Jeugdprogramma,2
28-01-2021,07:55,-,vtm,2017,De Buurtpolitie - Extra,70,75, Reality-show,Serie,1
28-01-2021,08:05,-,vtm,2017,De Buurtpolitie - Extra,71,75, Reality-show,Serie,1
28-01-2021,08:20,-,vtm,2019,Wakandy,19,28,-,Show,2
28-01-2021,08:35,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,19,48, Tekenfilm,Jeugdprogramma,21
28-01-2021,08:55,-,vtm,2016,Draken: Race Naar de Rand,6,13, Tekenfilm,Jeugdprogramma,2
28-01-2021,08:05,-,vier,2014,De sterrenkaart,4,8, Culinair Magazine,Serie,1
28-01-2021,08:35,-,vier,2010,Tot op de Graat,20,40, Culinair Magazine,Serie,1
28-01-2021,08:55,-,vier,2016,Soep!,9,20, Culinair Magazine,Serie,1
28-01-2021,09:00,-,een,-,Winterbeelden,-,-,-,Serie,-
28-01-2021,09:00,-,canvas,-,Winterbeelden,-,-,-,Serie,-
28-01-2021,09:20,-,vtm,2020,Lego Ninjago,5,32, Tekenfilm,Jeugdprogramma,2
28-01-2021,09:30,-,vtm,2020,Lego Ninjago,6,32, Tekenfilm,Jeugdprogramma,2
28-01-2021,09:40,-,vtm,2019,Loïc: Zot van Koken,53,65, Culinair Magazine,Serie,1
28-01-2021,09:55,-,vtm,2020,Geen uitzending,-,-,-,-,-
28-01-2021,09:15,-,vier,2014,Tweedehands deluxe,8,3, Reality-show,Serie,2
28-01-2021,10:00,-,een,2020,Radio 2 op één,108,220,-,Serie,2020
28-01-2021,10:00,-,canvas,2021,Ketnet Junior,28,365, Kleuterprogramma,Jeugdprogramma,2021
28-01-2021,10:05,-,vier,-,Geen uitzending,-,-,-,Serie,-
28-01-2021,11:55,-,vtm,2018,Echte Verhalen: De Buurtpolitie,27,70, Reality-show,Serie,10
28-01-2021,12:00,-,een,-,Winterbeelden,-,-,-,Serie,-
28-01-2021,12:20,-,een,-,Dagelijkse Kost,2714,240, Culinair Magazine,Serie,11
28-01-2021,12:35,-,een,2020,Blokken,5590,205, Spelshow,Serie,2020
28-01-2021,12:25,"Tinne Oltmans (Lisa), Lucas Van den Eynde (Mark), Oscar Willems (Jonas), Anouck Luyten (Katja), Arno Moens (Remco)",vtm,2021,Lisa,3,205, Romantische Serie,Reeks,1
28-01-2021,12:10,-,vier,2015,Komen Eten,3,-, Culinair Magazine,Serie,14
28-01-2021,12:50,-,vier,-,Geen uitzending,-,-,-,Serie,-
28-01-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
28-01-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
