Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
26-01-2021,23:25,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
26-01-2021,00:20,-,canvas,2021,Canvaslus,-,-,-,Serie,-
26-01-2021,01:30,-,vtm,-,Qmusic,-,-,-,-,-
26-01-2021,00:30,-,vier,-,Geen uitzending,-,-,-,Serie,-
26-01-2021,06:00,-,vtm,2017,Brandweerman Sam,4,13, Tekenfilm,Jeugdprogramma,11
26-01-2021,06:10,-,vtm,2014,De Proefknuffels,17,30,-,Jeugdprogramma,1
26-01-2021,06:20,-,vtm,2009,TiTaToverfeest,33,250, Jeugdreeks,Jeugdprogramma,1
26-01-2021,06:35,-,vtm,2009,TiTaToverfeest,34,250, Jeugdreeks,Jeugdprogramma,1
26-01-2021,06:50,-,vtm,1998,Kabouter plop,17,60, Kleuterprogramma,Jeugdprogramma,1998
26-01-2021,06:55,-,vtm,2016,De Avonturen van de Gelaarsde Kat,17,26, Tekenfilm,Jeugdprogramma,2
26-01-2021,07:15,-,vtm,2015,Lang Leve Koning Julien,17,26, Tekenfilm,Jeugdprogramma,2
26-01-2021,07:35,"Bab Buelens (Sofie Verlinden), Stijn Steyaert (Kamiel Mertens), Charlotte Timmers (Lara Van Acker), Arthur le Boudec (Lander Depoortere), Rick Mackenbach (Oscar Blommesteyn)",vtm,2012,Skilz,17,26,-,Jeugdprogramma,2
26-01-2021,07:50,-,vtm,2017,De Buurtpolitie - Extra,66,75, Reality-show,Serie,1
26-01-2021,08:05,-,vtm,2017,De Buurtpolitie - Extra,67,75, Reality-show,Serie,1
26-01-2021,08:15,-,vtm,2019,Wakandy,17,28,-,Show,2
26-01-2021,08:30,-,vtm,2018,Pokémon: Zon & Maan Ultra-Avonturen,17,48, Tekenfilm,Jeugdprogramma,21
26-01-2021,08:50,-,vtm,2016,Draken: Race Naar de Rand,4,13, Tekenfilm,Jeugdprogramma,2
26-01-2021,08:00,-,vier,2010,Roger van Damme: Desserts,22,30, Culinair Magazine,Serie,1
26-01-2021,08:20,-,vier,2016,De gezonde goesting,5,8, Culinair Magazine,Serie,1
26-01-2021,08:40,-,vier,2015,A la carte,10,-, Culinair Magazine,Serie,1
26-01-2021,09:00,-,een,-,Winterbeelden,-,-,-,Serie,-
26-01-2021,09:00,-,canvas,-,Winterbeelden,-,-,-,Serie,-
26-01-2021,09:15,-,vtm,2020,Lego Ninjago,1,32, Tekenfilm,Jeugdprogramma,2
26-01-2021,09:25,-,vtm,2020,Lego Ninjago,2,32, Tekenfilm,Jeugdprogramma,2
26-01-2021,09:35,-,vtm,2019,Loïc: Zot van Koken,51,65, Culinair Magazine,Serie,1
26-01-2021,09:50,-,vtm,2020,Geen uitzending,-,-,-,-,-
26-01-2021,09:00,-,vier,2014,Tweedehands deluxe,6,3, Reality-show,Serie,2
26-01-2021,09:45,-,vier,-,Geen uitzending,-,-,-,Serie,-
26-01-2021,10:00,-,een,2020,Radio 2 op één,106,220,-,Serie,2020
26-01-2021,10:00,-,canvas,2021,Ketnet Junior,26,365, Kleuterprogramma,Jeugdprogramma,2021
