Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
16-01-2021,01:50,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
16-01-2021,23:45,-,canvas,2021,Canvaslus,-,-,-,Serie,-
16-01-2021,05:00,-,vier,-,Geen uitzending,-,-,-,Serie,-
16-01-2021,06:00,-,vtm,2017,Brandweerman Sam,6,13, Tekenfilm,Jeugdprogramma,11
16-01-2021,06:10,-,vtm,2017,Spirit: Samen Vrij,5,26, Tekenfilm,Jeugdprogramma,1
16-01-2021,06:30,-,vtm,2017,Spirit: Samen Vrij,6,26, Tekenfilm,Jeugdprogramma,1
16-01-2021,06:55,-,vtm,2016,De Avonturen van de Gelaarsde Kat,6,26, Tekenfilm,Jeugdprogramma,2
16-01-2021,06:50,-,vier,2013,De Wereld op je Bord,3,21, Culinair Magazine,Serie,1
16-01-2021,07:15,-,vtm,2016,De Avonturen van de Gelaarsde Kat,7,26, Tekenfilm,Jeugdprogramma,2
16-01-2021,07:40,-,vtm,2015,Lang Leve Koning Julien,6,26, Tekenfilm,Jeugdprogramma,2
16-01-2021,07:10,-,vier,2010,Tot op de Graat,18,40, Culinair Magazine,Serie,1
16-01-2021,07:30,-,vier,2016,DIY (Do It Yourself),3,-, Culinair Magazine,Serie,1
16-01-2021,07:55,-,vier,-,Tweedehands Deluxe,5,-, Reality-show,Serie,1
16-01-2021,08:00,-,een,2020,Radio 2 op één,14,220,-,Serie,2020
16-01-2021,08:00,-,vtm,2015,Lang Leve Koning Julien,7,26, Tekenfilm,Jeugdprogramma,2
16-01-2021,08:25,-,vtm,2015,Draken: Race Naar de Rand,6,13, Tekenfilm,Jeugdprogramma,1
16-01-2021,08:45,-,vtm,2015,Draken: Race Naar de Rand,7,13, Tekenfilm,Jeugdprogramma,1
16-01-2021,08:50,-,vier,-,Geen uitzending,-,-,-,Serie,-
16-01-2021,09:00,-,canvas,-,Winterbeelden,-,-,-,Serie,-
16-01-2021,09:10,-,vtm,2017,De Buurtpolitie - Extra,44,75, Reality-show,Serie,1
16-01-2021,09:25,-,vtm,2017,De Buurtpolitie - Extra,45,75, Reality-show,Serie,1
16-01-2021,09:40,"Ivo Pauwels (Nonkel Jef), Linda De Ridder (Odette Nollet), Luc Verhoeven (Izzi), Paul-Emile Van Royen (Louis), Nicole Laurent (Magda)",vtm,1999,Nonkel Jef,40,41, Komische Serie,Reeks,5
16-01-2021,10:00,-,een,-,Winterbeelden,-,-,-,Serie,-
16-01-2021,10:00,-,canvas,2021,Ketnet Junior,16,365, Kleuterprogramma,Jeugdprogramma,2021
16-01-2021,10:00,-,vtm,2020,Geen uitzending,-,-,-,-,-
16-01-2021,10:55,-,vier,-,Tweedehands Deluxe,6,-, Reality-show,Serie,1
16-01-2021,11:45,-,vier,-,Geen uitzending,-,-,-,Serie,-
16-01-2021,12:05,-,een,2021,De week van Bruzz,3,52, Actualiteitenmagazine,Serie,2021
16-01-2021,12:35,-,een,2021,De markt,2,37, Economisch Magazine,Serie,2021
16-01-2021,12:05,"Gabriel Macht (Harvey Specter), Rick Hoffman (Louis Litt), Sarah Rafferty (Donna Paulsen), Pierce Wendell (Robert Zane), Katherine Heigl (Samantha Wheeler)",vtm,2018,Suits,3,16, Dramaserie,Reeks,8
16-01-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
16-01-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
16-01-2021,13:30,-,een,2021,Villa Politica Extra,2,72, Praatprogramma Over De Actualiteit,Praatprogramma's,2021
16-01-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
16-01-2021,13:30,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
16-01-2021,13:35,"Colin Hanks (Greg), Betsy Brandt (Heather), Thomas Sadoski (Matt), Zoe Lister-Jones (Jen), Dan Bakkedahl (Tim)",vtm,2018,Life in Pieces,7,13, Komische Serie,Reeks,4
16-01-2021,14:00,-,een,-,Clips,1,-, Muziekclips,Serie,1
16-01-2021,14:10,"Neil Dudgeon (John Barnaby), Jason Hughes (Jones), Fiona Dolman (Sarah Barnaby), Tamzin Malleson (Kate Wilding)",een,2012,Midsomer murders,2,12, Misdaadserie,Reeks,15
16-01-2021,14:00,"Colin Hanks (Greg), Betsy Brandt (Heather), Thomas Sadoski (Matt), Zoe Lister-Jones (Jen), Dan Bakkedahl (Tim)",vtm,2018,Life in Pieces,8,13, Komische Serie,Reeks,4
16-01-2021,14:25,-,vtm,2019,Last Man Standing,5,21, Komische Serie,Reeks,8
16-01-2021,14:50,-,vier,2016,Soep!,7,20, Culinair Magazine,Serie,1
16-01-2021,15:40,-,een,-,Dieren in nesten,15,-,-,Reportage,5
16-01-2021,15:05,"Koen Van Impe (Gru/Dru), Tine Embrechts (Lucy), Gene Thomas (Balthazar Bratt), Aline Goffin (Margo), Kaatje Verbruggen (Edith)",vtm,2017,Verschrikkelijke Ikke 3,-,-, Familiefilm,Film,-
16-01-2021,15:10,-,vier,2011,Meesterlijke Klassiekers,3,20, Culinair Magazine,Serie,1
16-01-2021,15:45,-,vier,2018,Comfort Food,3,6, Culinair Magazine,Serie,1
16-01-2021,16:00,-,een,2020,F.C. De Kampioenen kerstspecial: achter de schermen,-,-, Komische Serie,Reeks,2020
16-01-2021,16:30,-,een,2019,De smaak van Joël,6,6, Culinair Magazine,Serie,1
16-01-2021,16:50,-,vtm,2019,Lego Masters Australia,9,9, Spelshow,Serie,1
16-01-2021,16:00,-,vier,2019,Huizenjagers,13,36, Realityreeks,Reportage,5
16-01-2021,16:50,-,vier,2019,Huizenjagers,14,36, Realityreeks,Reportage,5
16-01-2021,17:10,"Hubert Damen (Commissaris Witse), Viv Van Dingenen (Tine Smets), Daan Hugaert (Romain Van Deun), Marc Stroobants (Rudy Dams), Dirk Tuypens (Hoofdcommissaris Peter Wijtinckx)",een,2012,Witse,6,13, Misdaadserie,Reeks,9
16-01-2021,17:40,-,vier,2019,Huizenjagers,15,36, Realityreeks,Reportage,5
16-01-2021,18:00,-,een,2021,Kijk uit,3,52, Verkeersinfo,Informatief Programma,2021
16-01-2021,18:04,-,een,2021,Het journaal,-,-,-,Serie,-
16-01-2021,18:10,-,een,2019,Magical Iceland,-,-, Natuurdocumentaire,Serie,2019
16-01-2021,18:05,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
16-01-2021,18:15,-,vtm,2020,Beestig,4,8,-,Serie,3
16-01-2021,18:30,-,vier,2019,Huizenjagers,16,36, Realityreeks,Reportage,5
16-01-2021,19:00,-,een,2021,Het journaal,-,-,-,Serie,-
16-01-2021,19:30,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
16-01-2021,19:35,-,een,2020,Iedereen beroemd,120,246,-,Reportage,2020
16-01-2021,19:05,Guillaume Levis,canvas,2018,Komodo: Sex and Dragons,-,-, Natuurdocumentaire,Serie,2018
16-01-2021,19:00,-,vtm,2021,VTM NIEUWS,32,365,-,Serie,2021
16-01-2021,19:40,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
16-01-2021,19:50,"Frank Aendenboom (Rik), Carry Goossens (Jef), Simonne Peeters (Ida), Bob Snijers (Stavros), Helena Van Loon (Marleentje)",vtm,2009,Lili en Marleen,10,13, Komische Serie,Reeks,10
16-01-2021,19:15,-,vier,2020,Het Rad,10,-,-,Spelprogramma's,2
16-01-2021,20:05,-,een,2021,Joker+ en Lotto,5,107,-,Informatief Programma,2021
16-01-2021,20:10,-,een,2020,Dublin Zoo,7,8, Realityreeks,Reportage,10
16-01-2021,20:35,"Marijn Devalck (Boma), Jaak Van Assche (Fernand), Luk D'Heu (burgemeester), Danni Heylen (Pascale), Johny Voners (Xavier)",een,2006,F.C. De Kampioenen,3,13, Komische Serie,Reeks,17
16-01-2021,20:00,-,canvas,2021,Het Journaal Update,-,-,-,Serie,-
16-01-2021,20:10,-,canvas,2021,Vranckx,2,52,-,Reportage,2021
16-01-2021,20:40,"Keeley Hawes (DI Lindsay Denton), Martin Compston (DS Steve Arnott), Vicky McClure (DC Kate Fleming), Adrian Dunbar (Ted Hastings)",canvas,2014,Line of duty,5,6, Thrillerserie,Reeks,2
