Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
31-01-2021,02:10,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
31-01-2021,00:20,-,canvas,2021,Canvaslus,-,-,-,Serie,-
31-01-2021,02:50,-,vtm,-,Qmusic,-,-,-,-,-
31-01-2021,05:50,-,vier,2016,De gezonde goesting,5,8, Culinair Magazine,Serie,1
31-01-2021,06:05,-,vtm,2017,Brandweerman Sam,4,13, Tekenfilm,Jeugdprogramma,11
31-01-2021,06:15,-,vtm,2017,Spirit: Samen Vrij,15,26, Tekenfilm,Jeugdprogramma,1
31-01-2021,06:35,-,vtm,2017,Spirit: Samen Vrij,16,26, Tekenfilm,Jeugdprogramma,1
31-01-2021,06:55,-,vtm,2016,De Avonturen van de Gelaarsde Kat,18,26, Tekenfilm,Jeugdprogramma,2
31-01-2021,06:10,-,vier,2014,De sterrenkaart,4,8, Culinair Magazine,Serie,1
31-01-2021,06:40,-,vier,2010,Roger van Damme: Desserts,22,30, Culinair Magazine,Serie,1
31-01-2021,07:20,-,vtm,2016,De Avonturen van de Gelaarsde Kat,19,26, Tekenfilm,Jeugdprogramma,2
31-01-2021,07:40,-,vtm,2015,Lang Leve Koning Julien,18,26, Tekenfilm,Jeugdprogramma,2
31-01-2021,07:00,-,vier,2014,Tweedehands deluxe,8,3, Reality-show,Serie,2
31-01-2021,07:50,-,vier,-,Geen uitzending,-,-,-,Serie,-
31-01-2021,08:05,-,vtm,2015,Lang Leve Koning Julien,19,26, Tekenfilm,Jeugdprogramma,2
31-01-2021,08:25,-,vtm,2016,Draken: Race Naar de Rand,5,13, Tekenfilm,Jeugdprogramma,2
31-01-2021,08:50,-,vtm,2016,Draken: Race Naar de Rand,6,13, Tekenfilm,Jeugdprogramma,2
31-01-2021,09:00,-,een,-,Winterbeelden,-,-,-,Serie,-
31-01-2021,09:00,-,canvas,-,Winterbeelden,-,-,-,Serie,-
31-01-2021,09:10,-,vtm,2017,De Buurtpolitie - Extra,66,75, Reality-show,Serie,1
31-01-2021,09:25,-,vtm,2017,De Buurtpolitie - Extra,67,75, Reality-show,Serie,1
31-01-2021,09:35,"Ivo Pauwels (Nonkel Jef), Linda De Ridder (Odette Nollet), Luc Verhoeven (Izzi), Paul-Emile Van Royen (Louis), Nicole Laurent (Magda)",vtm,2000,Nonkel Jef,4,27, Komische Serie,Reeks,6
31-01-2021,09:50,-,vier,2020,Sports Late Night,-,-, Voetbal,Sport,-
31-01-2021,10:00,-,een,2021,Erediensten,-,-,-,Serie,-
31-01-2021,10:00,-,canvas,2021,Ketnet Junior,31,365, Kleuterprogramma,Jeugdprogramma,2021
31-01-2021,10:00,-,vtm,2020,Geen uitzending,-,-,-,-,-
31-01-2021,10:40,-,vier,-,Geen uitzending,-,-,-,Serie,-
31-01-2021,11:00,-,een,2021,De Zevende Dag,4,36, Praatprogramma Over De Actualiteit,Praatprogramma's,2021
31-01-2021,12:00,"Jesse Spencer (Matthew Casey), Taylor Kinney (Kelly Severide), Eamonn Walker (Wallace Boden), Yuri Sardarov (Brian Otis Zvonecek), Kara Killmer (Sylvie Brett)",vtm,2019,Chicago Fire,12,20, Dramaserie,Reeks,8
31-01-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
31-01-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
31-01-2021,13:30,-,een,2021,Sporza op zondag,-,-,-,Serie,-
31-01-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
31-01-2021,13:40,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
31-01-2021,13:45,"Jennifer Lopez (Harlee Santos), Warren Kole (Robert Stahl), Drea de Matteo (Tess Nazario), Ray Liotta (Matt Wozniak), Dayo Okeniyi (Michael Loman)",vtm,2018,Shades of Blue,3,13, Misdaadserie,Reeks,3
31-01-2021,13:50,-,vier,2016,Sportfood,4,6,-,Magazine,1
31-01-2021,14:40,"Tim Allen (Mike Baxter), Nancy Travis (Vanessa Baxter), Hector Elizondo (Ed Alzate), Christoph Sanders (Kyle Anderson), Amanda Fuller (Kristin Baxter)",vtm,2020,Last Man Standing,8,21, Komische Serie,Reeks,8
31-01-2021,14:20,-,vier,2018,Het Weekmenu - reeks 2,1,8, Culinair Magazine,Serie,1
31-01-2021,15:10,"Tim Allen (Mike Baxter), Nancy Travis (Vanessa Baxter), Hector Elizondo (Ed Alzate), Christoph Sanders (Kyle Anderson), Amanda Fuller (Kristin Baxter)",vtm,2020,Last Man Standing,9,21, Komische Serie,Reeks,8
31-01-2021,15:45,-,vtm,2016,America's Funniest Home Videos,9,44, Komische Show,Serie,28
31-01-2021,15:15,-,vier,2015,Komen Eten,13,-, Culinair Magazine,Serie,14
31-01-2021,16:00,"Tinne Oltmans (Lisa), Lucas Van den Eynde (Mark), Oscar Willems (Jonas), Anouck Luyten (Katja), Arno Moens (Remco)",vtm,2021,Lisa,1,205, Romantische Serie,Reeks,1
31-01-2021,16:10,-,vier,2015,Komen Eten,14,-, Culinair Magazine,Serie,14
31-01-2021,17:15,-,een,-,Clips,1,-, Muziekclips,Serie,1
31-01-2021,17:30,-,een,-,Dieren in nesten,5,-, Realityreeks,Reportage,16
31-01-2021,17:00,"Tinne Oltmans (Lisa), Lucas Van den Eynde (Mark), Oscar Willems (Jonas), Anouck Luyten (Katja), Arno Moens (Remco)",vtm,2021,Lisa,2,205, Romantische Serie,Reeks,1
31-01-2021,17:30,"Tinne Oltmans (Lisa), Lucas Van den Eynde (Mark), Oscar Willems (Jonas), Anouck Luyten (Katja), Arno Moens (Remco)",vtm,2021,Lisa,3,205, Romantische Serie,Reeks,1
31-01-2021,17:50,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
31-01-2021,17:05,-,vier,2015,Komen Eten,3,-, Culinair Magazine,Serie,14
31-01-2021,18:04,-,een,2021,Het journaal,-,-,-,Serie,-
31-01-2021,18:10,-,een,-,Dagelijkse Kost,2717,240, Culinair Magazine,Serie,11
31-01-2021,18:00,"Tinne Oltmans (Lisa), Lucas Van den Eynde (Mark), Oscar Willems (Jonas), Anouck Luyten (Katja), Arno Moens (Remco)",vtm,2021,Lisa,4,205, Romantische Serie,Reeks,1
31-01-2021,18:30,"Tinne Oltmans (Lisa), Lucas Van den Eynde (Mark), Oscar Willems (Jonas), Anouck Luyten (Katja), Arno Moens (Remco)",vtm,2021,Lisa,5,205, Romantische Serie,Reeks,1
31-01-2021,18:00,-,vier,2015,Komen Eten,16,-, Culinair Magazine,Serie,14
31-01-2021,18:50,-,vier,2020,Boerenjaar,4,-,-,Magazine,2
31-01-2021,19:00,-,een,2021,Het journaal - Sportweekend,-,-,-,Serie,-
31-01-2021,19:55,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
31-01-2021,19:00,-,canvas,2019,Rolkrant,-,-,-,Serie,-
31-01-2021,19:30,-,canvas,2021,Vranckx,3,52,-,Reportage,2021
31-01-2021,19:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
31-01-2021,19:45,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
31-01-2021,19:55,"Jaak Van Assche (Frans Van As), Peter Thyssen (Herman Van As), Tania Kloek (Martine Baels), Carry Goossens (Frakke), Els Béatse (Rita)",vtm,2019,De Zonen van Van As,12,13, Komische Serie,Reeks,5
31-01-2021,19:50,-,vier,2021,De Verhulstjes,4,-, Realityreeks,Reportage,1
31-01-2021,20:00,-,een,2021,Reizen Waes: Vlaanderen,5,7, Reisdocumentaire,Serie,6
31-01-2021,20:45,"Gene Bervoets (Maurice Teirlinck), Lennard Corne (Jasper Greeve), Lize Feryn (Alice Teirlinck), Titus De Voogdt (Vinnie Scheepers), Katelijne Verbeke (Bea Teirlinck)",een,2021,Beau Séjour,1,10, Dramaserie,Reeks,2
31-01-2021,20:00,-,canvas,2021,Het Journaal Update,-,-,-,Serie,-
31-01-2021,20:10,-,canvas,2020,In Europa,13,20, Geschiedkundige Documentaire,Serie,3
31-01-2021,20:50,-,canvas,2020,Kutjaar,1,2,-,Documentaire,1
31-01-2021,20:30,"Nicolas Cage (Ben Gates), Jon Voight (Patrick Gates), Helen Mirren (Emily Appleton), Diane Kruger (Abigail Chase), Harvey Keitel (Sadusky)",vtm,2007,National Treasure: Book of Secrets,-,-, Avonturenfilm,Film,-
31-01-2021,20:50,-,vier,2020,Over De Oceaan,5,8, Realityreeks,Reportage,1
31-01-2021,21:40,Anthony Holland,een,2020,Great Continental Railway Journeys,5,-, Toeristisch Magazine,Serie,7
31-01-2021,21:40,-,canvas,2020,"Acasa, my Home",-,-,-,Documentaire,2020
31-01-2021,21:55,-,vier,2021,Big Brother,24,-, Reality-show,Serie,1
31-01-2021,22:40,-,een,2021,Het journaal,-,-,-,Serie,-
31-01-2021,22:54,-,een,2021,Keno,31,365,-,Informatief Programma,2021
31-01-2021,22:55,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
31-01-2021,22:50,-,vtm,2021,FAROEK,1,5,-,Magazine,2021
