Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
08-05-2021,01:45,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
08-05-2021,23:40,-,canvas,2021,Canvaslus,-,-,-,Serie,-
08-05-2021,05:55,-,vtm,1998,Kabouter plop,1,60, Kleuterprogramma,Jeugdprogramma,1998
08-05-2021,06:00,"Walter Baele (Shelby/Max), Free Souffriau (Maya), Thomas Van Goethem (Willy), Jan Van Looveren (Kurt/Paul), Eline De Munck (Ben)",vtm,2012,Maya de Bij,9,78, Peuterprogramma,Jeugdprogramma,1
08-05-2021,06:10,"Walter Baele (Shelby/Max), Free Souffriau (Maya), Thomas Van Goethem (Willy), Jan Van Looveren (Kurt/Paul), Eline De Munck (Ben)",vtm,2012,Maya de Bij,10,78, Peuterprogramma,Jeugdprogramma,1
08-05-2021,06:25,-,vtm,2012,Taarten van Staf,5,10,-,Jeugdprogramma,1
08-05-2021,06:50,-,vtm,2019,Lenderd,9,16,-,Magazine,1
08-05-2021,07:00,"Karen Damen, Kristel Verbeke, Josje Huisman, Jacques Vermeire (Marcel), Winston Post (Bas)",vtm,2012,Hallo K3,9,14, Sitcom,Reeks,3
08-05-2021,07:25,"Karen Damen, Kristel Verbeke, Josje Huisman, Jacques Vermeire (Marcel), Winston Post (Bas)",vtm,2012,Hallo K3,10,14, Sitcom,Reeks,3
08-05-2021,07:55,-,vtm,2017,De Buurtpolitie - Extra,10,75, Reality,Show,1
08-05-2021,08:00,-,een,2020,Radio 2 op één,30,220,-,Serie,2020
08-05-2021,08:05,-,vtm,2017,De Buurtpolitie - Extra,11,75, Reality,Show,1
08-05-2021,08:20,-,vtm,2015,Dawn of the Croods,11,26, Animatie,Jeugdprogramma,1
08-05-2021,08:45,-,vtm,2015,Dawn of the Croods,12,26, Animatie,Jeugdprogramma,1
08-05-2021,09:00,-,canvas,-,Lentebeelden,-,-,-,Serie,-
08-05-2021,09:10,-,vtm,2016,Kong - Koning van de Apen,14,16, Animatie,Jeugdprogramma,1
08-05-2021,09:30,"Ivo Pauwels (Nonkel Jef), Linda De Ridder (Odette Nollet), Luc Verhoeven (Izzi), Paul-Emile Van Royen (Louis), Nicole Laurent (Magda)",vtm,2001,Nonkel Jef,4,34, Komische Serie,Reeks,7
08-05-2021,09:55,-,vtm,2020,Geen uitzending,-,-,-,-,-
08-05-2021,10:00,-,een,-,Lentebeelden,-,-,-,Serie,-
08-05-2021,10:00,-,canvas,2021,Ketnet Junior,128,365, Kleuterprogramma,Jeugdprogramma,2021
08-05-2021,12:05,-,een,2021,De week van Bruzz,19,52, Actualiteitenmagazine,Serie,2021
08-05-2021,12:35,-,een,2021,De markt,14,37, Economisch Magazine,Serie,2021
08-05-2021,12:00,"Gabriel Macht (Harvey Specter), Rick Hoffman (Louis Litt), Sarah Rafferty (Donna Paulsen), Patrick J. Adams (Mike Ross), Amanda Schull (Katrina Bennett)",vtm,2019,Suits,3,10, Dramaserie,Reeks,9
08-05-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
08-05-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
