Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
19-05-2021,00:10,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
19-05-2021,00:30,-,canvas,2021,Canvaslus,-,-,-,Serie,-
19-05-2021,05:55,-,vtm,2009,TiTaToverfeest,173,250, Jeugd,Jeugdprogramma,1
19-05-2021,06:10,-,vtm,2009,TiTaToverfeest,174,250, Jeugd,Jeugdprogramma,1
19-05-2021,06:20,-,vtm,1998,Kabouter plop,24,60, Kleuterprogramma,Jeugdprogramma,1998
19-05-2021,06:25,-,vtm,1998,Kabouter plop,25,60, Kleuterprogramma,Jeugdprogramma,1998
19-05-2021,06:35,-,vtm,2018,Trolls: The Beat Goes On!,23,26, Animatie,Jeugdprogramma,1
19-05-2021,06:55,-,vtm,2020,Lego Ninjago,1,32, Animatie,Jeugdprogramma,2
19-05-2021,07:10,-,vtm,2015,Lang Leve Koning Julien,13,26, Animatie,Jeugdprogramma,2
19-05-2021,07:30,-,vtm,2016,Kong - Koning van de Apen,13,16, Animatie,Jeugdprogramma,1
19-05-2021,07:55,-,vtm,2017,De Buurtpolitie - Extra,30,75, Reality,Show,1
19-05-2021,08:05,-,vtm,2017,De Buurtpolitie - Extra,31,75, Reality,Show,1
19-05-2021,08:20,-,vtm,2015,Het Middelbaar,65,71, Jeugd,Jeugdprogramma,3
19-05-2021,08:30,-,vtm,2015,Het Middelbaar,66,71, Jeugd,Jeugdprogramma,3
19-05-2021,08:45,-,vtm,2015,Dawn of the Croods,23,26, Animatie,Jeugdprogramma,1
19-05-2021,09:00,-,een,-,Lentebeelden,-,-,-,Serie,-
19-05-2021,09:00,-,canvas,-,Lentebeelden,-,-,-,Serie,-
19-05-2021,09:05,"Jacques Vermeire, Josje Huisman, Kristel Verbeke, Karen Damen",vtm,2010,Hallo K3,7,13, Sitcom,Reeks,1
19-05-2021,09:30,-,vtm,2020,Loïc: Zot van Koken,68,95, Culinair Magazine,Serie,2
19-05-2021,09:50,-,vtm,2020,Geen uitzending,-,-,-,-,-
19-05-2021,10:00,-,een,2020,Radio 2 op één,187,220,-,Serie,2020
19-05-2021,10:00,-,canvas,2021,Ketnet Junior,139,365, Kleuterprogramma,Jeugdprogramma,2021
19-05-2021,11:50,-,vtm,2019,Echte Verhalen: De Buurtpolitie,36,40, Reality,Show,11
19-05-2021,12:00,-,een,-,Lentebeelden,-,-,-,Serie,-
19-05-2021,12:20,-,een,-,Dagelijkse Kost,2809,240, Culinair Magazine,Serie,11
19-05-2021,12:35,-,een,2020,Blokken,5669,205, Quiz,Spelprogramma,2020
19-05-2021,12:25,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Bert Verbeke (Gert), Hilde De Baerdemaeker (Suzanne)",vtm,2021,Lisa,80,205, Romantische Serie,Reeks,1
19-05-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
