Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
22-05-2021,02:20,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
22-05-2021,00:15,-,canvas,2021,Canvaslus,-,-,-,Serie,-
22-05-2021,05:55,-,vtm,1998,Kabouter plop,20,60, Kleuterprogramma,Jeugdprogramma,1998
22-05-2021,06:00,-,vtm,1998,Kabouter plop,21,60, Kleuterprogramma,Jeugdprogramma,1998
22-05-2021,06:05,"Walter Baele (Shelby/Max), Free Souffriau (Maya), Thomas Van Goethem (Willy), Jan Van Looveren (Kurt/Paul), Eline De Munck (Ben)",vtm,2012,Maya de Bij,17,78, Peuterprogramma,Jeugdprogramma,1
22-05-2021,06:20,"Walter Baele (Shelby/Max), Free Souffriau (Maya), Thomas Van Goethem (Willy), Jan Van Looveren (Kurt/Paul), Eline De Munck (Ben)",vtm,2012,Maya de Bij,18,78, Peuterprogramma,Jeugdprogramma,1
22-05-2021,06:30,-,vtm,2012,Taarten van Staf,9,10,-,Jeugdprogramma,1
22-05-2021,06:55,-,vtm,2019,Lenderd,1,16,-,Magazine,1
22-05-2021,07:00,"Jacques Vermeire, Josje Huisman, Kristel Verbeke, Karen Damen",vtm,2010,Hallo K3,5,13, Sitcom,Reeks,1
22-05-2021,07:25,"Jacques Vermeire, Josje Huisman, Kristel Verbeke, Karen Damen",vtm,2010,Hallo K3,6,13, Sitcom,Reeks,1
22-05-2021,07:55,-,vtm,2017,De Buurtpolitie - Extra,30,75, Reality,Show,1
22-05-2021,08:00,-,een,2020,Radio 2 op één,32,220,-,Serie,2020
22-05-2021,08:05,-,vtm,2017,De Buurtpolitie - Extra,31,75, Reality,Show,1
22-05-2021,08:20,-,vtm,2015,Dawn of the Croods,21,26, Animatie,Jeugdprogramma,1
22-05-2021,08:45,-,vtm,2015,Dawn of the Croods,22,26, Animatie,Jeugdprogramma,1
22-05-2021,09:00,-,canvas,-,Lentebeelden,-,-,-,Serie,-
