Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
13-05-2021,02:20,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
13-05-2021,23:55,-,canvas,2021,Canvaslus,-,-,-,Serie,-
13-05-2021,05:50,-,vtm,2014,De Proefknuffels,19,30,-,Jeugdprogramma,1
13-05-2021,06:00,-,vtm,2009,TiTaToverfeest,165,250, Jeugd,Jeugdprogramma,1
13-05-2021,06:15,-,vtm,2009,TiTaToverfeest,166,250, Jeugd,Jeugdprogramma,1
13-05-2021,06:25,-,vtm,1998,Kabouter plop,16,60, Kleuterprogramma,Jeugdprogramma,1998
13-05-2021,06:30,-,vtm,1998,Kabouter plop,17,60, Kleuterprogramma,Jeugdprogramma,1998
13-05-2021,06:40,-,vtm,2018,Trolls: The Beat Goes On!,19,26, Animatie,Jeugdprogramma,1
13-05-2021,07:00,-,vtm,2020,Lego Ninjago,29,32, Animatie,Jeugdprogramma,2
13-05-2021,07:15,-,vtm,2015,Lang Leve Koning Julien,9,26, Animatie,Jeugdprogramma,2
13-05-2021,07:35,-,vtm,2016,Kong - Koning van de Apen,9,16, Animatie,Jeugdprogramma,1
13-05-2021,08:00,-,vtm,2017,De Buurtpolitie - Extra,22,75, Reality,Show,1
13-05-2021,08:10,-,vtm,2017,De Buurtpolitie - Extra,23,75, Reality,Show,1
13-05-2021,08:25,-,vtm,2015,Het Middelbaar,57,71, Jeugd,Jeugdprogramma,3
13-05-2021,08:35,-,vtm,2015,Het Middelbaar,58,71, Jeugd,Jeugdprogramma,3
13-05-2021,08:50,-,vtm,2015,Dawn of the Croods,19,26, Animatie,Jeugdprogramma,1
13-05-2021,09:00,-,een,-,Lentebeelden,-,-,-,Serie,-
13-05-2021,09:00,-,canvas,-,Lentebeelden,-,-,-,Serie,-
13-05-2021,09:10,"Jacques Vermeire, Josje Huisman, Kristel Verbeke, Karen Damen",vtm,2010,Hallo K3,3,13, Sitcom,Reeks,1
13-05-2021,09:35,-,vtm,2020,Loïc: Zot van Koken,64,95, Culinair Magazine,Serie,2
13-05-2021,09:50,-,vtm,2020,Geen uitzending,-,-,-,-,-
