Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
20-05-2021,02:05,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
20-05-2021,23:55,-,canvas,2021,Canvaslus,-,-,-,Serie,-
20-05-2021,05:55,-,vtm,2009,TiTaToverfeest,175,250, Jeugd,Jeugdprogramma,1
20-05-2021,06:05,-,vtm,2009,TiTaToverfeest,176,250, Jeugd,Jeugdprogramma,1
20-05-2021,06:20,-,vtm,1998,Kabouter plop,26,60, Kleuterprogramma,Jeugdprogramma,1998
20-05-2021,06:25,-,vtm,1998,Kabouter plop,27,60, Kleuterprogramma,Jeugdprogramma,1998
20-05-2021,06:30,-,vtm,2018,Trolls: The Beat Goes On!,24,26, Animatie,Jeugdprogramma,1
20-05-2021,06:55,-,vtm,2020,Lego Ninjago,2,32, Animatie,Jeugdprogramma,2
20-05-2021,07:05,-,vtm,2015,Lang Leve Koning Julien,14,26, Animatie,Jeugdprogramma,2
20-05-2021,07:30,-,vtm,2016,Kong - Koning van de Apen,14,16, Animatie,Jeugdprogramma,1
20-05-2021,07:50,-,vtm,2017,De Buurtpolitie - Extra,32,75, Reality,Show,1
20-05-2021,08:05,-,vtm,2017,De Buurtpolitie - Extra,33,75, Reality,Show,1
20-05-2021,08:20,-,vtm,2015,Het Middelbaar,67,71, Jeugd,Jeugdprogramma,3
20-05-2021,08:30,-,vtm,2015,Het Middelbaar,68,71, Jeugd,Jeugdprogramma,3
20-05-2021,08:45,-,vtm,2015,Dawn of the Croods,24,26, Animatie,Jeugdprogramma,1
20-05-2021,09:00,-,een,-,Lentebeelden,-,-,-,Serie,-
20-05-2021,09:00,-,canvas,-,Lentebeelden,-,-,-,Serie,-
20-05-2021,09:05,"Jacques Vermeire, Josje Huisman, Kristel Verbeke, Karen Damen",vtm,2010,Hallo K3,8,13, Sitcom,Reeks,1
20-05-2021,09:30,-,vtm,2020,Loïc: Zot van Koken,69,95, Culinair Magazine,Serie,2
20-05-2021,09:45,-,vtm,2020,Geen uitzending,-,-,-,-,-
20-05-2021,10:00,-,een,2020,Radio 2 op één,188,220,-,Serie,2020
20-05-2021,10:00,-,canvas,2021,Ketnet Junior,140,365, Kleuterprogramma,Jeugdprogramma,2021
20-05-2021,11:50,-,vtm,2019,Echte Verhalen: De Buurtpolitie,37,40, Reality,Show,11
20-05-2021,12:00,-,een,-,Lentebeelden,-,-,-,Serie,-
20-05-2021,12:20,-,een,-,Dagelijkse Kost,2810,240, Culinair Magazine,Serie,11
20-05-2021,12:35,-,een,2020,Blokken,5670,205, Quiz,Spelprogramma,2020
20-05-2021,12:25,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Bert Verbeke (Gert), Hilde De Baerdemaeker (Suzanne)",vtm,2021,Lisa,81,205, Romantische Serie,Reeks,1
20-05-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
20-05-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
20-05-2021,13:30,-,een,2020,Iedereen beroemd,225,246,-,Reportage,2020
20-05-2021,13:55,"Pol Goossen (Frank), Marleen Merckx (Simonne), Leah Thys (Marianne), Monika Van Lierde (Ann), Annick Segal (Rosa)",een,2017,Thuis,4449,-, Soap,Reeks,23
20-05-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
20-05-2021,13:30,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
20-05-2021,13:40,"Caroline Maes (Mieke), Annie Geeraerts (Anna), Ray Verhaeghe (Albert), Sandrine André (Véronique), Gunter De Batselier (Peter)",vtm,2015,Familie,84,223, Soap,Reeks,25
20-05-2021,14:40,-,een,2021,Villa Politica Extra,26,72, Praatprogramma Over De Actualiteit,Serie,2021
20-05-2021,14:15,"Stan Van Samang (Kevin), Peter Bulckaen (Max), Sandrine André (Merel), Ron Cornet (Jean-Paul Derdeyn), Hilde Gijsbrechts (Elke)",vtm,2005,Wittekerke,10,82, Soap,Reeks,13
20-05-2021,15:25,"Breckin Meyer (Jared Franklin), Mark-Paul Gosselaar (Peter Bash), Malcolm McDowell (Stanton Infeld), Dana Davis (Carmen Phillips), Kumail Nanjiani (Pindar Singh)",vtm,2013,Franklin & Bash,3,10, Natuurdocumentaire,Serie,3
20-05-2021,16:10,Sigurd Tesche,een,2018,Alpine whistleblowers: on the playground of the marmots,-,-, Soap,Reeks,2018
20-05-2021,16:40,"Ariel Kaplan (Imogen), Tim Phillipps (Daniel), Stefan Dennis (Paul), Mavournee Hazel (Piper), Tom Oliver (Lou Carpenter)",een,2020,Buren,8229,-, Komische Show,Serie,2020
20-05-2021,16:20,-,vtm,2014,America's Funniest Home Videos,13,46, Dramaserie,Reeks,26
20-05-2021,16:45,"Robert de la Haye (Dirk Velghe), Mireille Leveque (Anneke Wiels), Truus Druyts (Barbara Dufour), Leo Madder (Luc Gijsbrecht), Marilou Mermans (Christiane Van Breda)",vtm,2000,Spoed,24,37,-,Reeks,1
20-05-2021,17:05,"Veerle Dobbelaere (Chris Haagdoorn), Filip Peeters (Hugo Van Eyck), Tuur De Weert (Paul-Emile Leducq), Stany Crets (Gabriël Nukerke), Robbie Cleiren (Luc Lievens)",een,2001,Recht op recht,2,13,-,Serie,3
20-05-2021,17:45,-,vtm,2021,VTM NIEUWS,-,-, Reality,Show,-
20-05-2021,17:50,-,vtm,2019,Echte Verhalen: De Buurtpolitie,38,40,-,Serie,11
20-05-2021,18:00,-,een,2021,Het journaal,-,-, Weerbericht,Nieuws,-
20-05-2021,18:10,-,een,2021,Het weer,-,-, Culinair Magazine,Serie,-
20-05-2021,18:15,-,een,-,Dagelijkse Kost,2811,240, Quiz,Spelprogramma,11
20-05-2021,18:30,-,een,2020,Blokken,5755,205,-,Documentaire,2020
20-05-2021,18:25,Jane McMullen,canvas,2021,54 days,1,2, Romantische Serie,Reeks,1
20-05-2021,18:20,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Bert Verbeke (Gert), Hilde De Baerdemaeker (Suzanne)",vtm,2021,Lisa,82,205,-,Serie,1
20-05-2021,19:00,-,een,2021,Het journaal,-,-,-,Reportage,-
20-05-2021,19:40,-,een,2020,Iedereen beroemd,226,246, Sportmagazine,Serie,2020
20-05-2021,19:15,-,canvas,2021,Sporza: Road to UEFA EURO 2020,6,12, Wielrennen,Sport,1
20-05-2021,19:40,-,canvas,2021,Sporza: Giro,-,-,-,Serie,-
20-05-2021,19:00,-,vtm,2021,VTM NIEUWS,-,-, Weerbericht,Nieuws,-
20-05-2021,19:55,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
20-05-2021,20:05,-,een,2021,Het weer,-,-, Soap,Reeks,-
20-05-2021,20:10,"Pol Goossen (Frank), Marleen Merckx (Simonne), Leah Thys (Marianne), Annick Segal (Rosa), Bart Van Avermaet (Waldek)",een,-,Thuis,5024,205,-,Reportage,26
20-05-2021,20:35,-,een,2021,Songfestival Ahoy!,-,-, Nieuws En Duiding,Serie,2021
20-05-2021,20:00,-,canvas,2021,Terzake,-,-, Praatprogramma Over De Actualiteit,Serie,-
20-05-2021,20:35,-,canvas,2021,De afspraak,63,170, Soap,Reeks,2021
20-05-2021,20:05,"Kürt Rogiers (Lars), Annie Geeraerts (Anna), Ray Verhaeghe (Albert), Sandrine André (Véronique), Jef De Smedt (Jan)",vtm,2020,Familie,194,220,-,Spelprogramma,30
20-05-2021,20:40,-,vtm,2021,Popquiz,8,10, Muziekshow,Serie,1
20-05-2021,21:00,-,een,2021,Eurovisiesongfestival,2,3, Natuurdocumentaire,Serie,2021
20-05-2021,21:20,Huw Cordey,canvas,2021,A perfect Planet,2,5, Realityreeks,Reportage,1
20-05-2021,21:45,-,vtm,2019,De Luchtpolitie,5,6,-,Documentaire,1
20-05-2021,22:20,Jessica Villerius,canvas,2021,De Kinderen van Ruinerwold,3,4, Datingprogramma,Show,1
20-05-2021,22:50,-,vtm,2020,Blijven Slapen,38,40,-,Serie,1
20-05-2021,23:05,-,een,2021,Het journaal,-,-,-,Informatief,-
20-05-2021,23:19,-,een,2021,Keno,140,365, Weerbericht,Nieuws,2021
20-05-2021,23:20,-,een,2021,Het weer,-,-, Wielrennen,Sport,-
20-05-2021,23:25,-,een,2021,Sporza: Giro,-,-,-,Reportage,-
20-05-2021,23:45,-,een,2020,Iedereen beroemd,226,246, Animatie,Reeks,2020
20-05-2021,23:05,"Jos Dom (Boerke), Maaike Cafmeyer (vrouwelijke rollen), Han Coucke (mannelijke rollen)",canvas,2021,Boerke,32,52, Muziekdocumentaire,Serie,1
20-05-2021,23:10,-,canvas,2020,The Go-Go's,-,-, Realityreeks,Reportage,2020
20-05-2021,23:30,-,vtm,2021,Camping Coppens - Op Weg naar Zweden,7,8, Culinair Magazine,Serie,1
20-05-2021,00:05,-,een,-,Dagelijkse Kost,2811,240,-,Serie,11
20-05-2021,00:20,-,een,2021,Het journaal,-,-, Weerbericht,Nieuws,-
20-05-2021,00:35,-,een,2021,Het weer,-,-, Praatprogramma Over De Actualiteit,Serie,-
20-05-2021,00:40,-,een,2021,Villa Politica Extra,26,72,-,Serie,2021
20-05-2021,00:50,-,canvas,2021,Canvaslus,-,-,-,-,-
20-05-2021,00:30,"Breckin Meyer (Jared Franklin), Mark-Paul Gosselaar (Peter Bash), Malcolm McDowell (Stanton Infeld), Dana Davis (Carmen Phillips), Kumail Nanjiani (Pindar Singh)",vtm,2013,Franklin & Bash,3,10, Nieuws In Lusvorm,Serie,3
20-05-2021,01:30,-,vtm,2020,Geen uitzending,-,-,-,-,-
20-05-2021,02:10,-,een,2021,Journaallus,-,-, Animatie,Jeugdprogramma,-
20-05-2021,02:00,-,vtm,-,Qmusic,-,-,-,Jeugdprogramma,-
20-05-2021,05:40,-,vtm,2017,Brandweerman Sam,12,13,-,-,11
20-05-2021,05:50,-,vtm,2014,De Proefknuffels,25,30,-,-,1
20-05-2021,03:00,-,vtm2,2020,Geen uitzending,-,-,-,-,-
20-05-2021,02:05,-,vtm3,2020,Geen uitzending,-,-,-,Spelprogramma,-
20-05-2021,01:05,-,vtm4,2020,Geen uitzending,-,-,-,-,-
20-05-2021,07:10,-,vtm2,2018,My Kitchen Rules,36,51, Realityreeks,Reportage,9
20-05-2021,08:00,-,vtm2,2020,Geen uitzending,-,-,-,Spelprogramma,-
20-05-2021,10:00,-,vtm2,2014,A Place in the Sun: Summer Sun,7,20, Realityreeks,Reportage,3
20-05-2021,10:50,-,vtm2,2020,My Kitchen Rules,27,30, Soap,Reeks,11
20-05-2021,11:50,-,vtm2,2007,Mystery Diagnosis,4,8, Realityreeks,Reportage,3
20-05-2021,11:15,"Antje Hagen (Hildegard), Sepp Schauer (Alfons), Joachim Lätsch (André), Dieter Bach (Christoph), Uta Kargel (Eva)",vtm3,2020,Sturm der Liebe,205,250,-,-,16
20-05-2021,12:45,Curtis Stone (Jury),vtm2,2018,Top Chef Jr,4,15, Actieserie,Reeks,2
20-05-2021,12:05,-,vtm3,2020,Geen uitzending,-,-,-,-,-
20-05-2021,12:35,"Lucy Lawless (Xena), Renee O'Connor (Gabrielle)",vtm4,1995,Xena - Warrior Princess,18,24, Actieserie,Reeks,1
20-05-2021,13:35,-,vtm2,-,-,-,-, Reality,Show,-
20-05-2021,13:25,"Lucy Lawless (Xena), Renee O'Connor (Gabrielle)",vtm4,1995,Xena - Warrior Princess,19,24, Thriller,Film,1
20-05-2021,14:50,-,vtm2,2018,House Rules NL,18,20, Realityreeks,Reportage,4
20-05-2021,14:30,"Poppy Montgomery (Angela), Emily Tennant (Shelley), Ty Olsson (Curt), Steven Krueger (David), Peter Benson (dr. Logie)",vtm3,2017,A Surrogate's Nightmare,-,-, Reality,Show,-
20-05-2021,14:20,-,vtm4,2009,Zware Jongens - Ice Road Truckers,6,11, Actieserie,Reeks,3
20-05-2021,15:55,-,vtm2,2020,My Kitchen Rules,28,30, Sitcom,Reeks,11
20-05-2021,15:15,"Lucy Lawless (Xena), Renee O'Connor (Gabrielle)",vtm4,1995,Xena - Warrior Princess,20,24, Sitcom,Reeks,1
20-05-2021,16:20,"Josh Radnor (Ted), Jason Segel (Marshall), Neil Patrick Harris (Barney), Alyson Hannigan (Lily), Cobie Smulders (Robin)",vtm3,2008,How I Met Your Mother,6,24, Komische Serie,Reeks,4
20-05-2021,16:50,"Josh Radnor (Ted), Jason Segel (Marshall), Neil Patrick Harris (Barney), Alyson Hannigan (Lily), Cobie Smulders (Robin)",vtm3,2008,How I Met Your Mother,7,24, Komische Serie,Reeks,4
20-05-2021,16:10,"Damon Wayans (Michael Kyle), Tisha Campbell-Martin (Janet Kyle), Jazz Raycole (Claire Kyle), George O Gore II (Junior Kyle), Parker McKenna Posey (Kady Kyle)",vtm4,2003,My Wife and Kids,11,30, Soap,Reeks,4
20-05-2021,16:35,"Fran Drescher (Fran Fine), Charles Shaughnessey (Maxwell Sheffield), Daniel Davis (Niles), Lauren Lane (CC Babcock), Tom Nicholle (Maggie Sheffield)",vtm4,1995,The Nanny,11,26, Sitcom,Reeks,3
20-05-2021,17:00,"Antje Hagen (Hildegard), Sepp Schauer (Alfons), Joachim Lätsch (André), Dieter Bach (Christoph), Uta Kargel (Eva)",vtm2,2020,Sturm der Liebe,206,250, Komische Serie,Reeks,16
20-05-2021,17:20,"Josh Radnor (Ted), Jason Segel (Marshall), Neil Patrick Harris (Barney), Alyson Hannigan (Lily), Cobie Smulders (Robin)",vtm3,2008,How I Met Your Mother,8,24, Actieserie,Reeks,4
20-05-2021,17:50,"Ed O'Neill (Jay Pritchett), Sofía Vergara (Gloria Delgado-Pritchett), Julie Bowen (Claire Dunphy), Ty Burrell (Phil Dunphy)",vtm3,2015,Modern Family,15,22, Actieserie,Reeks,7
