Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
25-05-2021,00:25,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
25-05-2021,23:55,-,canvas,2021,Canvaslus,-,-,-,Serie,-
25-05-2021,05:55,-,vtm,2009,TiTaToverfeest,181,250, Jeugd,Jeugdprogramma,1
25-05-2021,06:05,-,vtm,2009,TiTaToverfeest,182,250, Jeugd,Jeugdprogramma,1
25-05-2021,06:20,-,vtm,1998,Kabouter plop,32,60, Kleuterprogramma,Jeugdprogramma,1998
25-05-2021,06:25,-,vtm,1998,Kabouter plop,33,60, Kleuterprogramma,Jeugdprogramma,1998
25-05-2021,06:30,-,vtm,2018,Trolls: The Beat Goes On!,1,26, Animatie,Jeugdprogramma,1
25-05-2021,06:50,-,vtm,2020,Lego Ninjago,5,32, Animatie,Jeugdprogramma,2
25-05-2021,07:05,-,vtm,2015,Lang Leve Koning Julien,17,26, Animatie,Jeugdprogramma,2
25-05-2021,07:30,-,vtm,2017,Tarzan en Jane,1,8, Animatie,Jeugdprogramma,1
25-05-2021,07:50,-,vtm,2017,De Buurtpolitie - Extra,38,75, Reality,Show,1
25-05-2021,08:05,-,vtm,2017,De Buurtpolitie - Extra,39,75, Reality,Show,1
25-05-2021,08:20,-,vtm,2016,Het Middelbaar,2,81, Jeugd,Jeugdprogramma,4
25-05-2021,08:30,-,vtm,2016,Het Middelbaar,3,81, Jeugd,Jeugdprogramma,4
25-05-2021,08:45,-,vtm,2015,Dawn of the Croods,1,26, Animatie,Jeugdprogramma,1
25-05-2021,09:00,-,een,-,Lentebeelden,-,-,-,Serie,-
25-05-2021,09:00,-,canvas,-,Lentebeelden,-,-,-,Serie,-
25-05-2021,09:05,"Jacques Vermeire, Josje Huisman, Kristel Verbeke, Karen Damen",vtm,2010,Hallo K3,11,13, Sitcom,Reeks,1
25-05-2021,09:30,-,vtm,2020,Loïc: Zot van Koken,72,95, Culinair Magazine,Serie,2
25-05-2021,09:45,-,vtm,2020,Geen uitzending,-,-,-,-,-
25-05-2021,10:00,-,een,2020,Radio 2 op één,191,220,-,Serie,2020
25-05-2021,10:00,-,canvas,2021,Ketnet Junior,145,365, Kleuterprogramma,Jeugdprogramma,2021
25-05-2021,11:50,-,vtm,2019,Echte Verhalen: De Buurtpolitie,40,40, Reality,Show,11
25-05-2021,12:00,-,een,-,Lentebeelden,-,-,-,Serie,-
25-05-2021,12:20,-,een,-,Dagelijkse Kost,2814,240, Culinair Magazine,Serie,11
25-05-2021,12:35,-,een,2020,Blokken,5673,205, Quiz,Spelprogramma,2020
25-05-2021,12:25,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Bert Verbeke (Gert), Hilde De Baerdemaeker (Suzanne)",vtm,2021,Lisa,84,205, Romantische Serie,Reeks,1
25-05-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
25-05-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
25-05-2021,13:30,-,een,2020,Iedereen beroemd,229,246,-,Reportage,2020
25-05-2021,13:55,-,een,2021,Extra time,18,21, Sportmagazine,Serie,2021
25-05-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
25-05-2021,13:30,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
25-05-2021,13:40,"Caroline Maes (Mieke), Annie Geeraerts (Anna), Ray Verhaeghe (Albert), Sandrine André (Véronique), Gunter De Batselier (Peter)",vtm,2015,Familie,87,223, Soap,Reeks,25
25-05-2021,14:20,"Stan Van Samang (Kevin), Peter Bulckaen (Max), Sandrine André (Merel), Ron Cornet (Jean-Paul Derdeyn), Hilde Gijsbrechts (Elke)",vtm,2005,Wittekerke,13,82, Soap,Reeks,13
25-05-2021,15:05,-,een,-,Clips,1,-, Muziekclips,Serie,1
25-05-2021,15:15,"Yannick Bisson (William Murdoch), Thomas Craig (Thomas Brackenreid), Helene Joy (Julia Ogden), Jonny Harris (George Crabtree)",een,2014,Murdoch Mysteries,1,18, Misdaadserie,Reeks,8
25-05-2021,15:25,"Breckin Meyer (Jared Franklin), Mark-Paul Gosselaar (Peter Bash), Malcolm McDowell (Stanton Infeld), Dana Davis (Carmen Phillips), Kumail Nanjiani (Pindar Singh)",vtm,2013,Franklin & Bash,6,10, Natuurmagazine,Serie,3
25-05-2021,16:00,-,een,2018,Equator: the line of life,3,3, Soap,Reeks,1
25-05-2021,16:45,"Ariel Kaplan (Imogen), Tim Phillipps (Daniel), Stefan Dennis (Paul), Mavournee Hazel (Piper), Tom Oliver (Lou Carpenter)",een,2020,Buren,8231,-, Komische Show,Serie,2020
25-05-2021,16:20,-,vtm,2014,America's Funniest Home Videos,15,46, Dramaserie,Reeks,26
25-05-2021,16:45,"Robert de la Haye (Dirk Velghe), Mireille Leveque (Anneke Wiels), Truus Druyts (Barbara Dufour), Leo Madder (Luc Gijsbrecht), Marilou Mermans (Christiane Van Breda)",vtm,2000,Spoed,27,37,-,Reeks,1
25-05-2021,17:05,"Veerle Dobbelaere (Chris Haagdoorn), Filip Peeters (Hugo Van Eyck), Tuur De Weert (Paul-Emile Leducq), Stany Crets (Gabriël Nukerke), Robbie Cleiren (Luc Lievens)",een,2001,Recht op recht,7,13,-,Serie,3
25-05-2021,17:40,-,vtm,2021,VTM NIEUWS,-,-, Reality,Show,-
25-05-2021,17:45,-,vtm,2019,Echte Verhalen: De Buurtpolitie,1,65,-,Serie,12
25-05-2021,18:00,-,een,2021,Het journaal,-,-, Weerbericht,Nieuws,-
25-05-2021,18:10,-,een,2021,Het weer,-,-, Culinair Magazine,Serie,-
25-05-2021,18:15,-,een,-,Dagelijkse Kost,2815,240, Quiz,Spelprogramma,11
25-05-2021,18:30,-,een,2020,Blokken,5758,205, Sportreportage,Serie,2020
25-05-2021,18:55,-,canvas,2021,Het EK van de Duivels,1,6, Romantische Serie,Reeks,1
25-05-2021,18:20,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Bert Verbeke (Gert), Hilde De Baerdemaeker (Suzanne)",vtm,2021,Lisa,85,205,-,Serie,1
25-05-2021,19:00,-,een,2021,Het journaal,-,-,-,Reportage,-
25-05-2021,19:40,-,een,2020,Iedereen beroemd,230,246, Sportmagazine,Serie,2020
25-05-2021,19:35,-,canvas,2021,Sporza: Road to UEFA EURO 2020,7,12,-,Serie,1
25-05-2021,19:00,-,vtm,2021,VTM NIEUWS,-,-, Weerbericht,Nieuws,-
25-05-2021,19:55,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
25-05-2021,20:05,-,een,2021,Het weer,-,-, Soap,Reeks,-
25-05-2021,20:10,"Pol Goossen (Frank), Marleen Merckx (Simonne), Leah Thys (Marianne), Annick Segal (Rosa), Bart Van Avermaet (Waldek)",een,-,Thuis,5027,205,-,Documentaire,26
25-05-2021,20:35,-,een,2021,Zorgen voor Mama,5,7, Nieuws En Duiding,Serie,1
25-05-2021,20:00,-,canvas,2021,Terzake,-,-, Praatprogramma Over De Actualiteit,Serie,-
25-05-2021,20:35,-,canvas,2021,De afspraak,64,170, Soap,Reeks,2021
