Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
06-05-2021,02:00,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
06-05-2021,23:50,-,canvas,2021,Canvaslus,-,-,-,Serie,-
06-05-2021,05:55,-,vtm,2014,De Proefknuffels,14,30,-,Jeugdprogramma,1
06-05-2021,06:00,-,vtm,2009,TiTaToverfeest,155,250, Jeugd,Jeugdprogramma,1
06-05-2021,06:15,-,vtm,2009,TiTaToverfeest,156,250, Jeugd,Jeugdprogramma,1
06-05-2021,06:25,-,vtm,1998,Kabouter plop,6,60, Kleuterprogramma,Jeugdprogramma,1998
06-05-2021,06:30,-,vtm,1998,Kabouter plop,7,107, Kleuterprogramma,Jeugdprogramma,1998
06-05-2021,06:40,-,vtm,2018,Trolls: The Beat Goes On!,14,26, Animatie,Jeugdprogramma,1
06-05-2021,07:00,-,vtm,2020,Lego Ninjago,24,32, Animatie,Jeugdprogramma,2
06-05-2021,07:15,-,vtm,2015,Lang Leve Koning Julien,4,26, Animatie,Jeugdprogramma,2
06-05-2021,07:35,-,vtm,2016,Kong - Koning van de Apen,4,16, Animatie,Jeugdprogramma,1
06-05-2021,08:00,-,vtm,2017,De Buurtpolitie - Extra,12,75, Reality,Show,1
06-05-2021,08:10,-,vtm,2017,De Buurtpolitie - Extra,13,75, Reality,Show,1
06-05-2021,08:25,-,vtm,2015,Het Middelbaar,47,71, Jeugd,Jeugdprogramma,3
06-05-2021,08:35,-,vtm,2015,Het Middelbaar,48,71, Jeugd,Jeugdprogramma,3
06-05-2021,08:45,-,vtm,2015,Dawn of the Croods,14,26, Animatie,Jeugdprogramma,1
06-05-2021,09:00,-,een,-,Lentebeelden,-,-,-,Serie,-
06-05-2021,09:00,-,canvas,-,Lentebeelden,-,-,-,Serie,-
06-05-2021,09:10,"Karen Damen, Kristel Verbeke, Josje Huisman, Jacques Vermeire (Marcel), Winston Post (Bas)",vtm,2012,Hallo K3,12,14, Sitcom,Reeks,3
06-05-2021,09:35,-,vtm,2020,Loïc: Zot van Koken,59,95, Culinair Magazine,Serie,2
06-05-2021,09:50,-,vtm,2020,Geen uitzending,-,-,-,-,-
06-05-2021,10:00,-,een,2020,Radio 2 op één,178,220,-,Serie,2020
06-05-2021,10:00,-,canvas,2021,Ketnet Junior,126,365, Kleuterprogramma,Jeugdprogramma,2021
06-05-2021,11:55,-,vtm,2019,Echte Verhalen: De Buurtpolitie,27,40, Reality,Show,11
06-05-2021,12:00,-,een,-,Lentebeelden,-,-,-,Serie,-
06-05-2021,12:20,-,een,-,Dagelijkse Kost,2798,240, Culinair Magazine,Serie,11
06-05-2021,12:35,-,een,2020,Blokken,5660,205, Quiz,Spelprogramma,2020
06-05-2021,12:25,"Tinne Oltmans (Lisa), Oscar Willems (Jonas), Anouck Luyten (Katja), Bert Verbeke (Gert), Hilde De Baerdemaeker (Suzanne)",vtm,2021,Lisa,71,205, Romantische Serie,Reeks,1
06-05-2021,13:00,-,een,2021,Het journaal,-,-,-,Serie,-
06-05-2021,13:25,-,een,2021,Het weer,-,-, Weerbericht,Nieuws,-
06-05-2021,13:30,-,een,2020,Iedereen beroemd,213,246,-,Reportage,2020
06-05-2021,13:55,"Pol Goossen (Frank), Marleen Merckx (Simonne), Leah Thys (Marianne), Monika Van Lierde (Ann), Annick Segal (Rosa)",een,2017,Thuis,4441,-, Soap,Reeks,23
06-05-2021,13:00,-,vtm,2021,VTM NIEUWS,-,-,-,Serie,-
06-05-2021,13:30,-,vtm,2021,Het Weer,-,-, Weerbericht,Nieuws,-
06-05-2021,13:35,"Caroline Maes (Mieke), Annie Geeraerts (Anna), Ray Verhaeghe (Albert), Sandrine André (Véronique), Gunter De Batselier (Peter)",vtm,2015,Familie,74,223, Soap,Reeks,25
06-05-2021,14:20,"Yannick De Coster (Pieter Leirs), Kim Van Oncen (Saartje De Smet), Tom Dingenen (Bart Van Roelenbosch), Evelien Van Hamme (Tinne Dejaeghere), Kristof Goffin (Alex Hudders)",een,2021,Dertigers,19,24, Soap,Reeks,3
06-05-2021,14:45,-,een,2021,Villa Politica Extra,23,72, Praatprogramma Over De Actualiteit,Serie,2021
06-05-2021,14:15,"Greet Rouffaer (Nellie), Marc Coessens (Frank), Arnold Willems (Georges), Peter Bulckaen (Max), Kürt Rogiers (Sneyers)",vtm,2004,Wittekerke,88,88, Soap,Reeks,12
06-05-2021,15:20,"Breckin Meyer (Jared Franklin), Mark-Paul Gosselaar (Peter Bash), Malcolm McDowell (Stanton Infeld), Dana Davis (Carmen Phillips), Kumail Nanjiani (Pindar Singh)",vtm,2012,Franklin & Bash,3,10, Natuurmagazine,Serie,2
06-05-2021,16:20,-,een,-,Dieren in nesten,4,24, Soap,Reeks,1
06-05-2021,16:40,"Ariel Kaplan (Imogen), Tim Phillipps (Daniel), Stefan Dennis (Paul), Mavournee Hazel (Piper), Tom Oliver (Lou Carpenter)",een,2020,Buren,8221,-, Komische Serie,Reeks,2020
06-05-2021,16:20,"Minnie Driver (Maya DiMeo), John Ross Bowie (Jimmy DiMeo), Micah Fowler (JJ DiMeo), Cedric Yarbrough (Kenneth), Kyla Kenedy (Dylan DiMeo)",vtm,2018,Speechless,17,22, Dramaserie,Reeks,3
06-05-2021,16:45,"Robert de la Haye (Dirk Velghe), Mireille Leveque (Anneke Wiels), Truus Druyts (Barbara Dufour), Leo Madder (Luc Gijsbrecht), Marilou Mermans (Christiane Van Breda)",vtm,2000,Spoed,14,37, Dramaserie,Reeks,1
