Date of Movie,Starting Time,Actors,Channel Name,Production Date,Title of Show,Current Episode,Total Episodes,Genre,Series/Movie,Season Number
18-05-2021,06:00,-,een,-,Geen programmagegevens beschikbaar,-,-,-,Serie,-
18-05-2021,00:00,-,een,2021,Journaallus,-,-, Nieuws In Lusvorm,Serie,-
18-05-2021,00:10,-,canvas,2021,Canvaslus,-,-,-,Serie,-
18-05-2021,05:50,-,vtm,2014,De Proefknuffels,22,30,-,Jeugdprogramma,1
18-05-2021,06:00,-,een,-,Geen programmagegevens beschikbaar,-,-,-,Serie,-
18-05-2021,06:00,-,vtm,2009,TiTaToverfeest,171,250, Jeugd,Jeugdprogramma,1
18-05-2021,06:15,-,vtm,2009,TiTaToverfeest,172,250, Jeugd,Jeugdprogramma,1
18-05-2021,06:25,-,vtm,1998,Kabouter plop,22,60, Kleuterprogramma,Jeugdprogramma,1998
18-05-2021,06:30,-,vtm,1998,Kabouter plop,23,60, Kleuterprogramma,Jeugdprogramma,1998
18-05-2021,06:40,-,vtm,2018,Trolls: The Beat Goes On!,22,26, Animatie,Jeugdprogramma,1
18-05-2021,07:00,-,vtm,2020,Lego Ninjago,32,32, Animatie,Jeugdprogramma,2
18-05-2021,07:15,-,vtm,2015,Lang Leve Koning Julien,12,26, Animatie,Jeugdprogramma,2
18-05-2021,07:35,-,vtm,2016,Kong - Koning van de Apen,12,16, Animatie,Jeugdprogramma,1
18-05-2021,08:00,-,vtm,2017,De Buurtpolitie - Extra,28,75, Reality,Show,1
18-05-2021,08:10,-,vtm,2017,De Buurtpolitie - Extra,29,75, Reality,Show,1
18-05-2021,08:25,-,vtm,2015,Het Middelbaar,63,71, Jeugd,Jeugdprogramma,3
18-05-2021,08:35,-,vtm,2015,Het Middelbaar,64,71, Jeugd,Jeugdprogramma,3
18-05-2021,08:50,-,vtm,2015,Dawn of the Croods,22,26, Animatie,Jeugdprogramma,1
18-05-2021,09:00,-,canvas,-,Lentebeelden,-,-,-,Serie,-
18-05-2021,09:10,"Jacques Vermeire, Josje Huisman, Kristel Verbeke, Karen Damen",vtm,2010,Hallo K3,6,13, Sitcom,Reeks,1
18-05-2021,09:35,-,vtm,2020,Loïc: Zot van Koken,67,95, Culinair Magazine,Serie,2
18-05-2021,09:50,-,vtm,2020,Geen uitzending,-,-,-,-,-
18-05-2021,10:00,-,een,2020,Radio 2 op één,186,220,-,Serie,2020
18-05-2021,10:00,-,canvas,2021,Ketnet Junior,138,365, Kleuterprogramma,Jeugdprogramma,2021
18-05-2021,11:55,-,vtm,2019,Echte Verhalen: De Buurtpolitie,35,40, Reality,Show,11
18-05-2021,12:00,-,een,-,Lentebeelden,-,-,-,Serie,-
18-05-2021,12:20,-,een,-,Dagelijkse Kost,2808,240, Culinair Magazine,Serie,11
18-05-2021,12:35,-,een,2020,Blokken,5668,205, Quiz,Spelprogramma,2020
